id,foi,gamma_num,gamma
196,0.0156,7,0.1429
197,0.0156,7,0.1429
198,0.0156,7,0.1429
199,0.0156,7,0.1429
200,0.0156,7,0.1429
201,0.0156,7,0.1429
202,0.0156,7,0.1429
203,0.0156,7,0.1429
204,0.0156,7,0.1429
205,0.0156,7,0.1429
206,0.0156,7,0.1429
207,0.0156,7,0.1429
208,0.0156,7,0.1429
209,0.0156,7,0.1429
210,0.0156,7,0.1429
211,0.0156,7,0.1429
212,0.0156,7,0.1429
213,0.0156,7,0.1429
214,0.0156,7,0.1429
215,0.0156,7,0.1429
216,0.0156,7,0.1429
217,0.0156,7,0.1429
218,0.0156,7,0.1429
219,0.0156,7,0.1429
220,0.0156,7,0.1429
221,0.0156,7,0.1429
222,0.0156,7,0.1429
223,0.0156,7,0.1429
224,0.0156,7,0.1429
225,0.0156,7,0.1429
226,0.0156,7,0.1429
227,0.0156,7,0.1429
228,0.0156,7,0.1429
229,0.0156,7,0.1429
230,0.0156,7,0.1429
231,0.0156,7,0.1429
232,0.0156,7,0.1429
233,0.0156,7,0.1429
234,0.0156,7,0.1429
235,0.0156,7,0.1429
236,0.0156,7,0.1429
237,0.0156,7,0.1429
238,0.0156,7,0.1429
239,0.0156,7,0.1429
240,0.0156,7,0.1429
241,0.0156,7,0.1429
242,0.0156,7,0.1429
243,0.0156,7,0.1429
244,0.0156,7,0.1429
245,0.0156,7,0.1429
246,0.0156,7,0.1429
247,0.0156,7,0.1429
248,0.0156,7,0.1429
249,0.0156,7,0.1429
250,0.0156,7,0.1429
251,0.0156,7,0.1429
252,0.0156,7,0.1429
253,0.0156,7,0.1429
254,0.0156,7,0.1429
255,0.0156,7,0.1429
256,0.0156,7,0.1429
257,0.0156,7,0.1429
258,0.0156,7,0.1429
259,0.0156,7,0.1429
260,0.0156,7,0.1429
261,0.0156,7,0.1429
262,0.0156,7,0.1429
263,0.0156,7,0.1429
264,0.0156,7,0.1429
265,0.0156,7,0.1429
266,0.0156,7,0.1429
267,0.0156,7,0.1429
268,0.0156,7,0.1429
269,0.0156,7,0.1429
270,0.0156,7,0.1429
271,0.0156,7,0.1429
272,0.0156,7,0.1429
273,0.0156,7,0.1429
274,0.0156,7,0.1429
275,0.0156,7,0.1429
276,0.0156,7,0.1429
277,0.0156,7,0.1429
278,0.0156,7,0.1429
279,0.0156,7,0.1429
280,0.0156,7,0.1429
281,0.0156,7,0.1429
282,0.0156,7,0.1429
283,0.0156,7,0.1429
284,0.0156,7,0.1429
285,0.0156,7,0.1429
286,0.0156,7,0.1429
287,0.0156,7,0.1429
288,0.0156,7,0.1429
289,0.0156,7,0.1429
290,0.0156,7,0.1429
291,0.0156,7,0.1429
292,0.0156,7,0.1429
293,0.0156,7,0.1429
294,0.0156,7,0.1429
295,0.0156,7,0.1429
296,0.0156,7,0.1429
297,0.0156,7,0.1429
298,0.0156,7,0.1429
299,0.0156,7,0.1429
300,0.0156,7,0.1429
301,0.0156,7,0.1429
302,0.0156,7,0.1429
303,0.0156,7,0.1429
304,0.0156,7,0.1429
305,0.0156,7,0.1429
306,0.0156,7,0.1429
307,0.0156,7,0.1429
308,0.0156,7,0.1429
309,0.0156,7,0.1429
310,0.0156,7,0.1429
311,0.0156,7,0.1429
312,0.0156,7,0.1429
313,0.0156,7,0.1429
314,0.0156,7,0.1429
315,0.0156,7,0.1429
316,0.0156,7,0.1429
317,0.0156,7,0.1429
318,0.0156,7,0.1429
319,0.0156,7,0.1429
320,0.0156,7,0.1429
321,0.0156,7,0.1429
322,0.0156,7,0.1429
323,0.0156,7,0.1429
324,0.0156,7,0.1429
325,0.0156,7,0.1429
326,0.0156,7,0.1429
327,0.0156,7,0.1429
328,0.0156,7,0.1429
329,0.0156,7,0.1429
330,0.0156,7,0.1429
331,0.0156,7,0.1429
332,0.0156,7,0.1429
333,0.0156,7,0.1429
334,0.0156,7,0.1429
335,0.0156,7,0.1429
336,0.0156,7,0.1429
337,0.0156,7,0.1429
338,0.0156,7,0.1429
339,0.0156,7,0.1429
340,0.0156,7,0.1429
341,0.0156,7,0.1429
342,0.0156,7,0.1429
343,0.0156,7,0.1429
344,0.0156,7,0.1429
345,0.0156,7,0.1429
346,0.0156,7,0.1429
347,0.0156,7,0.1429
348,0.0156,7,0.1429
349,0.0156,7,0.1429
350,0.0156,7,0.1429
351,0.0156,7,0.1429
352,0.0156,7,0.1429
353,0.0156,7,0.1429
354,0.0156,7,0.1429
355,0.0156,7,0.1429
356,0.0156,7,0.1429
357,0.0156,7,0.1429
358,0.0156,7,0.1429
359,0.0156,7,0.1429
360,0.0156,7,0.1429
361,0.0156,7,0.1429
362,0.0156,7,0.1429
363,0.0156,7,0.1429
364,0.0156,7,0.1429
365,0.0156,7,0.1429
366,0.0156,7,0.1429
367,0.0156,7,0.1429
368,0.0156,7,0.1429
369,0.0156,7,0.1429
370,0.0156,7,0.1429
371,0.0156,7,0.1429
372,0.0156,7,0.1429
373,0.0156,7,0.1429
374,0.0156,7,0.1429
375,0.0156,7,0.1429
376,0.0156,7,0.1429
377,0.0156,7,0.1429
378,0.0156,7,0.1429
379,0.0156,7,0.1429
380,0.0156,7,0.1429
381,0.0156,7,0.1429
382,0.0156,7,0.1429
383,0.0156,7,0.1429
384,0.0156,7,0.1429
385,0.0156,7,0.1429
386,0.0156,7,0.1429
387,0.0156,7,0.1429
388,0.0156,7,0.1429
389,0.0156,7,0.1429
390,0.0156,7,0.1429
391,0.0156,7,0.1429
392,0.0156,7,0.1429
393,0.0156,7,0.1429
394,0.0156,7,0.1429
395,0.0156,7,0.1429
396,0.0156,7,0.1429
397,0.0156,7,0.1429
398,0.0156,7,0.1429
399,0.0156,7,0.1429
400,0.0156,7,0.1429
401,0.0156,7,0.1429
402,0.0156,7,0.1429
403,0.0156,7,0.1429
404,0.0156,7,0.1429
405,0.0156,7,0.1429
406,0.0156,7,0.1429
407,0.0156,7,0.1429
408,0.0156,7,0.1429
409,0.0156,7,0.1429
410,0.0156,7,0.1429
411,0.0156,7,0.1429
412,0.0156,7,0.1429
413,0.0156,7,0.1429
414,0.0156,7,0.1429
415,0.0156,7,0.1429
416,0.0156,7,0.1429
417,0.0156,7,0.1429
418,0.0156,7,0.1429
419,0.0156,7,0.1429
420,0.0156,7,0.1429
421,0.0156,7,0.1429
422,0.0156,7,0.1429
423,0.0156,7,0.1429
424,0.0156,7,0.1429
425,0.0156,7,0.1429
426,0.0156,7,0.1429
427,0.0156,7,0.1429
428,0.0156,7,0.1429
429,0.0156,7,0.1429
430,0.0156,7,0.1429
431,0.0156,7,0.1429
432,0.0156,7,0.1429
433,0.0156,7,0.1429
434,0.0156,7,0.1429
435,0.0156,7,0.1429
436,0.0156,7,0.1429
437,0.0156,7,0.1429
438,0.0156,7,0.1429
439,0.0156,7,0.1429
440,0.0156,7,0.1429
441,0.0156,7,0.1429
442,0.0156,7,0.1429
443,0.0156,7,0.1429
444,0.0156,7,0.1429
445,0.0156,7,0.1429
446,0.0156,7,0.1429
447,0.0156,7,0.1429
448,0.0156,7,0.1429
449,0.0156,7,0.1429
450,0.0156,7,0.1429
451,0.0156,7,0.1429
452,0.0156,7,0.1429
453,0.0156,7,0.1429
454,0.0156,7,0.1429
455,0.0156,7,0.1429
456,0.0156,7,0.1429
457,0.0156,7,0.1429
458,0.0156,7,0.1429
459,0.0156,7,0.1429
460,0.0156,7,0.1429
461,0.0156,7,0.1429
462,0.0156,7,0.1429
463,0.0156,7,0.1429
464,0.0156,7,0.1429
465,0.0156,7,0.1429
466,0.0156,7,0.1429
467,0.0156,7,0.1429
468,0.0156,7,0.1429
469,0.0156,7,0.1429
470,0.0156,7,0.1429
471,0.0156,7,0.1429
472,0.0156,7,0.1429
473,0.0156,7,0.1429
474,0.0156,7,0.1429
475,0.0156,7,0.1429
476,0.0156,7,0.1429
477,0.0156,7,0.1429
478,0.0156,7,0.1429
479,0.0156,7,0.1429
480,0.0156,7,0.1429
481,0.0156,7,0.1429
482,0.0156,7,0.1429
483,0.0156,7,0.1429
484,0.0156,7,0.1429
485,0.0156,7,0.1429
486,0.0156,7,0.1429
487,0.0156,7,0.1429
488,0.0156,7,0.1429
489,0.0156,7,0.1429
490,0.0156,7,0.1429
491,0.0156,7,0.1429
492,0.0156,7,0.1429
493,0.0156,7,0.1429
494,0.0156,7,0.1429
495,0.0156,7,0.1429
496,0.0156,7,0.1429
497,0.0156,7,0.1429
498,0.0156,7,0.1429
499,0.0156,7,0.1429
500,0.0156,7,0.1429
501,0.0156,7,0.1429
502,0.0156,7,0.1429
503,0.0156,7,0.1429
504,0.0156,7,0.1429
505,0.0156,7,0.1429
506,0.0156,7,0.1429
507,0.0156,7,0.1429
508,0.0156,7,0.1429
509,0.0156,7,0.1429
510,0.0156,7,0.1429
511,0.0156,7,0.1429
512,0.0156,7,0.1429
513,0.0156,7,0.1429
514,0.0156,7,0.1429
515,0.0156,7,0.1429
516,0.0156,7,0.1429
517,0.0156,7,0.1429
518,0.0156,7,0.1429
519,0.0156,7,0.1429
520,0.0156,7,0.1429
521,0.0156,7,0.1429
522,0.0156,7,0.1429
523,0.0156,7,0.1429
524,0.0156,7,0.1429
525,0.0156,7,0.1429
526,0.0156,7,0.1429
527,0.0156,7,0.1429
528,0.0156,7,0.1429
529,0.0156,7,0.1429
530,0.0156,7,0.1429
531,0.0156,7,0.1429
532,0.0156,7,0.1429
533,0.0156,7,0.1429
534,0.0156,7,0.1429
535,0.0156,7,0.1429
536,0.0156,7,0.1429
537,0.0156,7,0.1429
538,0.0156,7,0.1429
539,0.0156,7,0.1429
540,0.0156,7,0.1429
541,0.0156,7,0.1429
542,0.0156,7,0.1429
543,0.0156,7,0.1429
544,0.0156,7,0.1429
545,0.0156,7,0.1429
546,0.0156,7,0.1429
547,0.0156,7,0.1429
548,0.0156,7,0.1429
549,0.0156,7,0.1429
550,0.0156,7,0.1429
551,0.0156,7,0.1429
552,0.0156,7,0.1429
553,0.0156,7,0.1429
554,0.0156,7,0.1429
555,0.0156,7,0.1429
556,0.0156,7,0.1429
557,0.0156,7,0.1429
558,0.0156,7,0.1429
559,0.0156,7,0.1429
560,0.0156,7,0.1429
561,0.0156,7,0.1429
562,0.0156,7,0.1429
563,0.0156,7,0.1429
564,0.0156,7,0.1429
565,0.0156,7,0.1429
566,0.0156,7,0.1429
567,0.0156,7,0.1429
568,0.0156,7,0.1429
569,0.0156,7,0.1429
570,0.0156,7,0.1429
571,0.0156,7,0.1429
572,0.0156,7,0.1429
573,0.0156,7,0.1429
574,0.0156,7,0.1429
575,0.0156,7,0.1429
576,0.0156,7,0.1429
577,0.0156,7,0.1429
578,0.0156,7,0.1429
579,0.0156,7,0.1429
580,0.0156,7,0.1429
581,0.0156,7,0.1429
582,0.0156,7,0.1429
583,0.0156,7,0.1429
584,0.0156,7,0.1429
585,0.0156,7,0.1429
586,0.0156,7,0.1429
587,0.0156,7,0.1429
588,0.0156,7,0.1429
589,0.0156,7,0.1429
590,0.0156,7,0.1429
591,0.0156,7,0.1429
592,0.0156,7,0.1429
593,0.0156,7,0.1429
594,0.0156,7,0.1429
595,0.0156,7,0.1429
596,0.0156,7,0.1429
597,0.0156,7,0.1429
598,0.0156,7,0.1429
599,0.0156,7,0.1429
600,0.0156,7,0.1429
601,0.0156,7,0.1429
602,0.0156,7,0.1429
603,0.0156,7,0.1429
604,0.0156,7,0.1429
605,0.0156,7,0.1429
606,0.0156,7,0.1429
607,0.0156,7,0.1429
608,0.0156,7,0.1429
609,0.0156,7,0.1429
610,0.0156,7,0.1429
611,0.0156,7,0.1429
612,0.0156,7,0.1429
613,0.0156,7,0.1429
614,0.0156,7,0.1429
615,0.0156,7,0.1429
616,0.0156,7,0.1429
617,0.0156,7,0.1429
618,0.0156,7,0.1429
619,0.0156,7,0.1429
620,0.0156,7,0.1429
621,0.0156,7,0.1429
622,0.0156,7,0.1429
623,0.0156,7,0.1429
624,0.0156,7,0.1429
625,0.0156,7,0.1429
626,0.0156,7,0.1429
627,0.0156,7,0.1429
628,0.0156,7,0.1429
629,0.0156,7,0.1429
630,0.0156,7,0.1429
631,0.0156,7,0.1429
632,0.0156,7,0.1429
633,0.0156,7,0.1429
634,0.0156,7,0.1429
635,0.0156,7,0.1429
636,0.0156,7,0.1429
637,0.0156,7,0.1429
638,0.0156,7,0.1429
639,0.0156,7,0.1429
640,0.0156,7,0.1429
641,0.0156,7,0.1429
642,0.0156,7,0.1429
643,0.0156,7,0.1429
644,0.0156,7,0.1429
645,0.0156,7,0.1429
646,0.0156,7,0.1429
647,0.0156,7,0.1429
648,0.0156,7,0.1429
649,0.0156,7,0.1429
650,0.0156,7,0.1429
651,0.0156,7,0.1429
652,0.0156,7,0.1429
653,0.0156,7,0.1429
654,0.0156,7,0.1429
655,0.0156,7,0.1429
656,0.0156,7,0.1429
657,0.0156,7,0.1429
658,0.0156,7,0.1429
659,0.0156,7,0.1429
660,0.0156,7,0.1429
661,0.0156,7,0.1429
662,0.0156,7,0.1429
663,0.0156,7,0.1429
664,0.0156,7,0.1429
665,0.0156,7,0.1429
666,0.0156,7,0.1429
667,0.0156,7,0.1429
668,0.0156,7,0.1429
669,0.0156,7,0.1429
670,0.0156,7,0.1429
671,0.0156,7,0.1429
672,0.0156,7,0.1429
673,0.0156,7,0.1429
674,0.0156,7,0.1429
675,0.0156,7,0.1429
676,0.0156,7,0.1429
677,0.0156,7,0.1429
678,0.0156,7,0.1429
679,0.0156,7,0.1429
680,0.0156,7,0.1429
681,0.0156,7,0.1429
682,0.0156,7,0.1429
683,0.0156,7,0.1429
684,0.0156,7,0.1429
685,0.0156,7,0.1429
686,0.0156,7,0.1429
687,0.0156,7,0.1429
688,0.0156,7,0.1429
689,0.0156,7,0.1429
690,0.0156,7,0.1429
691,0.0156,7,0.1429
692,0.0156,7,0.1429
693,0.0156,7,0.1429
694,0.0156,7,0.1429
695,0.0156,7,0.1429
696,0.0156,7,0.1429
697,0.0156,7,0.1429
698,0.0156,7,0.1429
699,0.0156,7,0.1429
700,0.0156,7,0.1429
701,0.0156,7,0.1429
702,0.0156,7,0.1429
703,0.0156,7,0.1429
704,0.0156,7,0.1429
705,0.0156,7,0.1429
706,0.0156,7,0.1429
707,0.0156,7,0.1429
708,0.0156,7,0.1429
709,0.0156,7,0.1429
710,0.0156,7,0.1429
711,0.0156,7,0.1429
712,0.0156,7,0.1429
713,0.0156,7,0.1429
714,0.0156,7,0.1429
715,0.0156,7,0.1429
716,0.0156,7,0.1429
717,0.0156,7,0.1429
718,0.0156,7,0.1429
719,0.0156,7,0.1429
720,0.0156,7,0.1429
721,0.0156,7,0.1429
722,0.0156,7,0.1429
723,0.0156,7,0.1429
724,0.0156,7,0.1429
725,0.0156,7,0.1429
726,0.0156,7,0.1429
727,0.0156,7,0.1429
728,0.0156,7,0.1429
729,0.0156,7,0.1429
730,0.0156,7,0.1429
731,0.0156,7,0.1429
732,0.0156,7,0.1429
733,0.0156,7,0.1429
734,0.0156,7,0.1429
735,0.0156,7,0.1429
736,0.0156,7,0.1429
737,0.0156,7,0.1429
738,0.0156,7,0.1429
739,0.0156,7,0.1429
740,0.0156,7,0.1429
741,0.0156,7,0.1429
742,0.0156,7,0.1429
743,0.0156,7,0.1429
744,0.0156,7,0.1429
745,0.0156,7,0.1429
746,0.0156,7,0.1429
747,0.0156,7,0.1429
748,0.0156,7,0.1429
749,0.0156,7,0.1429
750,0.0156,7,0.1429
751,0.0156,7,0.1429
752,0.0156,7,0.1429
753,0.0156,7,0.1429
754,0.0156,7,0.1429
755,0.0156,7,0.1429
756,0.0156,7,0.1429
757,0.0156,7,0.1429
758,0.0156,7,0.1429
759,0.0156,7,0.1429
760,0.0156,7,0.1429
761,0.0156,7,0.1429
762,0.0156,7,0.1429
763,0.0156,7,0.1429
764,0.0156,7,0.1429
765,0.0156,7,0.1429
766,0.0156,7,0.1429
767,0.0156,7,0.1429
768,0.0156,7,0.1429
769,0.0156,7,0.1429
770,0.0156,7,0.1429
771,0.0156,7,0.1429
772,0.0156,7,0.1429
773,0.0156,7,0.1429
774,0.0156,7,0.1429
775,0.0156,7,0.1429
776,0.0156,7,0.1429
777,0.0156,7,0.1429
778,0.0156,7,0.1429
779,0.0156,7,0.1429
780,0.0156,7,0.1429
781,0.0156,7,0.1429
782,0.0156,7,0.1429
783,0.0156,7,0.1429
784,0.0156,7,0.1429
785,0.0156,7,0.1429
786,0.0156,7,0.1429
787,0.0156,7,0.1429
788,0.0156,7,0.1429
789,0.0156,7,0.1429
790,0.0156,7,0.1429
791,0.0156,7,0.1429
792,0.0156,7,0.1429
793,0.0156,7,0.1429
794,0.0156,7,0.1429
795,0.0156,7,0.1429
796,0.0156,7,0.1429
797,0.0156,7,0.1429
798,0.0156,7,0.1429
799,0.0156,7,0.1429
800,0.0156,7,0.1429
801,0.0156,7,0.1429
802,0.0156,7,0.1429
803,0.0156,7,0.1429
804,0.0156,7,0.1429
805,0.0156,7,0.1429
806,0.0156,7,0.1429
807,0.0156,7,0.1429
808,0.0156,7,0.1429
809,0.0156,7,0.1429
810,0.0156,7,0.1429
811,0.0156,7,0.1429
812,0.0156,7,0.1429
813,0.0156,7,0.1429
814,0.0156,7,0.1429
815,0.0156,7,0.1429
816,0.0156,7,0.1429
817,0.0156,7,0.1429
818,0.0156,7,0.1429
819,0.0156,7,0.1429
820,0.0156,7,0.1429
821,0.0156,7,0.1429
822,0.0156,7,0.1429
823,0.0156,7,0.1429
824,0.0156,7,0.1429
825,0.0156,7,0.1429
826,0.0156,7,0.1429
827,0.0156,7,0.1429
828,0.0156,7,0.1429
829,0.0156,7,0.1429
830,0.0156,7,0.1429
831,0.0156,7,0.1429
832,0.0156,7,0.1429
833,0.0156,7,0.1429
834,0.0156,7,0.1429
835,0.0156,7,0.1429
836,0.0156,7,0.1429
837,0.0156,7,0.1429
838,0.0156,7,0.1429
839,0.0156,7,0.1429
840,0.0156,7,0.1429
841,0.0156,7,0.1429
842,0.0156,7,0.1429
843,0.0156,7,0.1429
844,0.0156,7,0.1429
845,0.0156,7,0.1429
846,0.0156,7,0.1429
847,0.0156,7,0.1429
848,0.0156,7,0.1429
849,0.0156,7,0.1429
850,0.0156,7,0.1429
851,0.0156,7,0.1429
852,0.0156,7,0.1429
853,0.0156,7,0.1429
854,0.0156,7,0.1429
855,0.0156,7,0.1429
856,0.0156,7,0.1429
857,0.0156,7,0.1429
858,0.0156,7,0.1429
859,0.0156,7,0.1429
860,0.0156,7,0.1429
861,0.0156,7,0.1429
862,0.0156,7,0.1429
863,0.0156,7,0.1429
864,0.0156,7,0.1429
865,0.0156,7,0.1429
866,0.0156,7,0.1429
867,0.0156,7,0.1429
868,0.0156,7,0.1429
869,0.0156,7,0.1429
870,0.0156,7,0.1429
871,0.0156,7,0.1429
872,0.0156,7,0.1429
873,0.0156,7,0.1429
874,0.0156,7,0.1429
875,0.0156,7,0.1429
876,0.0156,7,0.1429
877,0.0156,7,0.1429
878,0.0156,7,0.1429
879,0.0156,7,0.1429
880,0.0156,7,0.1429
881,0.0156,7,0.1429
882,0.0156,7,0.1429
883,0.0156,7,0.1429
884,0.0156,7,0.1429
885,0.0156,7,0.1429
886,0.0156,7,0.1429
887,0.0156,7,0.1429
888,0.0156,7,0.1429
889,0.0156,7,0.1429
890,0.0156,7,0.1429
891,0.0156,7,0.1429
892,0.0156,7,0.1429
893,0.0156,7,0.1429
894,0.0156,7,0.1429
895,0.0156,7,0.1429
896,0.0156,7,0.1429
897,0.0156,7,0.1429
898,0.0156,7,0.1429
899,0.0156,7,0.1429
900,0.0156,7,0.1429
901,0.0156,7,0.1429
902,0.0156,7,0.1429
903,0.0156,7,0.1429
904,0.0156,7,0.1429
905,0.0156,7,0.1429
906,0.0156,7,0.1429
907,0.0156,7,0.1429
908,0.0156,7,0.1429
909,0.0156,7,0.1429
910,0.0156,7,0.1429
911,0.0156,7,0.1429
912,0.0156,7,0.1429
913,0.0156,7,0.1429
914,0.0156,7,0.1429
915,0.0156,7,0.1429
916,0.0156,7,0.1429
917,0.0156,7,0.1429
918,0.0156,7,0.1429
919,0.0156,7,0.1429
920,0.0156,7,0.1429
921,0.0156,7,0.1429
922,0.0156,7,0.1429
923,0.0156,7,0.1429
924,0.0156,7,0.1429
925,0.0156,7,0.1429
926,0.0156,7,0.1429
927,0.0156,7,0.1429
928,0.0156,7,0.1429
929,0.0156,7,0.1429
930,0.0156,7,0.1429
931,0.0156,7,0.1429
932,0.0156,7,0.1429
933,0.0156,7,0.1429
934,0.0156,7,0.1429
935,0.0156,7,0.1429
936,0.0156,7,0.1429
937,0.0156,7,0.1429
938,0.0156,7,0.1429
939,0.0156,7,0.1429
940,0.0156,7,0.1429
941,0.0156,7,0.1429
942,0.0156,7,0.1429
943,0.0156,7,0.1429
944,0.0156,7,0.1429
945,0.0156,7,0.1429
946,0.0156,7,0.1429
947,0.0156,7,0.1429
948,0.0156,7,0.1429
949,0.0156,7,0.1429
950,0.0156,7,0.1429
951,0.0156,7,0.1429
952,0.0156,7,0.1429
953,0.0156,7,0.1429
954,0.0156,7,0.1429
955,0.0156,7,0.1429
956,0.0156,7,0.1429
957,0.0156,7,0.1429
958,0.0156,7,0.1429
959,0.0156,7,0.1429
960,0.0156,7,0.1429
961,0.0156,7,0.1429
962,0.0156,7,0.1429
963,0.0156,7,0.1429
964,0.0156,7,0.1429
965,0.0156,7,0.1429
966,0.0156,7,0.1429
967,0.0156,7,0.1429
968,0.0156,7,0.1429
969,0.0156,7,0.1429
970,0.0156,7,0.1429
971,0.0156,7,0.1429
972,0.0156,7,0.1429
973,0.0156,7,0.1429
974,0.0156,7,0.1429
975,0.0156,7,0.1429
976,0.0156,7,0.1429
977,0.0156,7,0.1429
978,0.0156,7,0.1429
979,0.0156,7,0.1429
980,0.0156,7,0.1429
981,0.0156,7,0.1429
982,0.0156,7,0.1429
983,0.0156,7,0.1429
984,0.0156,7,0.1429
985,0.0156,7,0.1429
986,0.0156,7,0.1429
987,0.0156,7,0.1429
988,0.0156,7,0.1429
989,0.0156,7,0.1429
990,0.0156,7,0.1429
991,0.0156,7,0.1429
992,0.0156,7,0.1429
993,0.0156,7,0.1429
994,0.0156,7,0.1429
995,0.0156,7,0.1429
996,0.0156,7,0.1429
997,0.0156,7,0.1429
