id,foi,gamma_num,gamma
216,0.0131,14,0.0714
217,0.0131,14,0.0714
218,0.0131,14,0.0714
219,0.0131,14,0.0714
220,0.0131,14,0.0714
221,0.0131,14,0.0714
222,0.0131,14,0.0714
223,0.0131,14,0.0714
224,0.0131,14,0.0714
225,0.0131,14,0.0714
226,0.0131,14,0.0714
227,0.0131,14,0.0714
228,0.0131,14,0.0714
229,0.0131,14,0.0714
230,0.0131,14,0.0714
231,0.0131,14,0.0714
232,0.0131,14,0.0714
233,0.0131,14,0.0714
234,0.0131,14,0.0714
235,0.0131,14,0.0714
236,0.0131,14,0.0714
237,0.0131,14,0.0714
238,0.0131,14,0.0714
239,0.0131,14,0.0714
240,0.0131,14,0.0714
241,0.0131,14,0.0714
242,0.0131,14,0.0714
243,0.0131,14,0.0714
244,0.0131,14,0.0714
245,0.0131,14,0.0714
246,0.0131,14,0.0714
247,0.0131,14,0.0714
248,0.0131,14,0.0714
249,0.0131,14,0.0714
250,0.0131,14,0.0714
251,0.0131,14,0.0714
252,0.0131,14,0.0714
253,0.0131,14,0.0714
254,0.0131,14,0.0714
255,0.0131,14,0.0714
256,0.0131,14,0.0714
257,0.0131,14,0.0714
258,0.0131,14,0.0714
259,0.0131,14,0.0714
260,0.0131,14,0.0714
261,0.0131,14,0.0714
262,0.0131,14,0.0714
263,0.0131,14,0.0714
264,0.0131,14,0.0714
265,0.0131,14,0.0714
266,0.0131,14,0.0714
267,0.0131,14,0.0714
268,0.0131,14,0.0714
269,0.0131,14,0.0714
270,0.0131,14,0.0714
271,0.0131,14,0.0714
272,0.0131,14,0.0714
273,0.0131,14,0.0714
274,0.0131,14,0.0714
275,0.0131,14,0.0714
276,0.0131,14,0.0714
277,0.0131,14,0.0714
278,0.0131,14,0.0714
279,0.0131,14,0.0714
280,0.0131,14,0.0714
281,0.0131,14,0.0714
282,0.0131,14,0.0714
283,0.0131,14,0.0714
284,0.0131,14,0.0714
285,0.0131,14,0.0714
286,0.0131,14,0.0714
287,0.0131,14,0.0714
288,0.0131,14,0.0714
289,0.0131,14,0.0714
290,0.0131,14,0.0714
291,0.0131,14,0.0714
292,0.0131,14,0.0714
293,0.0131,14,0.0714
294,0.0131,14,0.0714
295,0.0131,14,0.0714
296,0.0131,14,0.0714
297,0.0131,14,0.0714
298,0.0131,14,0.0714
299,0.0131,14,0.0714
300,0.0131,14,0.0714
301,0.0131,14,0.0714
302,0.0131,14,0.0714
303,0.0131,14,0.0714
304,0.0131,14,0.0714
305,0.0131,14,0.0714
306,0.0131,14,0.0714
307,0.0131,14,0.0714
308,0.0131,14,0.0714
309,0.0131,14,0.0714
310,0.0131,14,0.0714
311,0.0131,14,0.0714
312,0.0131,14,0.0714
313,0.0131,14,0.0714
314,0.0131,14,0.0714
315,0.0131,14,0.0714
316,0.0131,14,0.0714
317,0.0131,14,0.0714
318,0.0131,14,0.0714
319,0.0131,14,0.0714
320,0.0131,14,0.0714
321,0.0131,14,0.0714
322,0.0131,14,0.0714
323,0.0131,14,0.0714
324,0.0131,14,0.0714
325,0.0131,14,0.0714
326,0.0131,14,0.0714
327,0.0131,14,0.0714
328,0.0131,14,0.0714
329,0.0131,14,0.0714
330,0.0131,14,0.0714
331,0.0131,14,0.0714
332,0.0131,14,0.0714
333,0.0131,14,0.0714
334,0.0131,14,0.0714
335,0.0131,14,0.0714
336,0.0131,14,0.0714
337,0.0131,14,0.0714
338,0.0131,14,0.0714
339,0.0131,14,0.0714
340,0.0131,14,0.0714
341,0.0131,14,0.0714
342,0.0131,14,0.0714
343,0.0131,14,0.0714
344,0.0131,14,0.0714
345,0.0131,14,0.0714
346,0.0131,14,0.0714
347,0.0131,14,0.0714
348,0.0131,14,0.0714
349,0.0131,14,0.0714
350,0.0131,14,0.0714
351,0.0131,14,0.0714
352,0.0131,14,0.0714
353,0.0131,14,0.0714
354,0.0131,14,0.0714
355,0.0131,14,0.0714
356,0.0131,14,0.0714
357,0.0131,14,0.0714
358,0.0131,14,0.0714
359,0.0131,14,0.0714
360,0.0131,14,0.0714
361,0.0131,14,0.0714
362,0.0131,14,0.0714
363,0.0131,14,0.0714
364,0.0131,14,0.0714
365,0.0131,14,0.0714
366,0.0131,14,0.0714
367,0.0131,14,0.0714
368,0.0131,14,0.0714
369,0.0131,14,0.0714
370,0.0131,14,0.0714
371,0.0131,14,0.0714
372,0.0131,14,0.0714
373,0.0131,14,0.0714
374,0.0131,14,0.0714
375,0.0131,14,0.0714
376,0.0131,14,0.0714
377,0.0131,14,0.0714
378,0.0131,14,0.0714
379,0.0131,14,0.0714
380,0.0131,14,0.0714
381,0.0131,14,0.0714
382,0.0131,14,0.0714
383,0.0131,14,0.0714
384,0.0131,14,0.0714
385,0.0131,14,0.0714
386,0.0131,14,0.0714
387,0.0131,14,0.0714
388,0.0131,14,0.0714
389,0.0131,14,0.0714
390,0.0131,14,0.0714
391,0.0131,14,0.0714
392,0.0131,14,0.0714
393,0.0131,14,0.0714
394,0.0131,14,0.0714
395,0.0131,14,0.0714
396,0.0131,14,0.0714
397,0.0131,14,0.0714
398,0.0131,14,0.0714
399,0.0131,14,0.0714
400,0.0131,14,0.0714
401,0.0131,14,0.0714
402,0.0131,14,0.0714
403,0.0131,14,0.0714
404,0.0131,14,0.0714
405,0.0131,14,0.0714
406,0.0131,14,0.0714
407,0.0131,14,0.0714
408,0.0131,14,0.0714
409,0.0131,14,0.0714
410,0.0131,14,0.0714
411,0.0131,14,0.0714
412,0.0131,14,0.0714
413,0.0131,14,0.0714
414,0.0131,14,0.0714
415,0.0131,14,0.0714
416,0.0131,14,0.0714
417,0.0131,14,0.0714
418,0.0131,14,0.0714
419,0.0131,14,0.0714
420,0.0131,14,0.0714
421,0.0131,14,0.0714
422,0.0131,14,0.0714
423,0.0131,14,0.0714
424,0.0131,14,0.0714
425,0.0131,14,0.0714
426,0.0131,14,0.0714
427,0.0131,14,0.0714
428,0.0131,14,0.0714
429,0.0131,14,0.0714
430,0.0131,14,0.0714
431,0.0131,14,0.0714
432,0.0131,14,0.0714
433,0.0131,14,0.0714
434,0.0131,14,0.0714
435,0.0131,14,0.0714
436,0.0131,14,0.0714
437,0.0131,14,0.0714
438,0.0131,14,0.0714
439,0.0131,14,0.0714
440,0.0131,14,0.0714
441,0.0131,14,0.0714
442,0.0131,14,0.0714
443,0.0131,14,0.0714
444,0.0131,14,0.0714
445,0.0131,14,0.0714
446,0.0131,14,0.0714
447,0.0131,14,0.0714
448,0.0131,14,0.0714
449,0.0131,14,0.0714
450,0.0131,14,0.0714
451,0.0131,14,0.0714
452,0.0131,14,0.0714
453,0.0131,14,0.0714
454,0.0131,14,0.0714
455,0.0131,14,0.0714
456,0.0131,14,0.0714
457,0.0131,14,0.0714
458,0.0131,14,0.0714
459,0.0131,14,0.0714
460,0.0131,14,0.0714
461,0.0131,14,0.0714
462,0.0131,14,0.0714
463,0.0131,14,0.0714
464,0.0131,14,0.0714
465,0.0131,14,0.0714
466,0.0131,14,0.0714
467,0.0131,14,0.0714
468,0.0131,14,0.0714
469,0.0131,14,0.0714
470,0.0131,14,0.0714
471,0.0131,14,0.0714
472,0.0131,14,0.0714
473,0.0131,14,0.0714
474,0.0131,14,0.0714
475,0.0131,14,0.0714
476,0.0131,14,0.0714
477,0.0131,14,0.0714
478,0.0131,14,0.0714
479,0.0131,14,0.0714
480,0.0131,14,0.0714
481,0.0131,14,0.0714
482,0.0131,14,0.0714
483,0.0131,14,0.0714
484,0.0131,14,0.0714
485,0.0131,14,0.0714
486,0.0131,14,0.0714
487,0.0131,14,0.0714
488,0.0131,14,0.0714
489,0.0131,14,0.0714
490,0.0131,14,0.0714
491,0.0131,14,0.0714
492,0.0131,14,0.0714
493,0.0131,14,0.0714
494,0.0131,14,0.0714
495,0.0131,14,0.0714
496,0.0131,14,0.0714
497,0.0131,14,0.0714
498,0.0131,14,0.0714
499,0.0131,14,0.0714
500,0.0131,14,0.0714
501,0.0131,14,0.0714
502,0.0131,14,0.0714
503,0.0131,14,0.0714
504,0.0131,14,0.0714
505,0.0131,14,0.0714
506,0.0131,14,0.0714
507,0.0131,14,0.0714
508,0.0131,14,0.0714
509,0.0131,14,0.0714
510,0.0131,14,0.0714
511,0.0131,14,0.0714
512,0.0131,14,0.0714
513,0.0131,14,0.0714
514,0.0131,14,0.0714
515,0.0131,14,0.0714
516,0.0131,14,0.0714
517,0.0131,14,0.0714
518,0.0131,14,0.0714
519,0.0131,14,0.0714
520,0.0131,14,0.0714
521,0.0131,14,0.0714
522,0.0131,14,0.0714
523,0.0131,14,0.0714
524,0.0131,14,0.0714
525,0.0131,14,0.0714
526,0.0131,14,0.0714
527,0.0131,14,0.0714
528,0.0131,14,0.0714
529,0.0131,14,0.0714
530,0.0131,14,0.0714
531,0.0131,14,0.0714
532,0.0131,14,0.0714
533,0.0131,14,0.0714
534,0.0131,14,0.0714
535,0.0131,14,0.0714
536,0.0131,14,0.0714
537,0.0131,14,0.0714
538,0.0131,14,0.0714
539,0.0131,14,0.0714
540,0.0131,14,0.0714
541,0.0131,14,0.0714
542,0.0131,14,0.0714
543,0.0131,14,0.0714
544,0.0131,14,0.0714
545,0.0131,14,0.0714
546,0.0131,14,0.0714
547,0.0131,14,0.0714
548,0.0131,14,0.0714
549,0.0131,14,0.0714
550,0.0131,14,0.0714
551,0.0131,14,0.0714
552,0.0131,14,0.0714
553,0.0131,14,0.0714
554,0.0131,14,0.0714
555,0.0131,14,0.0714
556,0.0131,14,0.0714
557,0.0131,14,0.0714
558,0.0131,14,0.0714
559,0.0131,14,0.0714
