id,foi,R0,country
1248,0.0128,1,6
1249,0.0128,1,6
1250,0.0128,1,6
1251,0.0128,1,6
1252,0.0128,1,6
1253,0.0128,1,6
1254,0.0128,1,6
1255,0.0128,1,6
1256,0.0128,1,6
1257,0.0128,1,6
1258,0.0128,1,6
1259,0.0128,1,6
1260,0.0128,1,6
1261,0.0128,1,6
1262,0.0128,1,6
1263,0.0128,1,6
1264,0.0128,1,6
1265,0.0128,1,6
1266,0.0128,1,6
1267,0.0128,1,6
1268,0.0128,1,6
1269,0.0128,1,6
1270,0.0128,1,6
1271,0.0128,1,6
1272,0.0128,1,6
1273,0.0128,1,6
1274,0.0128,1,6
1275,0.0128,1,6
1276,0.0128,1,6
1277,0.0128,1,6
1278,0.0128,1,6
1279,0.0128,1,6
1280,0.0128,1,6
1281,0.0128,1,6
1282,0.0128,1,6
1283,0.0128,1,6
1284,0.0128,1,6
1285,0.0128,1,6
1286,0.0128,1,6
1287,0.0128,1,6
1288,0.0128,1,6
1289,0.0128,1,6
1290,0.0128,1,6
1291,0.0128,1,6
1292,0.0128,1,6
1293,0.0128,1,6
1294,0.0128,1,6
1295,0.0128,1,6
1296,0.0128,1,6
1297,0.0128,1,6
1298,0.0128,1,6
1299,0.0128,1,6
1300,0.0128,1,6
1301,0.0128,1,6
1302,0.0128,1,6
1303,0.0128,1,6
1304,0.0128,1,6
1305,0.0128,1,6
1306,0.0128,1,6
1307,0.0128,1,6
1308,0.0128,1,6
1309,0.0128,1,6
1310,0.0128,1,6
1311,0.0128,1,6
1312,0.0128,1,6
1313,0.0128,1,6
1314,0.0128,1,6
1315,0.0128,1,6
1316,0.0128,1,6
1317,0.0128,1,6
1318,0.0128,1,6
1319,0.0128,1,6
1320,0.0128,1,6
1321,0.0128,1,6
1322,0.0128,1,6
1323,0.0128,1,6
1324,0.0128,1,6
1325,0.0128,1,6
1326,0.0128,1,6
1327,0.0128,1,6
1328,0.0128,1,6
1329,0.0128,1,6
1330,0.0128,1,6
1331,0.0128,1,6
1332,0.0128,1,6
1333,0.0128,1,6
1334,0.0128,1,6
1335,0.0128,1,6
1336,0.0128,1,6
1337,0.0128,1,6
1338,0.0128,1,6
1339,0.0128,1,6
1340,0.0128,1,6
1341,0.0128,1,6
1342,0.0128,1,6
1343,0.0128,1,6
1344,0.0128,1,6
1345,0.0128,1,6
1346,0.0128,1,6
1347,0.0128,1,6
1348,0.0128,1,6
1349,0.0128,1,6
1350,0.0128,1,6
1351,0.0128,1,6
1352,0.0128,1,6
1353,0.0128,1,6
1354,0.0128,1,6
1355,0.0128,1,6
1356,0.0128,1,6
1357,0.0128,1,6
1358,0.0128,1,6
1359,0.0128,1,6
1360,0.0128,1,6
1361,0.0128,1,6
1362,0.0128,1,6
1363,0.0128,1,6
1364,0.0128,1,6
1365,0.0128,1,6
1366,0.0128,1,6
1367,0.0128,1,6
1368,0.0128,1,6
1369,0.0128,1,6
1370,0.0128,1,6
1371,0.0128,1,6
1372,0.0128,1,6
1373,0.0128,1,6
1374,0.0128,1,6
1375,0.0128,1,6
1376,0.0128,1,6
1377,0.0128,1,6
1378,0.0128,1,6
1379,0.0128,1,6
1380,0.0128,1,6
1381,0.0128,1,6
1382,0.0128,1,6
1383,0.0128,1,6
1384,0.0128,1,6
1385,0.0128,1,6
1386,0.0128,1,6
1387,0.0128,1,6
1388,0.0128,1,6
1389,0.0128,1,6
1390,0.0128,1,6
1391,0.0128,1,6
1392,0.0128,1,6
1393,0.0128,1,6
1394,0.0128,1,6
1395,0.0128,1,6
1396,0.0128,1,6
1397,0.0128,1,6
1398,0.0128,1,6
1399,0.0128,1,6
1400,0.0128,1,6
1401,0.0128,1,6
1402,0.0128,1,6
1403,0.0128,1,6
1404,0.0128,1,6
1405,0.0128,1,6
1406,0.0128,1,6
1407,0.0128,1,6
1408,0.0128,1,6
1409,0.0128,1,6
1410,0.0128,1,6
1411,0.0128,1,6
1412,0.0128,1,6
1413,0.0128,1,6
1414,0.0128,1,6
1415,0.0128,1,6
1416,0.0128,1,6
1417,0.0128,1,6
1418,0.0128,1,6
1419,0.0128,1,6
1420,0.0128,1,6
1421,0.0128,1,6
1422,0.0128,1,6
1423,0.0128,1,6
1424,0.0128,1,6
1425,0.0128,1,6
1426,0.0128,1,6
1427,0.0128,1,6
1428,0.0128,1,6
1429,0.0128,1,6
1430,0.0128,1,6
1431,0.0128,1,6
1432,0.0128,1,6
1433,0.0128,1,6
1434,0.0128,1,6
1435,0.0128,1,6
1436,0.0128,1,6
1437,0.0128,1,6
1438,0.0128,1,6
1439,0.0128,1,6
1440,0.0128,1,6
1441,0.0128,1,6
1442,0.0128,1,6
1443,0.0128,1,6
1444,0.0128,1,6
1445,0.0128,1,6
1446,0.0128,1,6
1447,0.0128,1,6
1448,0.0128,1,6
1449,0.0128,1,6
1450,0.0128,1,6
1451,0.0128,1,6
1452,0.0128,1,6
1453,0.0128,1,6
1454,0.0128,1,6
1455,0.0128,1,6
1456,0.0128,1,6
1457,0.0128,1,6
1458,0.0128,1,6
1459,0.0128,1,6
1460,0.0128,1,6
1461,0.0128,1,6
1462,0.0128,1,6
1463,0.0128,1,6
1464,0.0128,1,6
1465,0.0128,1,6
1466,0.0128,1,6
1467,0.0128,1,6
1468,0.0128,1,6
1469,0.0128,1,6
1470,0.0128,1,6
1471,0.0128,1,6
1472,0.0128,1,6
1473,0.0128,1,6
1474,0.0128,1,6
1475,0.0128,1,6
1476,0.0128,1,6
1477,0.0128,1,6
1478,0.0128,1,6
1479,0.0128,1,6
1480,0.0128,1,6
1481,0.0128,1,6
1482,0.0128,1,6
1483,0.0128,1,6
1484,0.0128,1,6
1485,0.0128,1,6
1486,0.0128,1,6
1487,0.0128,1,6
1488,0.0128,1,6
1489,0.0128,1,6
1490,0.0128,1,6
1491,0.0128,1,6
1492,0.0128,1,6
1493,0.0128,1,6
1494,0.0128,1,6
1495,0.0128,1,6
1496,0.0128,1,6
1497,0.0128,1,6
1498,0.0128,1,6
1499,0.0128,1,6
1500,0.0128,1,6
1501,0.0128,1,6
1502,0.0128,1,6
1503,0.0128,1,6
1504,0.0128,1,6
1505,0.0128,1,6
1506,0.0128,1,6
1507,0.0128,1,6
1508,0.0128,1,6
1509,0.0128,1,6
1510,0.0128,1,6
1511,0.0128,1,6
1512,0.0128,1,6
1513,0.0128,1,6
1514,0.0128,1,6
1515,0.0128,1,6
1516,0.0128,1,6
1517,0.0128,1,6
1518,0.0128,1,6
1519,0.0128,1,6
1520,0.0128,1,6
1521,0.0128,1,6
1522,0.0128,1,6
1523,0.0128,1,6
1524,0.0128,1,6
1525,0.0128,1,6
1526,0.0128,1,6
1527,0.0128,1,6
1528,0.0128,1,6
1529,0.0128,1,6
1530,0.0128,1,6
1531,0.0128,1,6
1532,0.0128,1,6
1533,0.0128,1,6
1534,0.0128,1,6
1535,0.0128,1,6
1536,0.0128,1,6
1537,0.0128,1,6
1538,0.0128,1,6
1539,0.0128,1,6
1540,0.0128,1,6
1541,0.0128,1,6
1542,0.0128,1,6
1543,0.0128,1,6
1544,0.0128,1,6
1545,0.0128,1,6
1546,0.0128,1,6
1547,0.0128,1,6
1548,0.0128,1,6
1549,0.0128,1,6
1550,0.0128,1,6
1551,0.0128,1,6
1552,0.0128,1,6
1553,0.0128,1,6
1554,0.0128,1,6
1555,0.0128,1,6
1556,0.0128,1,6
1557,0.0128,1,6
1558,0.0128,1,6
1559,0.0128,1,6
1560,0.0128,1,6
1561,0.0128,1,6
1562,0.0128,1,6
1563,0.0128,1,6
1564,0.0128,1,6
1565,0.0128,1,6
1566,0.0128,1,6
1567,0.0128,1,6
1568,0.0128,1,6
1569,0.0128,1,6
1570,0.0128,1,6
1571,0.0128,1,6
1572,0.0128,1,6
1573,0.0128,1,6
1574,0.0128,1,6
1575,0.0128,1,6
1576,0.0128,1,6
1577,0.0128,1,6
1578,0.0128,1,6
1579,0.0128,1,6
1580,0.0128,1,6
1581,0.0128,1,6
1582,0.0128,1,6
1583,0.0128,1,6
1584,0.0128,1,6
1585,0.0128,1,6
1586,0.0128,1,6
1587,0.0128,1,6
1588,0.0128,1,6
1589,0.0128,1,6
1590,0.0128,1,6
1591,0.0128,1,6
1592,0.0128,1,6
1593,0.0128,1,6
1594,0.0128,1,6
1595,0.0128,1,6
1596,0.0128,1,6
1597,0.0128,1,6
1598,0.0128,1,6
1599,0.0128,1,6
1600,0.0128,1,6
1601,0.0128,1,6
1602,0.0128,1,6
1603,0.0128,1,6
1604,0.0128,1,6
1605,0.0128,1,6
1606,0.0128,1,6
1607,0.0128,1,6
1608,0.0128,1,6
1609,0.0128,1,6
1610,0.0128,1,6
1611,0.0128,1,6
1612,0.0128,1,6
1613,0.0128,1,6
1614,0.0128,1,6
1615,0.0128,1,6
1616,0.0128,1,6
1617,0.0128,1,6
1618,0.0128,1,6
1619,0.0128,1,6
1620,0.0128,1,6
1621,0.0128,1,6
1622,0.0128,1,6
1623,0.0128,1,6
1624,0.0128,1,6
1625,0.0128,1,6
1626,0.0128,1,6
1627,0.0128,1,6
1628,0.0128,1,6
1629,0.0128,1,6
1630,0.0128,1,6
1631,0.0128,1,6
1632,0.0128,1,6
1633,0.0128,1,6
1634,0.0128,1,6
1635,0.0128,1,6
1636,0.0128,1,6
1637,0.0128,1,6
1638,0.0128,1,6
1639,0.0128,1,6
1640,0.0128,1,6
1641,0.0128,1,6
1642,0.0128,1,6
1643,0.0128,1,6
1644,0.0128,1,6
1645,0.0128,1,6
1646,0.0128,1,6
1647,0.0128,1,6
1648,0.0128,1,6
1649,0.0128,1,6
1650,0.0128,1,6
1651,0.0128,1,6
1652,0.0128,1,6
1653,0.0128,1,6
1654,0.0128,1,6
1655,0.0128,1,6
1656,0.0128,1,6
1657,0.0128,1,6
1658,0.0128,1,6
1659,0.0128,1,6
1660,0.0128,1,6
1661,0.0128,1,6
1662,0.0128,1,6
1663,0.0128,1,6
1664,0.0128,1,6
1665,0.0128,1,6
1666,0.0128,1,6
1667,0.0128,1,6
1668,0.0128,1,6
1669,0.0128,1,6
1670,0.0128,1,6
1671,0.0128,1,6
1672,0.0128,1,6
1673,0.0128,1,6
1674,0.0128,1,6
1675,0.0128,1,6
1676,0.0128,1,6
1677,0.0128,1,6
1678,0.0128,1,6
1679,0.0128,1,6
1680,0.0128,1,6
1681,0.0128,1,6
1682,0.0128,1,6
1683,0.0128,1,6
1684,0.0128,1,6
1685,0.0128,1,6
1686,0.0128,1,6
1687,0.0128,1,6
1688,0.0128,1,6
1689,0.0128,1,6
1690,0.0128,1,6
1691,0.0128,1,6
1692,0.0128,1,6
1693,0.0128,1,6
1694,0.0128,1,6
1695,0.0128,1,6
1696,0.0128,1,6
1697,0.0128,1,6
1698,0.0128,1,6
1699,0.0128,1,6
1700,0.0128,1,6
1701,0.0128,1,6
1702,0.0128,1,6
1703,0.0128,1,6
1704,0.0128,1,6
1705,0.0128,1,6
1706,0.0128,1,6
1707,0.0128,1,6
1708,0.0128,1,6
1709,0.0128,1,6
1710,0.0128,1,6
1711,0.0128,1,6
1712,0.0128,1,6
1713,0.0128,1,6
1714,0.0128,1,6
1715,0.0128,1,6
1716,0.0128,1,6
1717,0.0128,1,6
1718,0.0128,1,6
1719,0.0128,1,6
1720,0.0128,1,6
1721,0.0128,1,6
1722,0.0128,1,6
1723,0.0128,1,6
1724,0.0128,1,6
1725,0.0128,1,6
1726,0.0128,1,6
1727,0.0128,1,6
1728,0.0128,1,6
1729,0.0128,1,6
1730,0.0128,1,6
1731,0.0128,1,6
1732,0.0128,1,6
1733,0.0128,1,6
1734,0.0128,1,6
1735,0.0128,1,6
1736,0.0128,1,6
1737,0.0128,1,6
1738,0.0128,1,6
1739,0.0128,1,6
1740,0.0128,1,6
1741,0.0128,1,6
1742,0.0128,1,6
1743,0.0128,1,6
1744,0.0128,1,6
1745,0.0128,1,6
1746,0.0128,1,6
1747,0.0128,1,6
1748,0.0128,1,6
1749,0.0128,1,6
1750,0.0128,1,6
1751,0.0128,1,6
1752,0.0128,1,6
1753,0.0128,1,6
1754,0.0128,1,6
1755,0.0128,1,6
1756,0.0128,1,6
1757,0.0128,1,6
1758,0.0128,1,6
1759,0.0128,1,6
1760,0.0128,1,6
1761,0.0128,1,6
1762,0.0128,1,6
1763,0.0128,1,6
1764,0.0128,1,6
1765,0.0128,1,6
1766,0.0128,1,6
1767,0.0128,1,6
1768,0.0128,1,6
1769,0.0128,1,6
1770,0.0128,1,6
1771,0.0128,1,6
1772,0.0128,1,6
1773,0.0128,1,6
1774,0.0128,1,6
1775,0.0128,1,6
1776,0.0128,1,6
1777,0.0128,1,6
1778,0.0128,1,6
1779,0.0128,1,6
1780,0.0128,1,6
1781,0.0128,1,6
1782,0.0128,1,6
1783,0.0128,1,6
1784,0.0128,1,6
1785,0.0128,1,6
1786,0.0128,1,6
1787,0.0128,1,6
1788,0.0128,1,6
1789,0.0128,1,6
1790,0.0128,1,6
1791,0.0128,1,6
1792,0.0128,1,6
1793,0.0128,1,6
1794,0.0128,1,6
1795,0.0128,1,6
1796,0.0128,1,6
1797,0.0128,1,6
1798,0.0128,1,6
1799,0.0128,1,6
1800,0.0128,1,6
1801,0.0128,1,6
1802,0.0128,1,6
1803,0.0128,1,6
1804,0.0128,1,6
1805,0.0128,1,6
1806,0.0128,1,6
1807,0.0128,1,6
1808,0.0128,1,6
1809,0.0128,1,6
1810,0.0128,1,6
1811,0.0128,1,6
1812,0.0128,1,6
1813,0.0128,1,6
1814,0.0128,1,6
1815,0.0128,1,6
1816,0.0128,1,6
1817,0.0128,1,6
1818,0.0128,1,6
1819,0.0128,1,6
1820,0.0128,1,6
1821,0.0128,1,6
1822,0.0128,1,6
1823,0.0128,1,6
1824,0.0128,1,6
1825,0.0128,1,6
1826,0.0128,1,6
1827,0.0128,1,6
1828,0.0128,1,6
1829,0.0128,1,6
1830,0.0128,1,6
1831,0.0128,1,6
1832,0.0128,1,6
1833,0.0128,1,6
1834,0.0128,1,6
1835,0.0128,1,6
1836,0.0128,1,6
1837,0.0128,1,6
1838,0.0128,1,6
1839,0.0128,1,6
1840,0.0128,1,6
1841,0.0128,1,6
1842,0.0128,1,6
1843,0.0128,1,6
1844,0.0128,1,6
1845,0.0128,1,6
1846,0.0128,1,6
1847,0.0128,1,6
1848,0.0128,1,6
1849,0.0128,1,6
1850,0.0128,1,6
1851,0.0128,1,6
1852,0.0128,1,6
1853,0.0128,1,6
1854,0.0128,1,6
1855,0.0128,1,6
1856,0.0128,1,6
1857,0.0128,1,6
1858,0.0128,1,6
1859,0.0128,1,6
1860,0.0128,1,6
1861,0.0128,1,6
1862,0.0128,1,6
1863,0.0128,1,6
1864,0.0128,1,6
1865,0.0128,1,6
1866,0.0128,1,6
1867,0.0128,1,6
1868,0.0128,1,6
1869,0.0128,1,6
1870,0.0128,1,6
1871,0.0128,1,6
1872,0.0128,1,6
1873,0.0128,1,6
1874,0.0128,1,6
1875,0.0128,1,6
1876,0.0128,1,6
1877,0.0128,1,6
1878,0.0128,1,6
1879,0.0128,1,6
1880,0.0128,1,6
1881,0.0128,1,6
1882,0.0128,1,6
1883,0.0128,1,6
1884,0.0128,1,6
1885,0.0128,1,6
1886,0.0128,1,6
1887,0.0128,1,6
1888,0.0128,1,6
1889,0.0128,1,6
1890,0.0128,1,6
1891,0.0128,1,6
1892,0.0128,1,6
1893,0.0128,1,6
1894,0.0128,1,6
1895,0.0128,1,6
1896,0.0128,1,6
1897,0.0128,1,6
1898,0.0128,1,6
1899,0.0128,1,6
1900,0.0128,1,6
1901,0.0128,1,6
1902,0.0128,1,6
1903,0.0128,1,6
1904,0.0128,1,6
1905,0.0128,1,6
1906,0.0128,1,6
1907,0.0128,1,6
1908,0.0128,1,6
1909,0.0128,1,6
1910,0.0128,1,6
1911,0.0128,1,6
1912,0.0128,1,6
1913,0.0128,1,6
1914,0.0128,1,6
1915,0.0128,1,6
1916,0.0128,1,6
1917,0.0128,1,6
1918,0.0128,1,6
1919,0.0128,1,6
1920,0.0128,1,6
1921,0.0128,1,6
1922,0.0128,1,6
1923,0.0128,1,6
1924,0.0128,1,6
1925,0.0128,1,6
1926,0.0128,1,6
1927,0.0128,1,6
1928,0.0128,1,6
1929,0.0128,1,6
1930,0.0128,1,6
1931,0.0128,1,6
1932,0.0128,1,6
1933,0.0128,1,6
1934,0.0128,1,6
1935,0.0128,1,6
1936,0.0128,1,6
1937,0.0128,1,6
1938,0.0128,1,6
1939,0.0128,1,6
1940,0.0128,1,6
1941,0.0128,1,6
1942,0.0128,1,6
1943,0.0128,1,6
1944,0.0128,1,6
1945,0.0128,1,6
1946,0.0128,1,6
1947,0.0128,1,6
1948,0.0128,1,6
1949,0.0128,1,6
1950,0.0128,1,6
1951,0.0128,1,6
1952,0.0128,1,6
1953,0.0128,1,6
1954,0.0128,1,6
1955,0.0128,1,6
1956,0.0128,1,6
1957,0.0128,1,6
1958,0.0128,1,6
1959,0.0128,1,6
1960,0.0128,1,6
1961,0.0128,1,6
1962,0.0128,1,6
1963,0.0128,1,6
1964,0.0128,1,6
1965,0.0128,1,6
1966,0.0128,1,6
1967,0.0128,1,6
1968,0.0128,1,6
1969,0.0128,1,6
1970,0.0128,1,6
1971,0.0128,1,6
1972,0.0128,1,6
1973,0.0128,1,6
1974,0.0128,1,6
1975,0.0128,1,6
1976,0.0128,1,6
1977,0.0128,1,6
1978,0.0128,1,6
1979,0.0128,1,6
1980,0.0128,1,6
1981,0.0128,1,6
1982,0.0128,1,6
1983,0.0128,1,6
1984,0.0128,1,6
1985,0.0128,1,6
1986,0.0128,1,6
1987,0.0128,1,6
1988,0.0128,1,6
1989,0.0128,1,6
1990,0.0128,1,6
1991,0.0128,1,6
1992,0.0128,1,6
1993,0.0128,1,6
1994,0.0128,1,6
1995,0.0128,1,6
1996,0.0128,1,6
1997,0.0128,1,6
1998,0.0128,1,6
1999,0.0128,1,6
2000,0.0128,1,6
2001,0.0128,1,6
2002,0.0128,1,6
2003,0.0128,1,6
2004,0.0128,1,6
2005,0.0128,1,6
2006,0.0128,1,6
2007,0.0128,1,6
2008,0.0128,1,6
2009,0.0128,1,6
2010,0.0128,1,6
2011,0.0128,1,6
2012,0.0128,1,6
2013,0.0128,1,6
2014,0.0128,1,6
2015,0.0128,1,6
2016,0.0128,1,6
2017,0.0128,1,6
2018,0.0128,1,6
2019,0.0128,1,6
2020,0.0128,1,6
2021,0.0128,1,6
2022,0.0128,1,6
2023,0.0128,1,6
2024,0.0128,1,6
2025,0.0128,1,6
2026,0.0128,1,6
2027,0.0128,1,6
2028,0.0128,1,6
2029,0.0128,1,6
2030,0.0128,1,6
2031,0.0128,1,6
2032,0.0128,1,6
2033,0.0128,1,6
2034,0.0128,1,6
2035,0.0128,1,6
2036,0.0128,1,6
2037,0.0128,1,6
2038,0.0128,1,6
2039,0.0128,1,6
2040,0.0128,1,6
2041,0.0128,1,6
2042,0.0128,1,6
2043,0.0128,1,6
2044,0.0128,1,6
2045,0.0128,1,6
2046,0.0128,1,6
2047,0.0128,1,6
2048,0.0128,1,6
2049,0.0128,1,6
2050,0.0128,1,6
2051,0.0128,1,6
2052,0.0128,1,6
2053,0.0128,1,6
2054,0.0128,1,6
2055,0.0128,1,6
2056,0.0128,1,6
2057,0.0128,1,6
2058,0.0128,1,6
2059,0.0128,1,6
2060,0.0128,1,6
2061,0.0128,1,6
2062,0.0128,1,6
2063,0.0128,1,6
2064,0.0128,1,6
2065,0.0128,1,6
2066,0.0128,1,6
2067,0.0128,1,6
2068,0.0128,1,6
2069,0.0128,1,6
2070,0.0128,1,6
2071,0.0128,1,6
2072,0.0128,1,6
2073,0.0128,1,6
2074,0.0128,1,6
2075,0.0128,1,6
2076,0.0128,1,6
2077,0.0128,1,6
2078,0.0128,1,6
2079,0.0128,1,6
2080,0.0128,1,6
2081,0.0128,1,6
2082,0.0128,1,6
2083,0.0128,1,6
2084,0.0128,1,6
2085,0.0128,1,6
2086,0.0128,1,6
2087,0.0128,1,6
2088,0.0128,1,6
2089,0.0128,1,6
2090,0.0128,1,6
2091,0.0128,1,6
2092,0.0128,1,6
2093,0.0128,1,6
2094,0.0128,1,6
2095,0.0128,1,6
2096,0.0128,1,6
2097,0.0128,1,6
2098,0.0128,1,6
2099,0.0128,1,6
2100,0.0128,1,6
2101,0.0128,1,6
2102,0.0128,1,6
2103,0.0128,1,6
2104,0.0128,1,6
2105,0.0128,1,6
2106,0.0128,1,6
2107,0.0128,1,6
2108,0.0128,1,6
2109,0.0128,1,6
2110,0.0128,1,6
2111,0.0128,1,6
2112,0.0128,1,6
2113,0.0128,1,6
2114,0.0128,1,6
2115,0.0128,1,6
2116,0.0128,1,6
2117,0.0128,1,6
2118,0.0128,1,6
2119,0.0128,1,6
2120,0.0128,1,6
2121,0.0128,1,6
2122,0.0128,1,6
2123,0.0128,1,6
2124,0.0128,1,6
2125,0.0128,1,6
2126,0.0128,1,6
2127,0.0128,1,6
2128,0.0128,1,6
2129,0.0128,1,6
2130,0.0128,1,6
2131,0.0128,1,6
2132,0.0128,1,6
2133,0.0128,1,6
2134,0.0128,1,6
2135,0.0128,1,6
2136,0.0128,1,6
2137,0.0128,1,6
2138,0.0128,1,6
2139,0.0128,1,6
2140,0.0128,1,6
2141,0.0128,1,6
2142,0.0128,1,6
2143,0.0128,1,6
2144,0.0128,1,6
2145,0.0128,1,6
2146,0.0128,1,6
2147,0.0128,1,6
2148,0.0128,1,6
2149,0.0128,1,6
2150,0.0128,1,6
2151,0.0128,1,6
2152,0.0128,1,6
2153,0.0128,1,6
2154,0.0128,1,6
2155,0.0128,1,6
2156,0.0128,1,6
2157,0.0128,1,6
2158,0.0128,1,6
2159,0.0128,1,6
2160,0.0128,1,6
2161,0.0128,1,6
2162,0.0128,1,6
2163,0.0128,1,6
2164,0.0128,1,6
2165,0.0128,1,6
2166,0.0128,1,6
2167,0.0128,1,6
2168,0.0128,1,6
2169,0.0128,1,6
2170,0.0128,1,6
2171,0.0128,1,6
2172,0.0128,1,6
2173,0.0128,1,6
2174,0.0128,1,6
2175,0.0128,1,6
2176,0.0128,1,6
2177,0.0128,1,6
2178,0.0128,1,6
2179,0.0128,1,6
2180,0.0128,1,6
2181,0.0128,1,6
2182,0.0128,1,6
2183,0.0128,1,6
2184,0.0128,1,6
2185,0.0128,1,6
2186,0.0128,1,6
2187,0.0128,1,6
2188,0.0128,1,6
2189,0.0128,1,6
2190,0.0128,1,6
2191,0.0128,1,6
2192,0.0128,1,6
2193,0.0128,1,6
2194,0.0128,1,6
2195,0.0128,1,6
2196,0.0128,1,6
2197,0.0128,1,6
2198,0.0128,1,6
2199,0.0128,1,6
2200,0.0128,1,6
2201,0.0128,1,6
2202,0.0128,1,6
2203,0.0128,1,6
2204,0.0128,1,6
2205,0.0128,1,6
2206,0.0128,1,6
2207,0.0128,1,6
2208,0.0128,1,6
2209,0.0128,1,6
2210,0.0128,1,6
2211,0.0128,1,6
2212,0.0128,1,6
2213,0.0128,1,6
2214,0.0128,1,6
2215,0.0128,1,6
2216,0.0128,1,6
2217,0.0128,1,6
2218,0.0128,1,6
2219,0.0128,1,6
2220,0.0128,1,6
2221,0.0128,1,6
2222,0.0128,1,6
2223,0.0128,1,6
2224,0.0128,1,6
2225,0.0128,1,6
2226,0.0128,1,6
2227,0.0128,1,6
2228,0.0128,1,6
2229,0.0128,1,6
2230,0.0128,1,6
2231,0.0128,1,6
2232,0.0128,1,6
2233,0.0128,1,6
2234,0.0128,1,6
2235,0.0128,1,6
2236,0.0128,1,6
2237,0.0128,1,6
2238,0.0128,1,6
2239,0.0128,1,6
2240,0.0128,1,6
2241,0.0128,1,6
2242,0.0128,1,6
2243,0.0128,1,6
2244,0.0128,1,6
2245,0.0128,1,6
2246,0.0128,1,6
2247,0.0128,1,6
2248,0.0128,1,6
2249,0.0128,1,6
2250,0.0128,1,6
2251,0.0128,1,6
2252,0.0128,1,6
2253,0.0128,1,6
2254,0.0128,1,6
2255,0.0128,1,6
2256,0.0128,1,6
2257,0.0128,1,6
2258,0.0128,1,6
2259,0.0128,1,6
2260,0.0128,1,6
2261,0.0128,1,6
2262,0.0128,1,6
2263,0.0128,1,6
2264,0.0128,1,6
2265,0.0128,1,6
2266,0.0128,1,6
2267,0.0128,1,6
2268,0.0128,1,6
2269,0.0128,1,6
2270,0.0128,1,6
2271,0.0128,1,6
2272,0.0128,1,6
2273,0.0128,1,6
2274,0.0128,1,6
2275,0.0128,1,6
2276,0.0128,1,6
2277,0.0128,1,6
2278,0.0128,1,6
2279,0.0128,1,6
2280,0.0128,1,6
2281,0.0128,1,6
2282,0.0128,1,6
2283,0.0128,1,6
2284,0.0128,1,6
2285,0.0128,1,6
2286,0.0128,1,6
2287,0.0128,1,6
2288,0.0128,1,6
2289,0.0128,1,6
2290,0.0128,1,6
2291,0.0128,1,6
2292,0.0128,1,6
2293,0.0128,1,6
2294,0.0128,1,6
2295,0.0128,1,6
2296,0.0128,1,6
2297,0.0128,1,6
2298,0.0128,1,6
2299,0.0128,1,6
2300,0.0128,1,6
2301,0.0128,1,6
2302,0.0128,1,6
2303,0.0128,1,6
2304,0.0128,1,6
2305,0.0128,1,6
2306,0.0128,1,6
2307,0.0128,1,6
2308,0.0128,1,6
2309,0.0128,1,6
2310,0.0128,1,6
2311,0.0128,1,6
2312,0.0128,1,6
2313,0.0128,1,6
2314,0.0128,1,6
2315,0.0128,1,6
2316,0.0128,1,6
2317,0.0128,1,6
2318,0.0128,1,6
2319,0.0128,1,6
2320,0.0128,1,6
2321,0.0128,1,6
2322,0.0128,1,6
2323,0.0128,1,6
2324,0.0128,1,6
2325,0.0128,1,6
2326,0.0128,1,6
2327,0.0128,1,6
2328,0.0128,1,6
2329,0.0128,1,6
2330,0.0128,1,6
2331,0.0128,1,6
2332,0.0128,1,6
2333,0.0128,1,6
2334,0.0128,1,6
2335,0.0128,1,6
2336,0.0128,1,6
2337,0.0128,1,6
2338,0.0128,1,6
2339,0.0128,1,6
2340,0.0128,1,6
2341,0.0128,1,6
2342,0.0128,1,6
2343,0.0128,1,6
2344,0.0128,1,6
2345,0.0128,1,6
2346,0.0128,1,6
2347,0.0128,1,6
2348,0.0128,1,6
2349,0.0128,1,6
2350,0.0128,1,6
2351,0.0128,1,6
2352,0.0128,1,6
2353,0.0128,1,6
2354,0.0128,1,6
2355,0.0128,1,6
2356,0.0128,1,6
2357,0.0128,1,6
2358,0.0128,1,6
2359,0.0128,1,6
2360,0.0128,1,6
2361,0.0128,1,6
2362,0.0128,1,6
2363,0.0128,1,6
2364,0.0128,1,6
2365,0.0128,1,6
2366,0.0128,1,6
2367,0.0128,1,6
2368,0.0128,1,6
2369,0.0128,1,6
2370,0.0128,1,6
2371,0.0128,1,6
2372,0.0128,1,6
2373,0.0128,1,6
2374,0.0128,1,6
2375,0.0128,1,6
2376,0.0128,1,6
2377,0.0128,1,6
2378,0.0128,1,6
2379,0.0128,1,6
2380,0.0128,1,6
2381,0.0128,1,6
2382,0.0128,1,6
2383,0.0128,1,6
2384,0.0128,1,6
2385,0.0128,1,6
2386,0.0128,1,6
2387,0.0128,1,6
2388,0.0128,1,6
2389,0.0128,1,6
2390,0.0128,1,6
2391,0.0128,1,6
2392,0.0128,1,6
2393,0.0128,1,6
2394,0.0128,1,6
2395,0.0128,1,6
2396,0.0128,1,6
2397,0.0128,1,6
2398,0.0128,1,6
2399,0.0128,1,6
2400,0.0128,1,6
2401,0.0128,1,6
2402,0.0128,1,6
2403,0.0128,1,6
2404,0.0128,1,6
2405,0.0128,1,6
2406,0.0128,1,6
2407,0.0128,1,6
2408,0.0128,1,6
2409,0.0128,1,6
2410,0.0128,1,6
2411,0.0128,1,6
2412,0.0128,1,6
