id,foi,gamma_num,gamma
128,0.0091,12,0.0833
129,0.0091,12,0.0833
130,0.0091,12,0.0833
131,0.0091,12,0.0833
132,0.0091,12,0.0833
133,0.0091,12,0.0833
134,0.0091,12,0.0833
135,0.0091,12,0.0833
136,0.0091,12,0.0833
137,0.0091,12,0.0833
138,0.0091,12,0.0833
139,0.0091,12,0.0833
140,0.0091,12,0.0833
141,0.0091,12,0.0833
142,0.0091,12,0.0833
143,0.0091,12,0.0833
144,0.0091,12,0.0833
145,0.0091,12,0.0833
146,0.0091,12,0.0833
147,0.0091,12,0.0833
148,0.0091,12,0.0833
149,0.0091,12,0.0833
150,0.0091,12,0.0833
151,0.0091,12,0.0833
152,0.0091,12,0.0833
153,0.0091,12,0.0833
154,0.0091,12,0.0833
155,0.0091,12,0.0833
156,0.0091,12,0.0833
157,0.0091,12,0.0833
158,0.0091,12,0.0833
159,0.0091,12,0.0833
160,0.0091,12,0.0833
161,0.0091,12,0.0833
162,0.0091,12,0.0833
163,0.0091,12,0.0833
164,0.0091,12,0.0833
165,0.0091,12,0.0833
166,0.0091,12,0.0833
167,0.0091,12,0.0833
168,0.0091,12,0.0833
169,0.0091,12,0.0833
170,0.0091,12,0.0833
171,0.0091,12,0.0833
172,0.0091,12,0.0833
173,0.0091,12,0.0833
174,0.0091,12,0.0833
175,0.0091,12,0.0833
176,0.0091,12,0.0833
177,0.0091,12,0.0833
178,0.0091,12,0.0833
179,0.0091,12,0.0833
180,0.0091,12,0.0833
181,0.0091,12,0.0833
182,0.0091,12,0.0833
183,0.0091,12,0.0833
184,0.0091,12,0.0833
185,0.0091,12,0.0833
186,0.0091,12,0.0833
187,0.0091,12,0.0833
188,0.0091,12,0.0833
189,0.0091,12,0.0833
190,0.0091,12,0.0833
191,0.0091,12,0.0833
192,0.0091,12,0.0833
193,0.0091,12,0.0833
194,0.0091,12,0.0833
195,0.0091,12,0.0833
196,0.0091,12,0.0833
197,0.0091,12,0.0833
198,0.0091,12,0.0833
199,0.0091,12,0.0833
200,0.0091,12,0.0833
201,0.0091,12,0.0833
202,0.0091,12,0.0833
203,0.0091,12,0.0833
204,0.0091,12,0.0833
205,0.0091,12,0.0833
206,0.0091,12,0.0833
207,0.0091,12,0.0833
208,0.0091,12,0.0833
209,0.0091,12,0.0833
210,0.0091,12,0.0833
211,0.0091,12,0.0833
212,0.0091,12,0.0833
213,0.0091,12,0.0833
214,0.0091,12,0.0833
215,0.0091,12,0.0833
216,0.0091,12,0.0833
217,0.0091,12,0.0833
