id,foi,country
542,0.0156,8
543,0.0156,8
544,0.0156,8
545,0.0156,8
546,0.0156,8
547,0.0156,8
548,0.0156,8
549,0.0156,8
550,0.0156,8
551,0.0156,8
552,0.0156,8
553,0.0156,8
554,0.0156,8
555,0.0156,8
556,0.0156,8
557,0.0156,8
558,0.0156,8
559,0.0156,8
560,0.0156,8
561,0.0156,8
562,0.0156,8
563,0.0156,8
564,0.0156,8
565,0.0156,8
566,0.0156,8
567,0.0156,8
568,0.0156,8
569,0.0156,8
570,0.0156,8
571,0.0156,8
572,0.0156,8
573,0.0156,8
574,0.0156,8
575,0.0156,8
576,0.0156,8
577,0.0156,8
578,0.0156,8
579,0.0156,8
580,0.0156,8
581,0.0156,8
582,0.0156,8
583,0.0156,8
584,0.0156,8
585,0.0156,8
586,0.0156,8
587,0.0156,8
588,0.0156,8
589,0.0156,8
590,0.0156,8
591,0.0156,8
592,0.0156,8
593,0.0156,8
594,0.0156,8
595,0.0156,8
596,0.0156,8
597,0.0156,8
598,0.0156,8
599,0.0156,8
600,0.0156,8
601,0.0156,8
602,0.0156,8
603,0.0156,8
604,0.0156,8
605,0.0156,8
606,0.0156,8
607,0.0156,8
608,0.0156,8
609,0.0156,8
610,0.0156,8
611,0.0156,8
612,0.0156,8
613,0.0156,8
614,0.0156,8
615,0.0156,8
616,0.0156,8
617,0.0156,8
618,0.0156,8
619,0.0156,8
620,0.0156,8
621,0.0156,8
622,0.0156,8
623,0.0156,8
624,0.0156,8
625,0.0156,8
626,0.0156,8
627,0.0156,8
628,0.0156,8
629,0.0156,8
630,0.0156,8
631,0.0156,8
632,0.0156,8
633,0.0156,8
634,0.0156,8
635,0.0156,8
636,0.0156,8
637,0.0156,8
638,0.0156,8
639,0.0156,8
640,0.0156,8
641,0.0156,8
642,0.0156,8
643,0.0156,8
644,0.0156,8
645,0.0156,8
646,0.0156,8
647,0.0156,8
648,0.0156,8
649,0.0156,8
650,0.0156,8
651,0.0156,8
652,0.0156,8
653,0.0156,8
654,0.0156,8
655,0.0156,8
656,0.0156,8
657,0.0156,8
658,0.0156,8
659,0.0156,8
660,0.0156,8
661,0.0156,8
662,0.0156,8
663,0.0156,8
664,0.0156,8
665,0.0156,8
666,0.0156,8
667,0.0156,8
668,0.0156,8
669,0.0156,8
670,0.0156,8
671,0.0156,8
672,0.0156,8
673,0.0156,8
674,0.0156,8
675,0.0156,8
676,0.0156,8
677,0.0156,8
678,0.0156,8
679,0.0156,8
680,0.0156,8
681,0.0156,8
682,0.0156,8
683,0.0156,8
684,0.0156,8
685,0.0156,8
686,0.0156,8
687,0.0156,8
688,0.0156,8
689,0.0156,8
690,0.0156,8
691,0.0156,8
692,0.0156,8
693,0.0156,8
694,0.0156,8
695,0.0156,8
696,0.0156,8
697,0.0156,8
698,0.0156,8
699,0.0156,8
700,0.0156,8
701,0.0156,8
702,0.0156,8
703,0.0156,8
704,0.0156,8
705,0.0156,8
706,0.0156,8
707,0.0156,8
708,0.0156,8
709,0.0156,8
710,0.0156,8
711,0.0156,8
712,0.0156,8
713,0.0156,8
714,0.0156,8
715,0.0156,8
716,0.0156,8
717,0.0156,8
718,0.0156,8
719,0.0156,8
720,0.0156,8
721,0.0156,8
722,0.0156,8
723,0.0156,8
724,0.0156,8
725,0.0156,8
726,0.0156,8
727,0.0156,8
728,0.0156,8
729,0.0156,8
730,0.0156,8
731,0.0156,8
732,0.0156,8
733,0.0156,8
734,0.0156,8
735,0.0156,8
736,0.0156,8
737,0.0156,8
738,0.0156,8
739,0.0156,8
740,0.0156,8
741,0.0156,8
742,0.0156,8
743,0.0156,8
744,0.0156,8
745,0.0156,8
746,0.0156,8
747,0.0156,8
748,0.0156,8
749,0.0156,8
750,0.0156,8
751,0.0156,8
752,0.0156,8
753,0.0156,8
754,0.0156,8
755,0.0156,8
756,0.0156,8
757,0.0156,8
758,0.0156,8
759,0.0156,8
760,0.0156,8
761,0.0156,8
762,0.0156,8
763,0.0156,8
764,0.0156,8
765,0.0156,8
766,0.0156,8
767,0.0156,8
768,0.0156,8
769,0.0156,8
770,0.0156,8
771,0.0156,8
772,0.0156,8
773,0.0156,8
774,0.0156,8
775,0.0156,8
776,0.0156,8
777,0.0156,8
778,0.0156,8
779,0.0156,8
780,0.0156,8
781,0.0156,8
782,0.0156,8
783,0.0156,8
784,0.0156,8
785,0.0156,8
786,0.0156,8
787,0.0156,8
788,0.0156,8
789,0.0156,8
790,0.0156,8
791,0.0156,8
792,0.0156,8
793,0.0156,8
794,0.0156,8
795,0.0156,8
796,0.0156,8
797,0.0156,8
798,0.0156,8
799,0.0156,8
800,0.0156,8
801,0.0156,8
802,0.0156,8
803,0.0156,8
804,0.0156,8
805,0.0156,8
806,0.0156,8
807,0.0156,8
808,0.0156,8
809,0.0156,8
810,0.0156,8
811,0.0156,8
812,0.0156,8
813,0.0156,8
814,0.0156,8
815,0.0156,8
816,0.0156,8
817,0.0156,8
818,0.0156,8
819,0.0156,8
820,0.0156,8
821,0.0156,8
822,0.0156,8
823,0.0156,8
824,0.0156,8
825,0.0156,8
826,0.0156,8
827,0.0156,8
828,0.0156,8
829,0.0156,8
830,0.0156,8
831,0.0156,8
832,0.0156,8
833,0.0156,8
834,0.0156,8
835,0.0156,8
836,0.0156,8
837,0.0156,8
838,0.0156,8
839,0.0156,8
840,0.0156,8
841,0.0156,8
842,0.0156,8
843,0.0156,8
844,0.0156,8
845,0.0156,8
846,0.0156,8
847,0.0156,8
848,0.0156,8
849,0.0156,8
850,0.0156,8
851,0.0156,8
852,0.0156,8
853,0.0156,8
854,0.0156,8
855,0.0156,8
856,0.0156,8
857,0.0156,8
858,0.0156,8
859,0.0156,8
860,0.0156,8
861,0.0156,8
862,0.0156,8
863,0.0156,8
864,0.0156,8
865,0.0156,8
866,0.0156,8
867,0.0156,8
868,0.0156,8
869,0.0156,8
870,0.0156,8
871,0.0156,8
872,0.0156,8
873,0.0156,8
874,0.0156,8
875,0.0156,8
876,0.0156,8
877,0.0156,8
878,0.0156,8
879,0.0156,8
880,0.0156,8
881,0.0156,8
882,0.0156,8
883,0.0156,8
884,0.0156,8
885,0.0156,8
886,0.0156,8
887,0.0156,8
888,0.0156,8
889,0.0156,8
890,0.0156,8
891,0.0156,8
892,0.0156,8
893,0.0156,8
894,0.0156,8
895,0.0156,8
896,0.0156,8
897,0.0156,8
898,0.0156,8
899,0.0156,8
900,0.0156,8
901,0.0156,8
902,0.0156,8
903,0.0156,8
904,0.0156,8
905,0.0156,8
906,0.0156,8
907,0.0156,8
908,0.0156,8
909,0.0156,8
910,0.0156,8
911,0.0156,8
912,0.0156,8
913,0.0156,8
914,0.0156,8
915,0.0156,8
916,0.0156,8
917,0.0156,8
918,0.0156,8
919,0.0156,8
920,0.0156,8
921,0.0156,8
922,0.0156,8
923,0.0156,8
924,0.0156,8
925,0.0156,8
926,0.0156,8
927,0.0156,8
928,0.0156,8
929,0.0156,8
930,0.0156,8
931,0.0156,8
932,0.0156,8
933,0.0156,8
934,0.0156,8
935,0.0156,8
936,0.0156,8
937,0.0156,8
938,0.0156,8
939,0.0156,8
940,0.0156,8
941,0.0156,8
942,0.0156,8
943,0.0156,8
944,0.0156,8
945,0.0156,8
946,0.0156,8
947,0.0156,8
948,0.0156,8
949,0.0156,8
950,0.0156,8
951,0.0156,8
952,0.0156,8
953,0.0156,8
954,0.0156,8
955,0.0156,8
956,0.0156,8
957,0.0156,8
958,0.0156,8
959,0.0156,8
960,0.0156,8
961,0.0156,8
962,0.0156,8
963,0.0156,8
964,0.0156,8
965,0.0156,8
966,0.0156,8
967,0.0156,8
968,0.0156,8
969,0.0156,8
970,0.0156,8
971,0.0156,8
972,0.0156,8
973,0.0156,8
974,0.0156,8
975,0.0156,8
976,0.0156,8
977,0.0156,8
978,0.0156,8
979,0.0156,8
980,0.0156,8
981,0.0156,8
982,0.0156,8
983,0.0156,8
984,0.0156,8
985,0.0156,8
986,0.0156,8
987,0.0156,8
988,0.0156,8
989,0.0156,8
990,0.0156,8
991,0.0156,8
992,0.0156,8
993,0.0156,8
994,0.0156,8
995,0.0156,8
996,0.0156,8
997,0.0156,8
998,0.0156,8
999,0.0156,8
1000,0.0156,8
1001,0.0156,8
1002,0.0156,8
1003,0.0156,8
1004,0.0156,8
1005,0.0156,8
1006,0.0156,8
1007,0.0156,8
1008,0.0156,8
1009,0.0156,8
1010,0.0156,8
1011,0.0156,8
1012,0.0156,8
1013,0.0156,8
1014,0.0156,8
1015,0.0156,8
1016,0.0156,8
1017,0.0156,8
1018,0.0156,8
1019,0.0156,8
1020,0.0156,8
1021,0.0156,8
1022,0.0156,8
1023,0.0156,8
1024,0.0156,8
1025,0.0156,8
1026,0.0156,8
1027,0.0156,8
1028,0.0156,8
1029,0.0156,8
1030,0.0156,8
1031,0.0156,8
1032,0.0156,8
1033,0.0156,8
1034,0.0156,8
1035,0.0156,8
1036,0.0156,8
1037,0.0156,8
1038,0.0156,8
1039,0.0156,8
1040,0.0156,8
1041,0.0156,8
1042,0.0156,8
1043,0.0156,8
1044,0.0156,8
1045,0.0156,8
1046,0.0156,8
1047,0.0156,8
1048,0.0156,8
1049,0.0156,8
1050,0.0156,8
1051,0.0156,8
1052,0.0156,8
1053,0.0156,8
1054,0.0156,8
1055,0.0156,8
1056,0.0156,8
1057,0.0156,8
1058,0.0156,8
1059,0.0156,8
1060,0.0156,8
1061,0.0156,8
1062,0.0156,8
1063,0.0156,8
1064,0.0156,8
1065,0.0156,8
1066,0.0156,8
1067,0.0156,8
1068,0.0156,8
1069,0.0156,8
1070,0.0156,8
1071,0.0156,8
1072,0.0156,8
1073,0.0156,8
1074,0.0156,8
1075,0.0156,8
1076,0.0156,8
1077,0.0156,8
1078,0.0156,8
1079,0.0156,8
1080,0.0156,8
1081,0.0156,8
1082,0.0156,8
1083,0.0156,8
1084,0.0156,8
1085,0.0156,8
1086,0.0156,8
1087,0.0156,8
1088,0.0156,8
1089,0.0156,8
1090,0.0156,8
1091,0.0156,8
1092,0.0156,8
1093,0.0156,8
1094,0.0156,8
1095,0.0156,8
1096,0.0156,8
1097,0.0156,8
1098,0.0156,8
1099,0.0156,8
1100,0.0156,8
1101,0.0156,8
1102,0.0156,8
1103,0.0156,8
1104,0.0156,8
1105,0.0156,8
1106,0.0156,8
1107,0.0156,8
1108,0.0156,8
1109,0.0156,8
1110,0.0156,8
1111,0.0156,8
1112,0.0156,8
1113,0.0156,8
1114,0.0156,8
1115,0.0156,8
1116,0.0156,8
1117,0.0156,8
1118,0.0156,8
1119,0.0156,8
1120,0.0156,8
1121,0.0156,8
1122,0.0156,8
1123,0.0156,8
1124,0.0156,8
1125,0.0156,8
1126,0.0156,8
1127,0.0156,8
1128,0.0156,8
1129,0.0156,8
1130,0.0156,8
1131,0.0156,8
1132,0.0156,8
1133,0.0156,8
1134,0.0156,8
1135,0.0156,8
1136,0.0156,8
1137,0.0156,8
1138,0.0156,8
1139,0.0156,8
1140,0.0156,8
1141,0.0156,8
1142,0.0156,8
1143,0.0156,8
1144,0.0156,8
1145,0.0156,8
1146,0.0156,8
1147,0.0156,8
1148,0.0156,8
1149,0.0156,8
1150,0.0156,8
1151,0.0156,8
1152,0.0156,8
1153,0.0156,8
1154,0.0156,8
1155,0.0156,8
1156,0.0156,8
1157,0.0156,8
1158,0.0156,8
1159,0.0156,8
1160,0.0156,8
1161,0.0156,8
1162,0.0156,8
1163,0.0156,8
1164,0.0156,8
1165,0.0156,8
1166,0.0156,8
1167,0.0156,8
1168,0.0156,8
1169,0.0156,8
1170,0.0156,8
1171,0.0156,8
1172,0.0156,8
1173,0.0156,8
1174,0.0156,8
1175,0.0156,8
1176,0.0156,8
1177,0.0156,8
1178,0.0156,8
1179,0.0156,8
1180,0.0156,8
1181,0.0156,8
1182,0.0156,8
1183,0.0156,8
1184,0.0156,8
1185,0.0156,8
1186,0.0156,8
1187,0.0156,8
1188,0.0156,8
1189,0.0156,8
1190,0.0156,8
1191,0.0156,8
1192,0.0156,8
1193,0.0156,8
1194,0.0156,8
1195,0.0156,8
1196,0.0156,8
1197,0.0156,8
1198,0.0156,8
1199,0.0156,8
1200,0.0156,8
1201,0.0156,8
1202,0.0156,8
1203,0.0156,8
1204,0.0156,8
1205,0.0156,8
1206,0.0156,8
1207,0.0156,8
1208,0.0156,8
1209,0.0156,8
1210,0.0156,8
1211,0.0156,8
1212,0.0156,8
1213,0.0156,8
1214,0.0156,8
1215,0.0156,8
1216,0.0156,8
1217,0.0156,8
1218,0.0156,8
1219,0.0156,8
1220,0.0156,8
1221,0.0156,8
1222,0.0156,8
1223,0.0156,8
1224,0.0156,8
1225,0.0156,8
1226,0.0156,8
1227,0.0156,8
1228,0.0156,8
1229,0.0156,8
1230,0.0156,8
1231,0.0156,8
1232,0.0156,8
1233,0.0156,8
1234,0.0156,8
1235,0.0156,8
1236,0.0156,8
1237,0.0156,8
1238,0.0156,8
1239,0.0156,8
1240,0.0156,8
1241,0.0156,8
1242,0.0156,8
1243,0.0156,8
1244,0.0156,8
1245,0.0156,8
1246,0.0156,8
1247,0.0156,8
1248,0.0156,8
1249,0.0156,8
1250,0.0156,8
1251,0.0156,8
1252,0.0156,8
1253,0.0156,8
1254,0.0156,8
1255,0.0156,8
1256,0.0156,8
1257,0.0156,8
1258,0.0156,8
1259,0.0156,8
1260,0.0156,8
1261,0.0156,8
1262,0.0156,8
1263,0.0156,8
1264,0.0156,8
1265,0.0156,8
1266,0.0156,8
1267,0.0156,8
1268,0.0156,8
1269,0.0156,8
1270,0.0156,8
1271,0.0156,8
1272,0.0156,8
1273,0.0156,8
1274,0.0156,8
1275,0.0156,8
1276,0.0156,8
1277,0.0156,8
1278,0.0156,8
1279,0.0156,8
1280,0.0156,8
1281,0.0156,8
1282,0.0156,8
1283,0.0156,8
1284,0.0156,8
1285,0.0156,8
1286,0.0156,8
1287,0.0156,8
1288,0.0156,8
1289,0.0156,8
1290,0.0156,8
1291,0.0156,8
1292,0.0156,8
1293,0.0156,8
1294,0.0156,8
1295,0.0156,8
1296,0.0156,8
1297,0.0156,8
1298,0.0156,8
1299,0.0156,8
1300,0.0156,8
1301,0.0156,8
1302,0.0156,8
1303,0.0156,8
1304,0.0156,8
1305,0.0156,8
1306,0.0156,8
1307,0.0156,8
1308,0.0156,8
1309,0.0156,8
1310,0.0156,8
1311,0.0156,8
1312,0.0156,8
1313,0.0156,8
1314,0.0156,8
1315,0.0156,8
1316,0.0156,8
1317,0.0156,8
1318,0.0156,8
1319,0.0156,8
1320,0.0156,8
1321,0.0156,8
1322,0.0156,8
1323,0.0156,8
1324,0.0156,8
1325,0.0156,8
1326,0.0156,8
1327,0.0156,8
1328,0.0156,8
1329,0.0156,8
1330,0.0156,8
1331,0.0156,8
1332,0.0156,8
1333,0.0156,8
1334,0.0156,8
1335,0.0156,8
1336,0.0156,8
1337,0.0156,8
1338,0.0156,8
1339,0.0156,8
1340,0.0156,8
1341,0.0156,8
1342,0.0156,8
1343,0.0156,8
1344,0.0156,8
1345,0.0156,8
1346,0.0156,8
1347,0.0156,8
1348,0.0156,8
1349,0.0156,8
1350,0.0156,8
1351,0.0156,8
1352,0.0156,8
1353,0.0156,8
1354,0.0156,8
1355,0.0156,8
1356,0.0156,8
1357,0.0156,8
1358,0.0156,8
1359,0.0156,8
1360,0.0156,8
1361,0.0156,8
1362,0.0156,8
1363,0.0156,8
1364,0.0156,8
1365,0.0156,8
1366,0.0156,8
1367,0.0156,8
1368,0.0156,8
1369,0.0156,8
1370,0.0156,8
1371,0.0156,8
1372,0.0156,8
1373,0.0156,8
1374,0.0156,8
1375,0.0156,8
1376,0.0156,8
1377,0.0156,8
1378,0.0156,8
1379,0.0156,8
1380,0.0156,8
1381,0.0156,8
1382,0.0156,8
1383,0.0156,8
1384,0.0156,8
1385,0.0156,8
1386,0.0156,8
1387,0.0156,8
1388,0.0156,8
1389,0.0156,8
1390,0.0156,8
1391,0.0156,8
1392,0.0156,8
1393,0.0156,8
1394,0.0156,8
1395,0.0156,8
1396,0.0156,8
1397,0.0156,8
1398,0.0156,8
1399,0.0156,8
1400,0.0156,8
1401,0.0156,8
1402,0.0156,8
1403,0.0156,8
1404,0.0156,8
1405,0.0156,8
1406,0.0156,8
1407,0.0156,8
1408,0.0156,8
1409,0.0156,8
1410,0.0156,8
1411,0.0156,8
1412,0.0156,8
1413,0.0156,8
1414,0.0156,8
1415,0.0156,8
1416,0.0156,8
1417,0.0156,8
1418,0.0156,8
1419,0.0156,8
1420,0.0156,8
1421,0.0156,8
1422,0.0156,8
1423,0.0156,8
1424,0.0156,8
1425,0.0156,8
1426,0.0156,8
1427,0.0156,8
1428,0.0156,8
1429,0.0156,8
1430,0.0156,8
1431,0.0156,8
1432,0.0156,8
1433,0.0156,8
1434,0.0156,8
1435,0.0156,8
1436,0.0156,8
1437,0.0156,8
1438,0.0156,8
1439,0.0156,8
1440,0.0156,8
1441,0.0156,8
1442,0.0156,8
1443,0.0156,8
1444,0.0156,8
1445,0.0156,8
1446,0.0156,8
1447,0.0156,8
1448,0.0156,8
1449,0.0156,8
1450,0.0156,8
1451,0.0156,8
1452,0.0156,8
1453,0.0156,8
1454,0.0156,8
1455,0.0156,8
1456,0.0156,8
1457,0.0156,8
1458,0.0156,8
1459,0.0156,8
1460,0.0156,8
1461,0.0156,8
1462,0.0156,8
1463,0.0156,8
1464,0.0156,8
1465,0.0156,8
1466,0.0156,8
1467,0.0156,8
1468,0.0156,8
1469,0.0156,8
1470,0.0156,8
1471,0.0156,8
1472,0.0156,8
1473,0.0156,8
1474,0.0156,8
1475,0.0156,8
1476,0.0156,8
1477,0.0156,8
1478,0.0156,8
1479,0.0156,8
1480,0.0156,8
1481,0.0156,8
1482,0.0156,8
1483,0.0156,8
1484,0.0156,8
1485,0.0156,8
1486,0.0156,8
1487,0.0156,8
1488,0.0156,8
1489,0.0156,8
1490,0.0156,8
1491,0.0156,8
1492,0.0156,8
1493,0.0156,8
1494,0.0156,8
1495,0.0156,8
1496,0.0156,8
1497,0.0156,8
