id,foi,wave
355,0.0979,11
356,0.0979,11
357,0.0979,11
358,0.0979,11
359,0.0979,11
360,0.0979,11
361,0.0979,11
362,0.0979,11
363,0.0979,11
364,0.0979,11
365,0.0979,11
366,0.0979,11
367,0.0979,11
368,0.0979,11
369,0.0979,11
370,0.0979,11
371,0.0979,11
372,0.0979,11
373,0.0979,11
374,0.0979,11
375,0.0979,11
376,0.0979,11
377,0.0979,11
378,0.0979,11
379,0.0979,11
380,0.0979,11
381,0.0979,11
382,0.0979,11
383,0.0979,11
384,0.0979,11
385,0.0979,11
386,0.0979,11
387,0.0979,11
388,0.0979,11
389,0.0979,11
390,0.0979,11
391,0.0979,11
392,0.0979,11
393,0.0979,11
394,0.0979,11
395,0.0979,11
396,0.0979,11
397,0.0979,11
398,0.0979,11
399,0.0979,11
400,0.0979,11
401,0.0979,11
402,0.0979,11
403,0.0979,11
404,0.0979,11
405,0.0979,11
406,0.0979,11
407,0.0979,11
408,0.0979,11
409,0.0979,11
410,0.0979,11
411,0.0979,11
412,0.0979,11
413,0.0979,11
414,0.0979,11
415,0.0979,11
416,0.0979,11
417,0.0979,11
418,0.0979,11
419,0.0979,11
420,0.0979,11
421,0.0979,11
422,0.0979,11
423,0.0979,11
424,0.0979,11
425,0.0979,11
426,0.0979,11
427,0.0979,11
428,0.0979,11
429,0.0979,11
430,0.0979,11
431,0.0979,11
432,0.0979,11
433,0.0979,11
434,0.0979,11
435,0.0979,11
436,0.0979,11
437,0.0979,11
438,0.0979,11
439,0.0979,11
440,0.0979,11
441,0.0979,11
442,0.0979,11
443,0.0979,11
444,0.0979,11
445,0.0979,11
446,0.0979,11
447,0.0979,11
448,0.0979,11
449,0.0979,11
450,0.0979,11
451,0.0979,11
452,0.0979,11
453,0.0979,11
454,0.0979,11
455,0.0979,11
456,0.0979,11
457,0.0979,11
458,0.0979,11
459,0.0979,11
460,0.0979,11
461,0.0979,11
462,0.0979,11
463,0.0979,11
464,0.0979,11
465,0.0979,11
466,0.0979,11
467,0.0979,11
468,0.0979,11
469,0.0979,11
470,0.0979,11
471,0.0979,11
472,0.0979,11
473,0.0979,11
474,0.0979,11
475,0.0979,11
476,0.0979,11
477,0.0979,11
478,0.0979,11
479,0.0979,11
480,0.0979,11
481,0.0979,11
482,0.0979,11
483,0.0979,11
484,0.0979,11
485,0.0979,11
486,0.0979,11
487,0.0979,11
488,0.0979,11
489,0.0979,11
490,0.0979,11
491,0.0979,11
492,0.0979,11
493,0.0979,11
494,0.0979,11
495,0.0979,11
496,0.0979,11
497,0.0979,11
498,0.0979,11
499,0.0979,11
500,0.0979,11
501,0.0979,11
502,0.0979,11
503,0.0979,11
504,0.0979,11
505,0.0979,11
506,0.0979,11
507,0.0979,11
508,0.0979,11
509,0.0979,11
510,0.0979,11
511,0.0979,11
512,0.0979,11
513,0.0979,11
514,0.0979,11
515,0.0979,11
516,0.0979,11
517,0.0979,11
518,0.0979,11
519,0.0979,11
520,0.0979,11
521,0.0979,11
522,0.0979,11
523,0.0979,11
524,0.0979,11
525,0.0979,11
526,0.0979,11
527,0.0979,11
528,0.0979,11
529,0.0979,11
530,0.0979,11
531,0.0979,11
532,0.0979,11
533,0.0979,11
534,0.0979,11
535,0.0979,11
536,0.0979,11
537,0.0979,11
538,0.0979,11
539,0.0979,11
540,0.0979,11
541,0.0979,11
542,0.0979,11
543,0.0979,11
544,0.0979,11
545,0.0979,11
546,0.0979,11
547,0.0979,11
548,0.0979,11
549,0.0979,11
550,0.0979,11
551,0.0979,11
552,0.0979,11
553,0.0979,11
554,0.0979,11
555,0.0979,11
556,0.0979,11
557,0.0979,11
558,0.0979,11
559,0.0979,11
560,0.0979,11
561,0.0979,11
562,0.0979,11
563,0.0979,11
564,0.0979,11
565,0.0979,11
566,0.0979,11
567,0.0979,11
568,0.0979,11
569,0.0979,11
570,0.0979,11
571,0.0979,11
572,0.0979,11
573,0.0979,11
574,0.0979,11
575,0.0979,11
576,0.0979,11
577,0.0979,11
578,0.0979,11
579,0.0979,11
580,0.0979,11
581,0.0979,11
582,0.0979,11
583,0.0979,11
584,0.0979,11
585,0.0979,11
586,0.0979,11
587,0.0979,11
588,0.0979,11
589,0.0979,11
590,0.0979,11
591,0.0979,11
592,0.0979,11
593,0.0979,11
594,0.0979,11
595,0.0979,11
596,0.0979,11
597,0.0979,11
598,0.0979,11
599,0.0979,11
600,0.0979,11
601,0.0979,11
602,0.0979,11
603,0.0979,11
604,0.0979,11
605,0.0979,11
606,0.0979,11
607,0.0979,11
608,0.0979,11
609,0.0979,11
610,0.0979,11
611,0.0979,11
612,0.0979,11
613,0.0979,11
614,0.0979,11
615,0.0979,11
616,0.0979,11
617,0.0979,11
618,0.0979,11
619,0.0979,11
620,0.0979,11
621,0.0979,11
622,0.0979,11
623,0.0979,11
624,0.0979,11
625,0.0979,11
626,0.0979,11
627,0.0979,11
628,0.0979,11
629,0.0979,11
630,0.0979,11
631,0.0979,11
632,0.0979,11
633,0.0979,11
634,0.0979,11
635,0.0979,11
636,0.0979,11
637,0.0979,11
638,0.0979,11
639,0.0979,11
640,0.0979,11
641,0.0979,11
642,0.0979,11
643,0.0979,11
644,0.0979,11
645,0.0979,11
646,0.0979,11
647,0.0979,11
648,0.0979,11
649,0.0979,11
650,0.0979,11
651,0.0979,11
652,0.0979,11
653,0.0979,11
654,0.0979,11
655,0.0979,11
656,0.0979,11
657,0.0979,11
658,0.0979,11
659,0.0979,11
660,0.0979,11
661,0.0979,11
662,0.0979,11
663,0.0979,11
664,0.0979,11
665,0.0979,11
666,0.0979,11
667,0.0979,11
668,0.0979,11
669,0.0979,11
670,0.0979,11
671,0.0979,11
672,0.0979,11
673,0.0979,11
674,0.0979,11
675,0.0979,11
676,0.0979,11
677,0.0979,11
678,0.0979,11
679,0.0979,11
680,0.0979,11
681,0.0979,11
682,0.0979,11
683,0.0979,11
684,0.0979,11
685,0.0979,11
686,0.0979,11
687,0.0979,11
688,0.0979,11
689,0.0979,11
690,0.0979,11
691,0.0979,11
692,0.0979,11
693,0.0979,11
694,0.0979,11
695,0.0979,11
696,0.0979,11
697,0.0979,11
698,0.0979,11
699,0.0979,11
700,0.0979,11
701,0.0979,11
702,0.0979,11
703,0.0979,11
704,0.0979,11
705,0.0979,11
706,0.0979,11
707,0.0979,11
708,0.0979,11
709,0.0979,11
710,0.0979,11
711,0.0979,11
712,0.0979,11
713,0.0979,11
714,0.0979,11
715,0.0979,11
716,0.0979,11
717,0.0979,11
718,0.0979,11
719,0.0979,11
720,0.0979,11
721,0.0979,11
722,0.0979,11
723,0.0979,11
724,0.0979,11
725,0.0979,11
726,0.0979,11
727,0.0979,11
728,0.0979,11
729,0.0979,11
730,0.0979,11
731,0.0979,11
732,0.0979,11
733,0.0979,11
734,0.0979,11
735,0.0979,11
736,0.0979,11
737,0.0979,11
738,0.0979,11
739,0.0979,11
740,0.0979,11
741,0.0979,11
742,0.0979,11
743,0.0979,11
744,0.0979,11
745,0.0979,11
746,0.0979,11
747,0.0979,11
748,0.0979,11
749,0.0979,11
750,0.0979,11
751,0.0979,11
752,0.0979,11
753,0.0979,11
754,0.0979,11
755,0.0979,11
756,0.0979,11
757,0.0979,11
758,0.0979,11
759,0.0979,11
760,0.0979,11
761,0.0979,11
762,0.0979,11
763,0.0979,11
764,0.0979,11
765,0.0979,11
766,0.0979,11
767,0.0979,11
768,0.0979,11
769,0.0979,11
770,0.0979,11
771,0.0979,11
772,0.0979,11
773,0.0979,11
774,0.0979,11
775,0.0979,11
776,0.0979,11
777,0.0979,11
778,0.0979,11
779,0.0979,11
780,0.0979,11
781,0.0979,11
782,0.0979,11
783,0.0979,11
784,0.0979,11
785,0.0979,11
786,0.0979,11
787,0.0979,11
788,0.0979,11
789,0.0979,11
790,0.0979,11
791,0.0979,11
792,0.0979,11
793,0.0979,11
794,0.0979,11
795,0.0979,11
796,0.0979,11
797,0.0979,11
798,0.0979,11
799,0.0979,11
800,0.0979,11
801,0.0979,11
802,0.0979,11
803,0.0979,11
804,0.0979,11
805,0.0979,11
806,0.0979,11
807,0.0979,11
808,0.0979,11
809,0.0979,11
810,0.0979,11
811,0.0979,11
812,0.0979,11
813,0.0979,11
814,0.0979,11
815,0.0979,11
816,0.0979,11
817,0.0979,11
818,0.0979,11
819,0.0979,11
820,0.0979,11
821,0.0979,11
822,0.0979,11
823,0.0979,11
824,0.0979,11
825,0.0979,11
826,0.0979,11
827,0.0979,11
828,0.0979,11
829,0.0979,11
830,0.0979,11
831,0.0979,11
832,0.0979,11
833,0.0979,11
834,0.0979,11
835,0.0979,11
836,0.0979,11
837,0.0979,11
838,0.0979,11
839,0.0979,11
840,0.0979,11
841,0.0979,11
842,0.0979,11
843,0.0979,11
844,0.0979,11
845,0.0979,11
846,0.0979,11
847,0.0979,11
848,0.0979,11
849,0.0979,11
850,0.0979,11
851,0.0979,11
852,0.0979,11
853,0.0979,11
854,0.0979,11
855,0.0979,11
856,0.0979,11
857,0.0979,11
858,0.0979,11
859,0.0979,11
860,0.0979,11
861,0.0979,11
862,0.0979,11
863,0.0979,11
864,0.0979,11
865,0.0979,11
866,0.0979,11
867,0.0979,11
868,0.0979,11
869,0.0979,11
870,0.0979,11
871,0.0979,11
872,0.0979,11
873,0.0979,11
874,0.0979,11
875,0.0979,11
876,0.0979,11
877,0.0979,11
878,0.0979,11
879,0.0979,11
880,0.0979,11
881,0.0979,11
882,0.0979,11
883,0.0979,11
884,0.0979,11
885,0.0979,11
886,0.0979,11
887,0.0979,11
888,0.0979,11
889,0.0979,11
890,0.0979,11
891,0.0979,11
892,0.0979,11
893,0.0979,11
894,0.0979,11
895,0.0979,11
896,0.0979,11
897,0.0979,11
898,0.0979,11
899,0.0979,11
900,0.0979,11
901,0.0979,11
902,0.0979,11
903,0.0979,11
904,0.0979,11
905,0.0979,11
906,0.0979,11
907,0.0979,11
908,0.0979,11
909,0.0979,11
910,0.0979,11
911,0.0979,11
912,0.0979,11
913,0.0979,11
914,0.0979,11
915,0.0979,11
916,0.0979,11
917,0.0979,11
918,0.0979,11
919,0.0979,11
920,0.0979,11
921,0.0979,11
922,0.0979,11
923,0.0979,11
924,0.0979,11
925,0.0979,11
926,0.0979,11
927,0.0979,11
928,0.0979,11
929,0.0979,11
930,0.0979,11
931,0.0979,11
932,0.0979,11
933,0.0979,11
934,0.0979,11
935,0.0979,11
936,0.0979,11
937,0.0979,11
938,0.0979,11
939,0.0979,11
940,0.0979,11
941,0.0979,11
942,0.0979,11
943,0.0979,11
944,0.0979,11
945,0.0979,11
946,0.0979,11
947,0.0979,11
948,0.0979,11
949,0.0979,11
950,0.0979,11
951,0.0979,11
952,0.0979,11
953,0.0979,11
954,0.0979,11
955,0.0979,11
956,0.0979,11
957,0.0979,11
958,0.0979,11
959,0.0979,11
960,0.0979,11
961,0.0979,11
962,0.0979,11
963,0.0979,11
964,0.0979,11
965,0.0979,11
966,0.0979,11
967,0.0979,11
968,0.0979,11
969,0.0979,11
970,0.0979,11
971,0.0979,11
972,0.0979,11
973,0.0979,11
974,0.0979,11
975,0.0979,11
976,0.0979,11
977,0.0979,11
978,0.0979,11
979,0.0979,11
980,0.0979,11
981,0.0979,11
982,0.0979,11
983,0.0979,11
984,0.0979,11
985,0.0979,11
986,0.0979,11
987,0.0979,11
988,0.0979,11
989,0.0979,11
990,0.0979,11
991,0.0979,11
992,0.0979,11
993,0.0979,11
994,0.0979,11
995,0.0979,11
996,0.0979,11
997,0.0979,11
998,0.0979,11
999,0.0979,11
1000,0.0979,11
1001,0.0979,11
1002,0.0979,11
1003,0.0979,11
1004,0.0979,11
1005,0.0979,11
1006,0.0979,11
1007,0.0979,11
1008,0.0979,11
1009,0.0979,11
1010,0.0979,11
1011,0.0979,11
1012,0.0979,11
1013,0.0979,11
1014,0.0979,11
1015,0.0979,11
1016,0.0979,11
1017,0.0979,11
1018,0.0979,11
1019,0.0979,11
1020,0.0979,11
1021,0.0979,11
1022,0.0979,11
1023,0.0979,11
1024,0.0979,11
1025,0.0979,11
1026,0.0979,11
1027,0.0979,11
1028,0.0979,11
1029,0.0979,11
1030,0.0979,11
1031,0.0979,11
1032,0.0979,11
1033,0.0979,11
1034,0.0979,11
1035,0.0979,11
1036,0.0979,11
1037,0.0979,11
1038,0.0979,11
1039,0.0979,11
1040,0.0979,11
1041,0.0979,11
1042,0.0979,11
1043,0.0979,11
1044,0.0979,11
1045,0.0979,11
1046,0.0979,11
1047,0.0979,11
1048,0.0979,11
1049,0.0979,11
1050,0.0979,11
1051,0.0979,11
1052,0.0979,11
1053,0.0979,11
1054,0.0979,11
1055,0.0979,11
1056,0.0979,11
1057,0.0979,11
1058,0.0979,11
1059,0.0979,11
1060,0.0979,11
1061,0.0979,11
1062,0.0979,11
1063,0.0979,11
1064,0.0979,11
1065,0.0979,11
1066,0.0979,11
1067,0.0979,11
1068,0.0979,11
1069,0.0979,11
1070,0.0979,11
1071,0.0979,11
1072,0.0979,11
1073,0.0979,11
1074,0.0979,11
1075,0.0979,11
1076,0.0979,11
1077,0.0979,11
1078,0.0979,11
1079,0.0979,11
1080,0.0979,11
1081,0.0979,11
1082,0.0979,11
1083,0.0979,11
1084,0.0979,11
1085,0.0979,11
1086,0.0979,11
1087,0.0979,11
1088,0.0979,11
1089,0.0979,11
1090,0.0979,11
1091,0.0979,11
1092,0.0979,11
1093,0.0979,11
1094,0.0979,11
1095,0.0979,11
1096,0.0979,11
1097,0.0979,11
1098,0.0979,11
1099,0.0979,11
1100,0.0979,11
1101,0.0979,11
1102,0.0979,11
1103,0.0979,11
1104,0.0979,11
1105,0.0979,11
1106,0.0979,11
1107,0.0979,11
1108,0.0979,11
1109,0.0979,11
1110,0.0979,11
1111,0.0979,11
1112,0.0979,11
1113,0.0979,11
1114,0.0979,11
1115,0.0979,11
1116,0.0979,11
1117,0.0979,11
1118,0.0979,11
1119,0.0979,11
1120,0.0979,11
1121,0.0979,11
1122,0.0979,11
1123,0.0979,11
1124,0.0979,11
1125,0.0979,11
1126,0.0979,11
1127,0.0979,11
1128,0.0979,11
1129,0.0979,11
1130,0.0979,11
1131,0.0979,11
1132,0.0979,11
1133,0.0979,11
1134,0.0979,11
1135,0.0979,11
1136,0.0979,11
1137,0.0979,11
1138,0.0979,11
1139,0.0979,11
1140,0.0979,11
1141,0.0979,11
1142,0.0979,11
1143,0.0979,11
1144,0.0979,11
1145,0.0979,11
1146,0.0979,11
1147,0.0979,11
1148,0.0979,11
1149,0.0979,11
1150,0.0979,11
1151,0.0979,11
1152,0.0979,11
1153,0.0979,11
1154,0.0979,11
1155,0.0979,11
1156,0.0979,11
1157,0.0979,11
1158,0.0979,11
1159,0.0979,11
1160,0.0979,11
1161,0.0979,11
1162,0.0979,11
1163,0.0979,11
1164,0.0979,11
1165,0.0979,11
1166,0.0979,11
1167,0.0979,11
1168,0.0979,11
1169,0.0979,11
1170,0.0979,11
1171,0.0979,11
1172,0.0979,11
1173,0.0979,11
1174,0.0979,11
1175,0.0979,11
1176,0.0979,11
1177,0.0979,11
1178,0.0979,11
1179,0.0979,11
1180,0.0979,11
1181,0.0979,11
1182,0.0979,11
1183,0.0979,11
1184,0.0979,11
1185,0.0979,11
1186,0.0979,11
1187,0.0979,11
1188,0.0979,11
1189,0.0979,11
1190,0.0979,11
1191,0.0979,11
1192,0.0979,11
1193,0.0979,11
1194,0.0979,11
1195,0.0979,11
1196,0.0979,11
1197,0.0979,11
1198,0.0979,11
1199,0.0979,11
1200,0.0979,11
1201,0.0979,11
1202,0.0979,11
1203,0.0979,11
1204,0.0979,11
1205,0.0979,11
1206,0.0979,11
1207,0.0979,11
1208,0.0979,11
1209,0.0979,11
1210,0.0979,11
1211,0.0979,11
1212,0.0979,11
1213,0.0979,11
1214,0.0979,11
1215,0.0979,11
1216,0.0979,11
1217,0.0979,11
1218,0.0979,11
1219,0.0979,11
1220,0.0979,11
1221,0.0979,11
1222,0.0979,11
1223,0.0979,11
1224,0.0979,11
1225,0.0979,11
1226,0.0979,11
1227,0.0979,11
1228,0.0979,11
1229,0.0979,11
1230,0.0979,11
1231,0.0979,11
1232,0.0979,11
1233,0.0979,11
1234,0.0979,11
1235,0.0979,11
1236,0.0979,11
1237,0.0979,11
1238,0.0979,11
1239,0.0979,11
1240,0.0979,11
1241,0.0979,11
1242,0.0979,11
1243,0.0979,11
1244,0.0979,11
1245,0.0979,11
1246,0.0979,11
1247,0.0979,11
1248,0.0979,11
1249,0.0979,11
1250,0.0979,11
1251,0.0979,11
1252,0.0979,11
1253,0.0979,11
1254,0.0979,11
1255,0.0979,11
1256,0.0979,11
1257,0.0979,11
1258,0.0979,11
1259,0.0979,11
1260,0.0979,11
1261,0.0979,11
1262,0.0979,11
1263,0.0979,11
1264,0.0979,11
1265,0.0979,11
1266,0.0979,11
1267,0.0979,11
1268,0.0979,11
1269,0.0979,11
1270,0.0979,11
1271,0.0979,11
1272,0.0979,11
1273,0.0979,11
1274,0.0979,11
1275,0.0979,11
1276,0.0979,11
1277,0.0979,11
1278,0.0979,11
1279,0.0979,11
1280,0.0979,11
1281,0.0979,11
1282,0.0979,11
1283,0.0979,11
1284,0.0979,11
1285,0.0979,11
1286,0.0979,11
1287,0.0979,11
1288,0.0979,11
1289,0.0979,11
1290,0.0979,11
1291,0.0979,11
1292,0.0979,11
1293,0.0979,11
1294,0.0979,11
1295,0.0979,11
1296,0.0979,11
1297,0.0979,11
1298,0.0979,11
1299,0.0979,11
1300,0.0979,11
1301,0.0979,11
1302,0.0979,11
1303,0.0979,11
1304,0.0979,11
1305,0.0979,11
1306,0.0979,11
1307,0.0979,11
1308,0.0979,11
1309,0.0979,11
1310,0.0979,11
1311,0.0979,11
1312,0.0979,11
1313,0.0979,11
1314,0.0979,11
1315,0.0979,11
1316,0.0979,11
1317,0.0979,11
1318,0.0979,11
1319,0.0979,11
1320,0.0979,11
1321,0.0979,11
1322,0.0979,11
1323,0.0979,11
1324,0.0979,11
1325,0.0979,11
1326,0.0979,11
1327,0.0979,11
1328,0.0979,11
1329,0.0979,11
1330,0.0979,11
1331,0.0979,11
1332,0.0979,11
1333,0.0979,11
1334,0.0979,11
1335,0.0979,11
1336,0.0979,11
1337,0.0979,11
1338,0.0979,11
1339,0.0979,11
1340,0.0979,11
1341,0.0979,11
1342,0.0979,11
1343,0.0979,11
1344,0.0979,11
1345,0.0979,11
1346,0.0979,11
1347,0.0979,11
1348,0.0979,11
1349,0.0979,11
1350,0.0979,11
1351,0.0979,11
1352,0.0979,11
1353,0.0979,11
1354,0.0979,11
1355,0.0979,11
1356,0.0979,11
1357,0.0979,11
1358,0.0979,11
1359,0.0979,11
1360,0.0979,11
1361,0.0979,11
1362,0.0979,11
1363,0.0979,11
1364,0.0979,11
1365,0.0979,11
1366,0.0979,11
1367,0.0979,11
1368,0.0979,11
1369,0.0979,11
1370,0.0979,11
1371,0.0979,11
1372,0.0979,11
1373,0.0979,11
1374,0.0979,11
1375,0.0979,11
1376,0.0979,11
1377,0.0979,11
1378,0.0979,11
1379,0.0979,11
1380,0.0979,11
1381,0.0979,11
1382,0.0979,11
1383,0.0979,11
1384,0.0979,11
1385,0.0979,11
1386,0.0979,11
1387,0.0979,11
1388,0.0979,11
1389,0.0979,11
1390,0.0979,11
1391,0.0979,11
1392,0.0979,11
1393,0.0979,11
1394,0.0979,11
1395,0.0979,11
1396,0.0979,11
1397,0.0979,11
1398,0.0979,11
1399,0.0979,11
1400,0.0979,11
1401,0.0979,11
1402,0.0979,11
1403,0.0979,11
1404,0.0979,11
1405,0.0979,11
1406,0.0979,11
1407,0.0979,11
1408,0.0979,11
1409,0.0979,11
1410,0.0979,11
1411,0.0979,11
1412,0.0979,11
1413,0.0979,11
1414,0.0979,11
1415,0.0979,11
1416,0.0979,11
1417,0.0979,11
1418,0.0979,11
1419,0.0979,11
1420,0.0979,11
1421,0.0979,11
1422,0.0979,11
1423,0.0979,11
1424,0.0979,11
1425,0.0979,11
1426,0.0979,11
1427,0.0979,11
1428,0.0979,11
1429,0.0979,11
1430,0.0979,11
1431,0.0979,11
1432,0.0979,11
1433,0.0979,11
1434,0.0979,11
1435,0.0979,11
1436,0.0979,11
1437,0.0979,11
1438,0.0979,11
1439,0.0979,11
1440,0.0979,11
1441,0.0979,11
1442,0.0979,11
1443,0.0979,11
1444,0.0979,11
1445,0.0979,11
1446,0.0979,11
1447,0.0979,11
1448,0.0979,11
1449,0.0979,11
1450,0.0979,11
1451,0.0979,11
1452,0.0979,11
1453,0.0979,11
1454,0.0979,11
1455,0.0979,11
1456,0.0979,11
1457,0.0979,11
1458,0.0979,11
1459,0.0979,11
1460,0.0979,11
1461,0.0979,11
1462,0.0979,11
1463,0.0979,11
1464,0.0979,11
1465,0.0979,11
1466,0.0979,11
1467,0.0979,11
1468,0.0979,11
1469,0.0979,11
1470,0.0979,11
1471,0.0979,11
1472,0.0979,11
1473,0.0979,11
1474,0.0979,11
1475,0.0979,11
1476,0.0979,11
1477,0.0979,11
1478,0.0979,11
1479,0.0979,11
1480,0.0979,11
1481,0.0979,11
1482,0.0979,11
1483,0.0979,11
1484,0.0979,11
1485,0.0979,11
1486,0.0979,11
1487,0.0979,11
1488,0.0979,11
1489,0.0979,11
1490,0.0979,11
1491,0.0979,11
1492,0.0979,11
1493,0.0979,11
1494,0.0979,11
1495,0.0979,11
1496,0.0979,11
1497,0.0979,11
1498,0.0979,11
