id,foi,R0,wave
1248,0.1558,1,27
1249,0.1558,1,27
1250,0.1558,1,27
1251,0.1558,1,27
1252,0.1558,1,27
1253,0.1558,1,27
1254,0.1558,1,27
1255,0.1558,1,27
1256,0.1558,1,27
1257,0.1558,1,27
1258,0.1558,1,27
1259,0.1558,1,27
1260,0.1558,1,27
1261,0.1558,1,27
1262,0.1558,1,27
1263,0.1558,1,27
1264,0.1558,1,27
1265,0.1558,1,27
1266,0.1558,1,27
1267,0.1558,1,27
1268,0.1558,1,27
1269,0.1558,1,27
1270,0.1558,1,27
1271,0.1558,1,27
1272,0.1558,1,27
1273,0.1558,1,27
1274,0.1558,1,27
1275,0.1558,1,27
1276,0.1558,1,27
1277,0.1558,1,27
1278,0.1558,1,27
1279,0.1558,1,27
1280,0.1558,1,27
1281,0.1558,1,27
1282,0.1558,1,27
1283,0.1558,1,27
1284,0.1558,1,27
1285,0.1558,1,27
1286,0.1558,1,27
1287,0.1558,1,27
1288,0.1558,1,27
1289,0.1558,1,27
1290,0.1558,1,27
1291,0.1558,1,27
1292,0.1558,1,27
1293,0.1558,1,27
1294,0.1558,1,27
1295,0.1558,1,27
1296,0.1558,1,27
1297,0.1558,1,27
1298,0.1558,1,27
1299,0.1558,1,27
1300,0.1558,1,27
1301,0.1558,1,27
1302,0.1558,1,27
1303,0.1558,1,27
1304,0.1558,1,27
1305,0.1558,1,27
1306,0.1558,1,27
1307,0.1558,1,27
1308,0.1558,1,27
1309,0.1558,1,27
1310,0.1558,1,27
1311,0.1558,1,27
1312,0.1558,1,27
1313,0.1558,1,27
1314,0.1558,1,27
1315,0.1558,1,27
1316,0.1558,1,27
1317,0.1558,1,27
1318,0.1558,1,27
1319,0.1558,1,27
1320,0.1558,1,27
1321,0.1558,1,27
1322,0.1558,1,27
1323,0.1558,1,27
1324,0.1558,1,27
1325,0.1558,1,27
1326,0.1558,1,27
1327,0.1558,1,27
1328,0.1558,1,27
1329,0.1558,1,27
1330,0.1558,1,27
1331,0.1558,1,27
1332,0.1558,1,27
1333,0.1558,1,27
1334,0.1558,1,27
1335,0.1558,1,27
1336,0.1558,1,27
1337,0.1558,1,27
1338,0.1558,1,27
1339,0.1558,1,27
1340,0.1558,1,27
1341,0.1558,1,27
1342,0.1558,1,27
1343,0.1558,1,27
1344,0.1558,1,27
1345,0.1558,1,27
1346,0.1558,1,27
1347,0.1558,1,27
1348,0.1558,1,27
1349,0.1558,1,27
1350,0.1558,1,27
1351,0.1558,1,27
1352,0.1558,1,27
1353,0.1558,1,27
1354,0.1558,1,27
1355,0.1558,1,27
1356,0.1558,1,27
1357,0.1558,1,27
1358,0.1558,1,27
1359,0.1558,1,27
1360,0.1558,1,27
1361,0.1558,1,27
1362,0.1558,1,27
1363,0.1558,1,27
1364,0.1558,1,27
1365,0.1558,1,27
1366,0.1558,1,27
1367,0.1558,1,27
1368,0.1558,1,27
1369,0.1558,1,27
1370,0.1558,1,27
1371,0.1558,1,27
1372,0.1558,1,27
1373,0.1558,1,27
1374,0.1558,1,27
1375,0.1558,1,27
1376,0.1558,1,27
1377,0.1558,1,27
1378,0.1558,1,27
1379,0.1558,1,27
1380,0.1558,1,27
1381,0.1558,1,27
1382,0.1558,1,27
1383,0.1558,1,27
1384,0.1558,1,27
1385,0.1558,1,27
1386,0.1558,1,27
1387,0.1558,1,27
1388,0.1558,1,27
1389,0.1558,1,27
1390,0.1558,1,27
1391,0.1558,1,27
1392,0.1558,1,27
1393,0.1558,1,27
1394,0.1558,1,27
1395,0.1558,1,27
1396,0.1558,1,27
1397,0.1558,1,27
1398,0.1558,1,27
1399,0.1558,1,27
1400,0.1558,1,27
1401,0.1558,1,27
1402,0.1558,1,27
1403,0.1558,1,27
1404,0.1558,1,27
1405,0.1558,1,27
1406,0.1558,1,27
1407,0.1558,1,27
1408,0.1558,1,27
1409,0.1558,1,27
1410,0.1558,1,27
1411,0.1558,1,27
1412,0.1558,1,27
1413,0.1558,1,27
1414,0.1558,1,27
1415,0.1558,1,27
1416,0.1558,1,27
1417,0.1558,1,27
1418,0.1558,1,27
1419,0.1558,1,27
1420,0.1558,1,27
1421,0.1558,1,27
1422,0.1558,1,27
1423,0.1558,1,27
1424,0.1558,1,27
1425,0.1558,1,27
1426,0.1558,1,27
1427,0.1558,1,27
1428,0.1558,1,27
1429,0.1558,1,27
1430,0.1558,1,27
1431,0.1558,1,27
1432,0.1558,1,27
1433,0.1558,1,27
1434,0.1558,1,27
1435,0.1558,1,27
1436,0.1558,1,27
1437,0.1558,1,27
1438,0.1558,1,27
1439,0.1558,1,27
1440,0.1558,1,27
1441,0.1558,1,27
1442,0.1558,1,27
1443,0.1558,1,27
1444,0.1558,1,27
1445,0.1558,1,27
1446,0.1558,1,27
1447,0.1558,1,27
1448,0.1558,1,27
1449,0.1558,1,27
1450,0.1558,1,27
1451,0.1558,1,27
1452,0.1558,1,27
1453,0.1558,1,27
1454,0.1558,1,27
1455,0.1558,1,27
1456,0.1558,1,27
1457,0.1558,1,27
1458,0.1558,1,27
1459,0.1558,1,27
1460,0.1558,1,27
1461,0.1558,1,27
1462,0.1558,1,27
1463,0.1558,1,27
1464,0.1558,1,27
1465,0.1558,1,27
1466,0.1558,1,27
1467,0.1558,1,27
1468,0.1558,1,27
1469,0.1558,1,27
1470,0.1558,1,27
1471,0.1558,1,27
1472,0.1558,1,27
1473,0.1558,1,27
1474,0.1558,1,27
1475,0.1558,1,27
1476,0.1558,1,27
1477,0.1558,1,27
1478,0.1558,1,27
1479,0.1558,1,27
1480,0.1558,1,27
1481,0.1558,1,27
1482,0.1558,1,27
1483,0.1558,1,27
1484,0.1558,1,27
1485,0.1558,1,27
1486,0.1558,1,27
1487,0.1558,1,27
1488,0.1558,1,27
1489,0.1558,1,27
1490,0.1558,1,27
1491,0.1558,1,27
1492,0.1558,1,27
1493,0.1558,1,27
1494,0.1558,1,27
1495,0.1558,1,27
1496,0.1558,1,27
1497,0.1558,1,27
1498,0.1558,1,27
1499,0.1558,1,27
1500,0.1558,1,27
1501,0.1558,1,27
1502,0.1558,1,27
1503,0.1558,1,27
1504,0.1558,1,27
1505,0.1558,1,27
1506,0.1558,1,27
1507,0.1558,1,27
1508,0.1558,1,27
1509,0.1558,1,27
1510,0.1558,1,27
1511,0.1558,1,27
1512,0.1558,1,27
1513,0.1558,1,27
1514,0.1558,1,27
1515,0.1558,1,27
1516,0.1558,1,27
1517,0.1558,1,27
1518,0.1558,1,27
1519,0.1558,1,27
1520,0.1558,1,27
1521,0.1558,1,27
1522,0.1558,1,27
1523,0.1558,1,27
1524,0.1558,1,27
1525,0.1558,1,27
1526,0.1558,1,27
1527,0.1558,1,27
1528,0.1558,1,27
1529,0.1558,1,27
1530,0.1558,1,27
1531,0.1558,1,27
1532,0.1558,1,27
1533,0.1558,1,27
1534,0.1558,1,27
1535,0.1558,1,27
1536,0.1558,1,27
1537,0.1558,1,27
1538,0.1558,1,27
1539,0.1558,1,27
1540,0.1558,1,27
1541,0.1558,1,27
1542,0.1558,1,27
1543,0.1558,1,27
1544,0.1558,1,27
1545,0.1558,1,27
1546,0.1558,1,27
1547,0.1558,1,27
1548,0.1558,1,27
1549,0.1558,1,27
1550,0.1558,1,27
1551,0.1558,1,27
1552,0.1558,1,27
1553,0.1558,1,27
1554,0.1558,1,27
1555,0.1558,1,27
1556,0.1558,1,27
1557,0.1558,1,27
1558,0.1558,1,27
1559,0.1558,1,27
1560,0.1558,1,27
1561,0.1558,1,27
1562,0.1558,1,27
1563,0.1558,1,27
1564,0.1558,1,27
1565,0.1558,1,27
1566,0.1558,1,27
1567,0.1558,1,27
1568,0.1558,1,27
1569,0.1558,1,27
1570,0.1558,1,27
1571,0.1558,1,27
1572,0.1558,1,27
1573,0.1558,1,27
1574,0.1558,1,27
1575,0.1558,1,27
1576,0.1558,1,27
1577,0.1558,1,27
1578,0.1558,1,27
1579,0.1558,1,27
1580,0.1558,1,27
1581,0.1558,1,27
1582,0.1558,1,27
1583,0.1558,1,27
1584,0.1558,1,27
1585,0.1558,1,27
1586,0.1558,1,27
1587,0.1558,1,27
1588,0.1558,1,27
1589,0.1558,1,27
1590,0.1558,1,27
1591,0.1558,1,27
1592,0.1558,1,27
1593,0.1558,1,27
1594,0.1558,1,27
1595,0.1558,1,27
1596,0.1558,1,27
1597,0.1558,1,27
1598,0.1558,1,27
1599,0.1558,1,27
1600,0.1558,1,27
1601,0.1558,1,27
1602,0.1558,1,27
1603,0.1558,1,27
1604,0.1558,1,27
1605,0.1558,1,27
1606,0.1558,1,27
1607,0.1558,1,27
1608,0.1558,1,27
1609,0.1558,1,27
1610,0.1558,1,27
1611,0.1558,1,27
1612,0.1558,1,27
1613,0.1558,1,27
1614,0.1558,1,27
1615,0.1558,1,27
1616,0.1558,1,27
1617,0.1558,1,27
1618,0.1558,1,27
1619,0.1558,1,27
1620,0.1558,1,27
1621,0.1558,1,27
1622,0.1558,1,27
1623,0.1558,1,27
1624,0.1558,1,27
1625,0.1558,1,27
1626,0.1558,1,27
1627,0.1558,1,27
1628,0.1558,1,27
1629,0.1558,1,27
1630,0.1558,1,27
1631,0.1558,1,27
1632,0.1558,1,27
1633,0.1558,1,27
1634,0.1558,1,27
1635,0.1558,1,27
1636,0.1558,1,27
1637,0.1558,1,27
1638,0.1558,1,27
1639,0.1558,1,27
1640,0.1558,1,27
1641,0.1558,1,27
1642,0.1558,1,27
1643,0.1558,1,27
1644,0.1558,1,27
1645,0.1558,1,27
1646,0.1558,1,27
1647,0.1558,1,27
1648,0.1558,1,27
1649,0.1558,1,27
1650,0.1558,1,27
1651,0.1558,1,27
1652,0.1558,1,27
1653,0.1558,1,27
1654,0.1558,1,27
1655,0.1558,1,27
1656,0.1558,1,27
1657,0.1558,1,27
1658,0.1558,1,27
1659,0.1558,1,27
1660,0.1558,1,27
1661,0.1558,1,27
1662,0.1558,1,27
1663,0.1558,1,27
1664,0.1558,1,27
1665,0.1558,1,27
1666,0.1558,1,27
1667,0.1558,1,27
1668,0.1558,1,27
1669,0.1558,1,27
1670,0.1558,1,27
1671,0.1558,1,27
1672,0.1558,1,27
1673,0.1558,1,27
1674,0.1558,1,27
1675,0.1558,1,27
1676,0.1558,1,27
1677,0.1558,1,27
1678,0.1558,1,27
1679,0.1558,1,27
1680,0.1558,1,27
1681,0.1558,1,27
1682,0.1558,1,27
1683,0.1558,1,27
1684,0.1558,1,27
1685,0.1558,1,27
1686,0.1558,1,27
1687,0.1558,1,27
1688,0.1558,1,27
1689,0.1558,1,27
1690,0.1558,1,27
1691,0.1558,1,27
1692,0.1558,1,27
1693,0.1558,1,27
1694,0.1558,1,27
1695,0.1558,1,27
1696,0.1558,1,27
1697,0.1558,1,27
1698,0.1558,1,27
1699,0.1558,1,27
1700,0.1558,1,27
1701,0.1558,1,27
1702,0.1558,1,27
1703,0.1558,1,27
1704,0.1558,1,27
1705,0.1558,1,27
1706,0.1558,1,27
1707,0.1558,1,27
1708,0.1558,1,27
1709,0.1558,1,27
1710,0.1558,1,27
1711,0.1558,1,27
1712,0.1558,1,27
1713,0.1558,1,27
1714,0.1558,1,27
1715,0.1558,1,27
1716,0.1558,1,27
1717,0.1558,1,27
1718,0.1558,1,27
1719,0.1558,1,27
1720,0.1558,1,27
1721,0.1558,1,27
1722,0.1558,1,27
1723,0.1558,1,27
1724,0.1558,1,27
1725,0.1558,1,27
1726,0.1558,1,27
1727,0.1558,1,27
1728,0.1558,1,27
1729,0.1558,1,27
1730,0.1558,1,27
1731,0.1558,1,27
1732,0.1558,1,27
1733,0.1558,1,27
1734,0.1558,1,27
1735,0.1558,1,27
1736,0.1558,1,27
1737,0.1558,1,27
1738,0.1558,1,27
1739,0.1558,1,27
1740,0.1558,1,27
1741,0.1558,1,27
1742,0.1558,1,27
1743,0.1558,1,27
1744,0.1558,1,27
1745,0.1558,1,27
1746,0.1558,1,27
1747,0.1558,1,27
1748,0.1558,1,27
1749,0.1558,1,27
1750,0.1558,1,27
1751,0.1558,1,27
1752,0.1558,1,27
1753,0.1558,1,27
1754,0.1558,1,27
1755,0.1558,1,27
1756,0.1558,1,27
1757,0.1558,1,27
1758,0.1558,1,27
1759,0.1558,1,27
1760,0.1558,1,27
1761,0.1558,1,27
1762,0.1558,1,27
1763,0.1558,1,27
1764,0.1558,1,27
1765,0.1558,1,27
1766,0.1558,1,27
1767,0.1558,1,27
1768,0.1558,1,27
1769,0.1558,1,27
1770,0.1558,1,27
1771,0.1558,1,27
1772,0.1558,1,27
1773,0.1558,1,27
1774,0.1558,1,27
1775,0.1558,1,27
1776,0.1558,1,27
1777,0.1558,1,27
1778,0.1558,1,27
1779,0.1558,1,27
1780,0.1558,1,27
1781,0.1558,1,27
1782,0.1558,1,27
1783,0.1558,1,27
1784,0.1558,1,27
1785,0.1558,1,27
1786,0.1558,1,27
1787,0.1558,1,27
1788,0.1558,1,27
1789,0.1558,1,27
1790,0.1558,1,27
1791,0.1558,1,27
1792,0.1558,1,27
1793,0.1558,1,27
1794,0.1558,1,27
1795,0.1558,1,27
1796,0.1558,1,27
1797,0.1558,1,27
1798,0.1558,1,27
1799,0.1558,1,27
1800,0.1558,1,27
1801,0.1558,1,27
1802,0.1558,1,27
1803,0.1558,1,27
1804,0.1558,1,27
1805,0.1558,1,27
1806,0.1558,1,27
1807,0.1558,1,27
1808,0.1558,1,27
1809,0.1558,1,27
1810,0.1558,1,27
1811,0.1558,1,27
1812,0.1558,1,27
1813,0.1558,1,27
1814,0.1558,1,27
1815,0.1558,1,27
1816,0.1558,1,27
1817,0.1558,1,27
1818,0.1558,1,27
1819,0.1558,1,27
1820,0.1558,1,27
1821,0.1558,1,27
1822,0.1558,1,27
1823,0.1558,1,27
1824,0.1558,1,27
1825,0.1558,1,27
1826,0.1558,1,27
1827,0.1558,1,27
1828,0.1558,1,27
1829,0.1558,1,27
1830,0.1558,1,27
1831,0.1558,1,27
1832,0.1558,1,27
1833,0.1558,1,27
1834,0.1558,1,27
1835,0.1558,1,27
1836,0.1558,1,27
1837,0.1558,1,27
1838,0.1558,1,27
1839,0.1558,1,27
1840,0.1558,1,27
1841,0.1558,1,27
1842,0.1558,1,27
1843,0.1558,1,27
1844,0.1558,1,27
1845,0.1558,1,27
1846,0.1558,1,27
1847,0.1558,1,27
1848,0.1558,1,27
1849,0.1558,1,27
1850,0.1558,1,27
1851,0.1558,1,27
1852,0.1558,1,27
1853,0.1558,1,27
1854,0.1558,1,27
1855,0.1558,1,27
1856,0.1558,1,27
1857,0.1558,1,27
1858,0.1558,1,27
1859,0.1558,1,27
1860,0.1558,1,27
1861,0.1558,1,27
1862,0.1558,1,27
1863,0.1558,1,27
1864,0.1558,1,27
1865,0.1558,1,27
1866,0.1558,1,27
1867,0.1558,1,27
1868,0.1558,1,27
1869,0.1558,1,27
1870,0.1558,1,27
1871,0.1558,1,27
1872,0.1558,1,27
1873,0.1558,1,27
1874,0.1558,1,27
1875,0.1558,1,27
1876,0.1558,1,27
1877,0.1558,1,27
1878,0.1558,1,27
1879,0.1558,1,27
1880,0.1558,1,27
1881,0.1558,1,27
1882,0.1558,1,27
1883,0.1558,1,27
1884,0.1558,1,27
1885,0.1558,1,27
1886,0.1558,1,27
1887,0.1558,1,27
1888,0.1558,1,27
1889,0.1558,1,27
1890,0.1558,1,27
1891,0.1558,1,27
1892,0.1558,1,27
1893,0.1558,1,27
1894,0.1558,1,27
1895,0.1558,1,27
1896,0.1558,1,27
1897,0.1558,1,27
1898,0.1558,1,27
1899,0.1558,1,27
1900,0.1558,1,27
1901,0.1558,1,27
1902,0.1558,1,27
1903,0.1558,1,27
1904,0.1558,1,27
1905,0.1558,1,27
1906,0.1558,1,27
1907,0.1558,1,27
1908,0.1558,1,27
1909,0.1558,1,27
1910,0.1558,1,27
1911,0.1558,1,27
1912,0.1558,1,27
1913,0.1558,1,27
1914,0.1558,1,27
1915,0.1558,1,27
1916,0.1558,1,27
1917,0.1558,1,27
1918,0.1558,1,27
1919,0.1558,1,27
1920,0.1558,1,27
1921,0.1558,1,27
1922,0.1558,1,27
1923,0.1558,1,27
1924,0.1558,1,27
1925,0.1558,1,27
1926,0.1558,1,27
1927,0.1558,1,27
1928,0.1558,1,27
1929,0.1558,1,27
1930,0.1558,1,27
1931,0.1558,1,27
1932,0.1558,1,27
1933,0.1558,1,27
1934,0.1558,1,27
1935,0.1558,1,27
1936,0.1558,1,27
1937,0.1558,1,27
1938,0.1558,1,27
1939,0.1558,1,27
1940,0.1558,1,27
1941,0.1558,1,27
1942,0.1558,1,27
1943,0.1558,1,27
1944,0.1558,1,27
1945,0.1558,1,27
1946,0.1558,1,27
1947,0.1558,1,27
1948,0.1558,1,27
1949,0.1558,1,27
1950,0.1558,1,27
1951,0.1558,1,27
1952,0.1558,1,27
1953,0.1558,1,27
1954,0.1558,1,27
1955,0.1558,1,27
1956,0.1558,1,27
1957,0.1558,1,27
1958,0.1558,1,27
1959,0.1558,1,27
1960,0.1558,1,27
1961,0.1558,1,27
1962,0.1558,1,27
1963,0.1558,1,27
1964,0.1558,1,27
1965,0.1558,1,27
1966,0.1558,1,27
1967,0.1558,1,27
1968,0.1558,1,27
1969,0.1558,1,27
1970,0.1558,1,27
1971,0.1558,1,27
1972,0.1558,1,27
1973,0.1558,1,27
1974,0.1558,1,27
1975,0.1558,1,27
1976,0.1558,1,27
1977,0.1558,1,27
1978,0.1558,1,27
1979,0.1558,1,27
1980,0.1558,1,27
1981,0.1558,1,27
1982,0.1558,1,27
1983,0.1558,1,27
1984,0.1558,1,27
1985,0.1558,1,27
1986,0.1558,1,27
1987,0.1558,1,27
1988,0.1558,1,27
1989,0.1558,1,27
1990,0.1558,1,27
1991,0.1558,1,27
1992,0.1558,1,27
1993,0.1558,1,27
1994,0.1558,1,27
1995,0.1558,1,27
1996,0.1558,1,27
1997,0.1558,1,27
1998,0.1558,1,27
1999,0.1558,1,27
2000,0.1558,1,27
2001,0.1558,1,27
2002,0.1558,1,27
2003,0.1558,1,27
2004,0.1558,1,27
2005,0.1558,1,27
2006,0.1558,1,27
2007,0.1558,1,27
2008,0.1558,1,27
2009,0.1558,1,27
2010,0.1558,1,27
2011,0.1558,1,27
2012,0.1558,1,27
2013,0.1558,1,27
2014,0.1558,1,27
2015,0.1558,1,27
2016,0.1558,1,27
2017,0.1558,1,27
2018,0.1558,1,27
2019,0.1558,1,27
2020,0.1558,1,27
2021,0.1558,1,27
2022,0.1558,1,27
2023,0.1558,1,27
2024,0.1558,1,27
2025,0.1558,1,27
2026,0.1558,1,27
2027,0.1558,1,27
2028,0.1558,1,27
2029,0.1558,1,27
2030,0.1558,1,27
2031,0.1558,1,27
2032,0.1558,1,27
2033,0.1558,1,27
2034,0.1558,1,27
2035,0.1558,1,27
2036,0.1558,1,27
2037,0.1558,1,27
2038,0.1558,1,27
2039,0.1558,1,27
2040,0.1558,1,27
2041,0.1558,1,27
2042,0.1558,1,27
2043,0.1558,1,27
2044,0.1558,1,27
2045,0.1558,1,27
2046,0.1558,1,27
2047,0.1558,1,27
2048,0.1558,1,27
2049,0.1558,1,27
2050,0.1558,1,27
2051,0.1558,1,27
2052,0.1558,1,27
2053,0.1558,1,27
2054,0.1558,1,27
2055,0.1558,1,27
2056,0.1558,1,27
2057,0.1558,1,27
2058,0.1558,1,27
2059,0.1558,1,27
2060,0.1558,1,27
2061,0.1558,1,27
2062,0.1558,1,27
2063,0.1558,1,27
2064,0.1558,1,27
2065,0.1558,1,27
2066,0.1558,1,27
2067,0.1558,1,27
2068,0.1558,1,27
2069,0.1558,1,27
2070,0.1558,1,27
2071,0.1558,1,27
2072,0.1558,1,27
2073,0.1558,1,27
2074,0.1558,1,27
2075,0.1558,1,27
2076,0.1558,1,27
2077,0.1558,1,27
2078,0.1558,1,27
2079,0.1558,1,27
2080,0.1558,1,27
2081,0.1558,1,27
2082,0.1558,1,27
2083,0.1558,1,27
2084,0.1558,1,27
2085,0.1558,1,27
2086,0.1558,1,27
2087,0.1558,1,27
2088,0.1558,1,27
2089,0.1558,1,27
2090,0.1558,1,27
2091,0.1558,1,27
2092,0.1558,1,27
2093,0.1558,1,27
2094,0.1558,1,27
2095,0.1558,1,27
2096,0.1558,1,27
2097,0.1558,1,27
2098,0.1558,1,27
2099,0.1558,1,27
2100,0.1558,1,27
2101,0.1558,1,27
2102,0.1558,1,27
2103,0.1558,1,27
2104,0.1558,1,27
2105,0.1558,1,27
2106,0.1558,1,27
2107,0.1558,1,27
2108,0.1558,1,27
2109,0.1558,1,27
2110,0.1558,1,27
2111,0.1558,1,27
2112,0.1558,1,27
2113,0.1558,1,27
2114,0.1558,1,27
2115,0.1558,1,27
2116,0.1558,1,27
2117,0.1558,1,27
2118,0.1558,1,27
2119,0.1558,1,27
2120,0.1558,1,27
2121,0.1558,1,27
2122,0.1558,1,27
2123,0.1558,1,27
2124,0.1558,1,27
2125,0.1558,1,27
2126,0.1558,1,27
2127,0.1558,1,27
2128,0.1558,1,27
2129,0.1558,1,27
2130,0.1558,1,27
2131,0.1558,1,27
2132,0.1558,1,27
2133,0.1558,1,27
2134,0.1558,1,27
2135,0.1558,1,27
2136,0.1558,1,27
2137,0.1558,1,27
2138,0.1558,1,27
2139,0.1558,1,27
2140,0.1558,1,27
2141,0.1558,1,27
2142,0.1558,1,27
2143,0.1558,1,27
2144,0.1558,1,27
2145,0.1558,1,27
2146,0.1558,1,27
2147,0.1558,1,27
2148,0.1558,1,27
2149,0.1558,1,27
2150,0.1558,1,27
2151,0.1558,1,27
2152,0.1558,1,27
2153,0.1558,1,27
2154,0.1558,1,27
2155,0.1558,1,27
2156,0.1558,1,27
2157,0.1558,1,27
2158,0.1558,1,27
2159,0.1558,1,27
2160,0.1558,1,27
2161,0.1558,1,27
2162,0.1558,1,27
2163,0.1558,1,27
2164,0.1558,1,27
2165,0.1558,1,27
2166,0.1558,1,27
2167,0.1558,1,27
2168,0.1558,1,27
2169,0.1558,1,27
2170,0.1558,1,27
2171,0.1558,1,27
2172,0.1558,1,27
2173,0.1558,1,27
2174,0.1558,1,27
2175,0.1558,1,27
2176,0.1558,1,27
2177,0.1558,1,27
2178,0.1558,1,27
2179,0.1558,1,27
2180,0.1558,1,27
2181,0.1558,1,27
2182,0.1558,1,27
2183,0.1558,1,27
2184,0.1558,1,27
2185,0.1558,1,27
2186,0.1558,1,27
2187,0.1558,1,27
2188,0.1558,1,27
2189,0.1558,1,27
2190,0.1558,1,27
2191,0.1558,1,27
2192,0.1558,1,27
2193,0.1558,1,27
2194,0.1558,1,27
2195,0.1558,1,27
2196,0.1558,1,27
2197,0.1558,1,27
2198,0.1558,1,27
2199,0.1558,1,27
2200,0.1558,1,27
2201,0.1558,1,27
2202,0.1558,1,27
2203,0.1558,1,27
2204,0.1558,1,27
2205,0.1558,1,27
2206,0.1558,1,27
2207,0.1558,1,27
2208,0.1558,1,27
2209,0.1558,1,27
2210,0.1558,1,27
2211,0.1558,1,27
2212,0.1558,1,27
2213,0.1558,1,27
2214,0.1558,1,27
2215,0.1558,1,27
2216,0.1558,1,27
2217,0.1558,1,27
2218,0.1558,1,27
2219,0.1558,1,27
2220,0.1558,1,27
2221,0.1558,1,27
2222,0.1558,1,27
2223,0.1558,1,27
2224,0.1558,1,27
2225,0.1558,1,27
2226,0.1558,1,27
2227,0.1558,1,27
2228,0.1558,1,27
2229,0.1558,1,27
2230,0.1558,1,27
2231,0.1558,1,27
2232,0.1558,1,27
2233,0.1558,1,27
2234,0.1558,1,27
2235,0.1558,1,27
2236,0.1558,1,27
2237,0.1558,1,27
2238,0.1558,1,27
2239,0.1558,1,27
2240,0.1558,1,27
2241,0.1558,1,27
2242,0.1558,1,27
2243,0.1558,1,27
2244,0.1558,1,27
2245,0.1558,1,27
2246,0.1558,1,27
2247,0.1558,1,27
2248,0.1558,1,27
2249,0.1558,1,27
2250,0.1558,1,27
2251,0.1558,1,27
2252,0.1558,1,27
2253,0.1558,1,27
2254,0.1558,1,27
2255,0.1558,1,27
2256,0.1558,1,27
2257,0.1558,1,27
2258,0.1558,1,27
2259,0.1558,1,27
2260,0.1558,1,27
2261,0.1558,1,27
2262,0.1558,1,27
2263,0.1558,1,27
2264,0.1558,1,27
2265,0.1558,1,27
2266,0.1558,1,27
2267,0.1558,1,27
2268,0.1558,1,27
2269,0.1558,1,27
2270,0.1558,1,27
2271,0.1558,1,27
2272,0.1558,1,27
2273,0.1558,1,27
2274,0.1558,1,27
2275,0.1558,1,27
2276,0.1558,1,27
2277,0.1558,1,27
2278,0.1558,1,27
2279,0.1558,1,27
2280,0.1558,1,27
2281,0.1558,1,27
2282,0.1558,1,27
2283,0.1558,1,27
2284,0.1558,1,27
2285,0.1558,1,27
2286,0.1558,1,27
2287,0.1558,1,27
2288,0.1558,1,27
2289,0.1558,1,27
2290,0.1558,1,27
2291,0.1558,1,27
2292,0.1558,1,27
2293,0.1558,1,27
2294,0.1558,1,27
2295,0.1558,1,27
2296,0.1558,1,27
2297,0.1558,1,27
2298,0.1558,1,27
2299,0.1558,1,27
2300,0.1558,1,27
2301,0.1558,1,27
2302,0.1558,1,27
2303,0.1558,1,27
2304,0.1558,1,27
2305,0.1558,1,27
2306,0.1558,1,27
2307,0.1558,1,27
2308,0.1558,1,27
2309,0.1558,1,27
2310,0.1558,1,27
2311,0.1558,1,27
2312,0.1558,1,27
2313,0.1558,1,27
2314,0.1558,1,27
2315,0.1558,1,27
2316,0.1558,1,27
2317,0.1558,1,27
2318,0.1558,1,27
2319,0.1558,1,27
2320,0.1558,1,27
2321,0.1558,1,27
2322,0.1558,1,27
2323,0.1558,1,27
2324,0.1558,1,27
2325,0.1558,1,27
2326,0.1558,1,27
2327,0.1558,1,27
2328,0.1558,1,27
2329,0.1558,1,27
2330,0.1558,1,27
2331,0.1558,1,27
2332,0.1558,1,27
2333,0.1558,1,27
2334,0.1558,1,27
2335,0.1558,1,27
2336,0.1558,1,27
2337,0.1558,1,27
2338,0.1558,1,27
2339,0.1558,1,27
2340,0.1558,1,27
2341,0.1558,1,27
2342,0.1558,1,27
2343,0.1558,1,27
2344,0.1558,1,27
2345,0.1558,1,27
2346,0.1558,1,27
2347,0.1558,1,27
2348,0.1558,1,27
2349,0.1558,1,27
2350,0.1558,1,27
2351,0.1558,1,27
2352,0.1558,1,27
2353,0.1558,1,27
2354,0.1558,1,27
2355,0.1558,1,27
2356,0.1558,1,27
2357,0.1558,1,27
2358,0.1558,1,27
2359,0.1558,1,27
2360,0.1558,1,27
2361,0.1558,1,27
2362,0.1558,1,27
2363,0.1558,1,27
2364,0.1558,1,27
2365,0.1558,1,27
2366,0.1558,1,27
2367,0.1558,1,27
2368,0.1558,1,27
2369,0.1558,1,27
2370,0.1558,1,27
2371,0.1558,1,27
2372,0.1558,1,27
2373,0.1558,1,27
2374,0.1558,1,27
2375,0.1558,1,27
2376,0.1558,1,27
2377,0.1558,1,27
2378,0.1558,1,27
2379,0.1558,1,27
2380,0.1558,1,27
2381,0.1558,1,27
2382,0.1558,1,27
2383,0.1558,1,27
2384,0.1558,1,27
2385,0.1558,1,27
2386,0.1558,1,27
2387,0.1558,1,27
2388,0.1558,1,27
2389,0.1558,1,27
2390,0.1558,1,27
2391,0.1558,1,27
2392,0.1558,1,27
2393,0.1558,1,27
2394,0.1558,1,27
2395,0.1558,1,27
2396,0.1558,1,27
2397,0.1558,1,27
2398,0.1558,1,27
2399,0.1558,1,27
2400,0.1558,1,27
2401,0.1558,1,27
2402,0.1558,1,27
2403,0.1558,1,27
2404,0.1558,1,27
2405,0.1558,1,27
2406,0.1558,1,27
2407,0.1558,1,27
2408,0.1558,1,27
2409,0.1558,1,27
2410,0.1558,1,27
2411,0.1558,1,27
2412,0.1558,1,27
