id,foi,wave
303,0.1847,19
304,0.1847,19
305,0.1847,19
306,0.1847,19
307,0.1847,19
308,0.1847,19
309,0.1847,19
310,0.1847,19
311,0.1847,19
312,0.1847,19
313,0.1847,19
314,0.1847,19
315,0.1847,19
316,0.1847,19
317,0.1847,19
318,0.1847,19
319,0.1847,19
320,0.1847,19
321,0.1847,19
322,0.1847,19
323,0.1847,19
324,0.1847,19
325,0.1847,19
326,0.1847,19
327,0.1847,19
328,0.1847,19
329,0.1847,19
330,0.1847,19
331,0.1847,19
332,0.1847,19
333,0.1847,19
334,0.1847,19
335,0.1847,19
336,0.1847,19
337,0.1847,19
338,0.1847,19
339,0.1847,19
340,0.1847,19
341,0.1847,19
342,0.1847,19
343,0.1847,19
344,0.1847,19
345,0.1847,19
346,0.1847,19
347,0.1847,19
348,0.1847,19
349,0.1847,19
350,0.1847,19
351,0.1847,19
352,0.1847,19
353,0.1847,19
354,0.1847,19
355,0.1847,19
356,0.1847,19
357,0.1847,19
358,0.1847,19
359,0.1847,19
360,0.1847,19
361,0.1847,19
362,0.1847,19
363,0.1847,19
364,0.1847,19
365,0.1847,19
366,0.1847,19
367,0.1847,19
368,0.1847,19
369,0.1847,19
370,0.1847,19
371,0.1847,19
372,0.1847,19
373,0.1847,19
374,0.1847,19
375,0.1847,19
376,0.1847,19
377,0.1847,19
378,0.1847,19
379,0.1847,19
380,0.1847,19
381,0.1847,19
382,0.1847,19
383,0.1847,19
384,0.1847,19
385,0.1847,19
386,0.1847,19
387,0.1847,19
388,0.1847,19
389,0.1847,19
390,0.1847,19
391,0.1847,19
392,0.1847,19
393,0.1847,19
394,0.1847,19
395,0.1847,19
396,0.1847,19
397,0.1847,19
398,0.1847,19
399,0.1847,19
400,0.1847,19
401,0.1847,19
402,0.1847,19
403,0.1847,19
404,0.1847,19
405,0.1847,19
406,0.1847,19
407,0.1847,19
408,0.1847,19
409,0.1847,19
410,0.1847,19
411,0.1847,19
412,0.1847,19
413,0.1847,19
414,0.1847,19
415,0.1847,19
416,0.1847,19
417,0.1847,19
418,0.1847,19
419,0.1847,19
420,0.1847,19
421,0.1847,19
422,0.1847,19
423,0.1847,19
424,0.1847,19
425,0.1847,19
426,0.1847,19
427,0.1847,19
428,0.1847,19
429,0.1847,19
430,0.1847,19
431,0.1847,19
432,0.1847,19
433,0.1847,19
434,0.1847,19
435,0.1847,19
436,0.1847,19
437,0.1847,19
438,0.1847,19
439,0.1847,19
440,0.1847,19
441,0.1847,19
442,0.1847,19
443,0.1847,19
444,0.1847,19
445,0.1847,19
446,0.1847,19
447,0.1847,19
448,0.1847,19
449,0.1847,19
450,0.1847,19
451,0.1847,19
452,0.1847,19
453,0.1847,19
454,0.1847,19
455,0.1847,19
456,0.1847,19
457,0.1847,19
458,0.1847,19
459,0.1847,19
460,0.1847,19
461,0.1847,19
462,0.1847,19
463,0.1847,19
464,0.1847,19
465,0.1847,19
466,0.1847,19
467,0.1847,19
468,0.1847,19
469,0.1847,19
470,0.1847,19
471,0.1847,19
472,0.1847,19
473,0.1847,19
474,0.1847,19
475,0.1847,19
476,0.1847,19
477,0.1847,19
478,0.1847,19
479,0.1847,19
480,0.1847,19
481,0.1847,19
482,0.1847,19
483,0.1847,19
484,0.1847,19
485,0.1847,19
486,0.1847,19
487,0.1847,19
488,0.1847,19
489,0.1847,19
490,0.1847,19
491,0.1847,19
492,0.1847,19
493,0.1847,19
494,0.1847,19
495,0.1847,19
496,0.1847,19
497,0.1847,19
498,0.1847,19
499,0.1847,19
500,0.1847,19
501,0.1847,19
502,0.1847,19
503,0.1847,19
504,0.1847,19
505,0.1847,19
506,0.1847,19
507,0.1847,19
508,0.1847,19
509,0.1847,19
510,0.1847,19
511,0.1847,19
512,0.1847,19
513,0.1847,19
514,0.1847,19
515,0.1847,19
516,0.1847,19
517,0.1847,19
518,0.1847,19
519,0.1847,19
520,0.1847,19
521,0.1847,19
522,0.1847,19
523,0.1847,19
524,0.1847,19
525,0.1847,19
526,0.1847,19
527,0.1847,19
528,0.1847,19
529,0.1847,19
530,0.1847,19
531,0.1847,19
532,0.1847,19
533,0.1847,19
534,0.1847,19
535,0.1847,19
536,0.1847,19
537,0.1847,19
538,0.1847,19
539,0.1847,19
540,0.1847,19
541,0.1847,19
542,0.1847,19
543,0.1847,19
544,0.1847,19
545,0.1847,19
546,0.1847,19
547,0.1847,19
548,0.1847,19
549,0.1847,19
550,0.1847,19
551,0.1847,19
552,0.1847,19
553,0.1847,19
554,0.1847,19
555,0.1847,19
556,0.1847,19
557,0.1847,19
558,0.1847,19
559,0.1847,19
560,0.1847,19
561,0.1847,19
562,0.1847,19
563,0.1847,19
564,0.1847,19
565,0.1847,19
566,0.1847,19
567,0.1847,19
568,0.1847,19
569,0.1847,19
570,0.1847,19
571,0.1847,19
572,0.1847,19
573,0.1847,19
574,0.1847,19
575,0.1847,19
576,0.1847,19
577,0.1847,19
578,0.1847,19
579,0.1847,19
580,0.1847,19
581,0.1847,19
582,0.1847,19
583,0.1847,19
584,0.1847,19
585,0.1847,19
586,0.1847,19
587,0.1847,19
588,0.1847,19
589,0.1847,19
590,0.1847,19
591,0.1847,19
592,0.1847,19
593,0.1847,19
594,0.1847,19
595,0.1847,19
596,0.1847,19
597,0.1847,19
598,0.1847,19
599,0.1847,19
600,0.1847,19
601,0.1847,19
602,0.1847,19
603,0.1847,19
604,0.1847,19
605,0.1847,19
606,0.1847,19
607,0.1847,19
608,0.1847,19
609,0.1847,19
610,0.1847,19
611,0.1847,19
612,0.1847,19
613,0.1847,19
614,0.1847,19
615,0.1847,19
616,0.1847,19
617,0.1847,19
618,0.1847,19
619,0.1847,19
620,0.1847,19
621,0.1847,19
622,0.1847,19
623,0.1847,19
624,0.1847,19
625,0.1847,19
626,0.1847,19
627,0.1847,19
628,0.1847,19
629,0.1847,19
630,0.1847,19
631,0.1847,19
632,0.1847,19
633,0.1847,19
634,0.1847,19
635,0.1847,19
636,0.1847,19
637,0.1847,19
638,0.1847,19
639,0.1847,19
640,0.1847,19
641,0.1847,19
642,0.1847,19
643,0.1847,19
644,0.1847,19
645,0.1847,19
646,0.1847,19
647,0.1847,19
648,0.1847,19
649,0.1847,19
650,0.1847,19
651,0.1847,19
652,0.1847,19
653,0.1847,19
654,0.1847,19
655,0.1847,19
656,0.1847,19
657,0.1847,19
658,0.1847,19
659,0.1847,19
660,0.1847,19
661,0.1847,19
662,0.1847,19
663,0.1847,19
664,0.1847,19
665,0.1847,19
666,0.1847,19
667,0.1847,19
668,0.1847,19
669,0.1847,19
670,0.1847,19
671,0.1847,19
672,0.1847,19
673,0.1847,19
674,0.1847,19
675,0.1847,19
676,0.1847,19
677,0.1847,19
678,0.1847,19
679,0.1847,19
680,0.1847,19
681,0.1847,19
682,0.1847,19
683,0.1847,19
684,0.1847,19
685,0.1847,19
686,0.1847,19
687,0.1847,19
688,0.1847,19
689,0.1847,19
690,0.1847,19
691,0.1847,19
692,0.1847,19
693,0.1847,19
694,0.1847,19
695,0.1847,19
696,0.1847,19
697,0.1847,19
698,0.1847,19
699,0.1847,19
700,0.1847,19
701,0.1847,19
702,0.1847,19
703,0.1847,19
704,0.1847,19
705,0.1847,19
706,0.1847,19
707,0.1847,19
708,0.1847,19
709,0.1847,19
710,0.1847,19
711,0.1847,19
712,0.1847,19
713,0.1847,19
714,0.1847,19
715,0.1847,19
716,0.1847,19
717,0.1847,19
718,0.1847,19
719,0.1847,19
720,0.1847,19
721,0.1847,19
722,0.1847,19
723,0.1847,19
724,0.1847,19
725,0.1847,19
726,0.1847,19
727,0.1847,19
728,0.1847,19
729,0.1847,19
730,0.1847,19
731,0.1847,19
732,0.1847,19
733,0.1847,19
734,0.1847,19
735,0.1847,19
736,0.1847,19
737,0.1847,19
738,0.1847,19
739,0.1847,19
740,0.1847,19
741,0.1847,19
742,0.1847,19
743,0.1847,19
744,0.1847,19
745,0.1847,19
746,0.1847,19
747,0.1847,19
748,0.1847,19
749,0.1847,19
750,0.1847,19
751,0.1847,19
752,0.1847,19
753,0.1847,19
754,0.1847,19
755,0.1847,19
756,0.1847,19
757,0.1847,19
758,0.1847,19
759,0.1847,19
760,0.1847,19
761,0.1847,19
762,0.1847,19
763,0.1847,19
764,0.1847,19
765,0.1847,19
766,0.1847,19
767,0.1847,19
768,0.1847,19
769,0.1847,19
770,0.1847,19
771,0.1847,19
772,0.1847,19
773,0.1847,19
774,0.1847,19
775,0.1847,19
776,0.1847,19
777,0.1847,19
778,0.1847,19
779,0.1847,19
780,0.1847,19
781,0.1847,19
782,0.1847,19
783,0.1847,19
784,0.1847,19
785,0.1847,19
786,0.1847,19
787,0.1847,19
788,0.1847,19
789,0.1847,19
790,0.1847,19
791,0.1847,19
792,0.1847,19
793,0.1847,19
794,0.1847,19
795,0.1847,19
796,0.1847,19
797,0.1847,19
798,0.1847,19
799,0.1847,19
800,0.1847,19
801,0.1847,19
802,0.1847,19
803,0.1847,19
804,0.1847,19
805,0.1847,19
806,0.1847,19
807,0.1847,19
808,0.1847,19
809,0.1847,19
810,0.1847,19
811,0.1847,19
812,0.1847,19
813,0.1847,19
814,0.1847,19
815,0.1847,19
816,0.1847,19
817,0.1847,19
818,0.1847,19
819,0.1847,19
820,0.1847,19
821,0.1847,19
822,0.1847,19
823,0.1847,19
824,0.1847,19
825,0.1847,19
826,0.1847,19
827,0.1847,19
828,0.1847,19
829,0.1847,19
830,0.1847,19
831,0.1847,19
832,0.1847,19
833,0.1847,19
834,0.1847,19
835,0.1847,19
836,0.1847,19
837,0.1847,19
838,0.1847,19
839,0.1847,19
840,0.1847,19
841,0.1847,19
842,0.1847,19
843,0.1847,19
844,0.1847,19
845,0.1847,19
846,0.1847,19
847,0.1847,19
848,0.1847,19
849,0.1847,19
850,0.1847,19
851,0.1847,19
852,0.1847,19
853,0.1847,19
854,0.1847,19
855,0.1847,19
856,0.1847,19
857,0.1847,19
858,0.1847,19
859,0.1847,19
860,0.1847,19
861,0.1847,19
862,0.1847,19
863,0.1847,19
864,0.1847,19
865,0.1847,19
866,0.1847,19
867,0.1847,19
868,0.1847,19
869,0.1847,19
870,0.1847,19
871,0.1847,19
872,0.1847,19
873,0.1847,19
874,0.1847,19
875,0.1847,19
876,0.1847,19
877,0.1847,19
878,0.1847,19
879,0.1847,19
880,0.1847,19
881,0.1847,19
882,0.1847,19
883,0.1847,19
884,0.1847,19
885,0.1847,19
886,0.1847,19
887,0.1847,19
888,0.1847,19
889,0.1847,19
890,0.1847,19
891,0.1847,19
892,0.1847,19
893,0.1847,19
894,0.1847,19
895,0.1847,19
896,0.1847,19
897,0.1847,19
898,0.1847,19
899,0.1847,19
900,0.1847,19
901,0.1847,19
902,0.1847,19
903,0.1847,19
904,0.1847,19
905,0.1847,19
906,0.1847,19
907,0.1847,19
908,0.1847,19
909,0.1847,19
910,0.1847,19
911,0.1847,19
912,0.1847,19
913,0.1847,19
914,0.1847,19
915,0.1847,19
916,0.1847,19
917,0.1847,19
918,0.1847,19
919,0.1847,19
920,0.1847,19
921,0.1847,19
922,0.1847,19
923,0.1847,19
924,0.1847,19
925,0.1847,19
926,0.1847,19
927,0.1847,19
928,0.1847,19
929,0.1847,19
930,0.1847,19
931,0.1847,19
932,0.1847,19
933,0.1847,19
934,0.1847,19
935,0.1847,19
936,0.1847,19
937,0.1847,19
938,0.1847,19
939,0.1847,19
940,0.1847,19
941,0.1847,19
942,0.1847,19
943,0.1847,19
944,0.1847,19
945,0.1847,19
946,0.1847,19
947,0.1847,19
948,0.1847,19
949,0.1847,19
950,0.1847,19
951,0.1847,19
952,0.1847,19
953,0.1847,19
954,0.1847,19
955,0.1847,19
956,0.1847,19
957,0.1847,19
958,0.1847,19
959,0.1847,19
960,0.1847,19
961,0.1847,19
962,0.1847,19
963,0.1847,19
964,0.1847,19
965,0.1847,19
966,0.1847,19
967,0.1847,19
968,0.1847,19
969,0.1847,19
970,0.1847,19
971,0.1847,19
972,0.1847,19
973,0.1847,19
974,0.1847,19
975,0.1847,19
976,0.1847,19
977,0.1847,19
978,0.1847,19
979,0.1847,19
980,0.1847,19
981,0.1847,19
982,0.1847,19
983,0.1847,19
984,0.1847,19
985,0.1847,19
986,0.1847,19
987,0.1847,19
988,0.1847,19
989,0.1847,19
990,0.1847,19
991,0.1847,19
992,0.1847,19
993,0.1847,19
994,0.1847,19
995,0.1847,19
996,0.1847,19
997,0.1847,19
998,0.1847,19
999,0.1847,19
1000,0.1847,19
1001,0.1847,19
1002,0.1847,19
1003,0.1847,19
1004,0.1847,19
1005,0.1847,19
1006,0.1847,19
1007,0.1847,19
1008,0.1847,19
1009,0.1847,19
1010,0.1847,19
1011,0.1847,19
1012,0.1847,19
1013,0.1847,19
1014,0.1847,19
1015,0.1847,19
1016,0.1847,19
1017,0.1847,19
1018,0.1847,19
1019,0.1847,19
1020,0.1847,19
1021,0.1847,19
1022,0.1847,19
1023,0.1847,19
1024,0.1847,19
1025,0.1847,19
1026,0.1847,19
1027,0.1847,19
1028,0.1847,19
1029,0.1847,19
1030,0.1847,19
1031,0.1847,19
1032,0.1847,19
1033,0.1847,19
1034,0.1847,19
1035,0.1847,19
1036,0.1847,19
1037,0.1847,19
1038,0.1847,19
1039,0.1847,19
1040,0.1847,19
1041,0.1847,19
1042,0.1847,19
1043,0.1847,19
1044,0.1847,19
1045,0.1847,19
1046,0.1847,19
1047,0.1847,19
1048,0.1847,19
1049,0.1847,19
1050,0.1847,19
1051,0.1847,19
1052,0.1847,19
1053,0.1847,19
1054,0.1847,19
1055,0.1847,19
1056,0.1847,19
1057,0.1847,19
1058,0.1847,19
1059,0.1847,19
1060,0.1847,19
1061,0.1847,19
1062,0.1847,19
1063,0.1847,19
1064,0.1847,19
1065,0.1847,19
1066,0.1847,19
1067,0.1847,19
1068,0.1847,19
1069,0.1847,19
1070,0.1847,19
1071,0.1847,19
1072,0.1847,19
1073,0.1847,19
1074,0.1847,19
1075,0.1847,19
1076,0.1847,19
1077,0.1847,19
1078,0.1847,19
1079,0.1847,19
1080,0.1847,19
1081,0.1847,19
1082,0.1847,19
1083,0.1847,19
1084,0.1847,19
1085,0.1847,19
1086,0.1847,19
1087,0.1847,19
1088,0.1847,19
1089,0.1847,19
1090,0.1847,19
1091,0.1847,19
1092,0.1847,19
1093,0.1847,19
1094,0.1847,19
1095,0.1847,19
1096,0.1847,19
1097,0.1847,19
1098,0.1847,19
1099,0.1847,19
1100,0.1847,19
1101,0.1847,19
1102,0.1847,19
1103,0.1847,19
1104,0.1847,19
1105,0.1847,19
1106,0.1847,19
1107,0.1847,19
1108,0.1847,19
1109,0.1847,19
1110,0.1847,19
1111,0.1847,19
1112,0.1847,19
1113,0.1847,19
1114,0.1847,19
1115,0.1847,19
1116,0.1847,19
1117,0.1847,19
1118,0.1847,19
1119,0.1847,19
1120,0.1847,19
1121,0.1847,19
1122,0.1847,19
1123,0.1847,19
1124,0.1847,19
1125,0.1847,19
1126,0.1847,19
1127,0.1847,19
1128,0.1847,19
1129,0.1847,19
1130,0.1847,19
1131,0.1847,19
1132,0.1847,19
1133,0.1847,19
1134,0.1847,19
1135,0.1847,19
1136,0.1847,19
1137,0.1847,19
1138,0.1847,19
1139,0.1847,19
1140,0.1847,19
1141,0.1847,19
1142,0.1847,19
1143,0.1847,19
1144,0.1847,19
1145,0.1847,19
1146,0.1847,19
1147,0.1847,19
1148,0.1847,19
1149,0.1847,19
1150,0.1847,19
1151,0.1847,19
1152,0.1847,19
1153,0.1847,19
1154,0.1847,19
1155,0.1847,19
1156,0.1847,19
1157,0.1847,19
1158,0.1847,19
1159,0.1847,19
1160,0.1847,19
1161,0.1847,19
1162,0.1847,19
1163,0.1847,19
1164,0.1847,19
1165,0.1847,19
1166,0.1847,19
1167,0.1847,19
1168,0.1847,19
1169,0.1847,19
1170,0.1847,19
1171,0.1847,19
1172,0.1847,19
1173,0.1847,19
1174,0.1847,19
1175,0.1847,19
1176,0.1847,19
1177,0.1847,19
1178,0.1847,19
1179,0.1847,19
1180,0.1847,19
1181,0.1847,19
1182,0.1847,19
1183,0.1847,19
1184,0.1847,19
1185,0.1847,19
1186,0.1847,19
1187,0.1847,19
1188,0.1847,19
1189,0.1847,19
1190,0.1847,19
1191,0.1847,19
1192,0.1847,19
1193,0.1847,19
1194,0.1847,19
1195,0.1847,19
1196,0.1847,19
1197,0.1847,19
1198,0.1847,19
1199,0.1847,19
1200,0.1847,19
1201,0.1847,19
1202,0.1847,19
1203,0.1847,19
1204,0.1847,19
1205,0.1847,19
1206,0.1847,19
1207,0.1847,19
1208,0.1847,19
1209,0.1847,19
1210,0.1847,19
1211,0.1847,19
1212,0.1847,19
1213,0.1847,19
1214,0.1847,19
1215,0.1847,19
1216,0.1847,19
1217,0.1847,19
1218,0.1847,19
1219,0.1847,19
1220,0.1847,19
1221,0.1847,19
1222,0.1847,19
1223,0.1847,19
1224,0.1847,19
1225,0.1847,19
1226,0.1847,19
1227,0.1847,19
1228,0.1847,19
1229,0.1847,19
1230,0.1847,19
1231,0.1847,19
1232,0.1847,19
1233,0.1847,19
1234,0.1847,19
1235,0.1847,19
1236,0.1847,19
1237,0.1847,19
1238,0.1847,19
1239,0.1847,19
1240,0.1847,19
1241,0.1847,19
1242,0.1847,19
1243,0.1847,19
1244,0.1847,19
1245,0.1847,19
1246,0.1847,19
1247,0.1847,19
1248,0.1847,19
1249,0.1847,19
1250,0.1847,19
1251,0.1847,19
1252,0.1847,19
1253,0.1847,19
1254,0.1847,19
1255,0.1847,19
1256,0.1847,19
1257,0.1847,19
1258,0.1847,19
1259,0.1847,19
1260,0.1847,19
1261,0.1847,19
1262,0.1847,19
1263,0.1847,19
1264,0.1847,19
1265,0.1847,19
1266,0.1847,19
1267,0.1847,19
1268,0.1847,19
1269,0.1847,19
1270,0.1847,19
1271,0.1847,19
1272,0.1847,19
1273,0.1847,19
1274,0.1847,19
1275,0.1847,19
1276,0.1847,19
1277,0.1847,19
1278,0.1847,19
1279,0.1847,19
1280,0.1847,19
1281,0.1847,19
1282,0.1847,19
1283,0.1847,19
1284,0.1847,19
1285,0.1847,19
1286,0.1847,19
1287,0.1847,19
1288,0.1847,19
1289,0.1847,19
1290,0.1847,19
1291,0.1847,19
1292,0.1847,19
1293,0.1847,19
1294,0.1847,19
1295,0.1847,19
1296,0.1847,19
1297,0.1847,19
1298,0.1847,19
1299,0.1847,19
1300,0.1847,19
1301,0.1847,19
1302,0.1847,19
1303,0.1847,19
1304,0.1847,19
1305,0.1847,19
1306,0.1847,19
1307,0.1847,19
1308,0.1847,19
1309,0.1847,19
1310,0.1847,19
1311,0.1847,19
1312,0.1847,19
1313,0.1847,19
1314,0.1847,19
1315,0.1847,19
1316,0.1847,19
1317,0.1847,19
1318,0.1847,19
1319,0.1847,19
1320,0.1847,19
1321,0.1847,19
1322,0.1847,19
1323,0.1847,19
1324,0.1847,19
1325,0.1847,19
1326,0.1847,19
1327,0.1847,19
1328,0.1847,19
1329,0.1847,19
1330,0.1847,19
1331,0.1847,19
1332,0.1847,19
1333,0.1847,19
1334,0.1847,19
1335,0.1847,19
1336,0.1847,19
1337,0.1847,19
1338,0.1847,19
1339,0.1847,19
1340,0.1847,19
1341,0.1847,19
1342,0.1847,19
1343,0.1847,19
1344,0.1847,19
1345,0.1847,19
1346,0.1847,19
1347,0.1847,19
1348,0.1847,19
1349,0.1847,19
1350,0.1847,19
1351,0.1847,19
1352,0.1847,19
1353,0.1847,19
1354,0.1847,19
1355,0.1847,19
1356,0.1847,19
1357,0.1847,19
1358,0.1847,19
1359,0.1847,19
1360,0.1847,19
1361,0.1847,19
1362,0.1847,19
1363,0.1847,19
1364,0.1847,19
1365,0.1847,19
1366,0.1847,19
1367,0.1847,19
1368,0.1847,19
1369,0.1847,19
1370,0.1847,19
1371,0.1847,19
1372,0.1847,19
1373,0.1847,19
1374,0.1847,19
1375,0.1847,19
1376,0.1847,19
1377,0.1847,19
1378,0.1847,19
1379,0.1847,19
1380,0.1847,19
1381,0.1847,19
1382,0.1847,19
1383,0.1847,19
1384,0.1847,19
1385,0.1847,19
1386,0.1847,19
1387,0.1847,19
1388,0.1847,19
1389,0.1847,19
1390,0.1847,19
1391,0.1847,19
1392,0.1847,19
1393,0.1847,19
1394,0.1847,19
1395,0.1847,19
1396,0.1847,19
1397,0.1847,19
1398,0.1847,19
1399,0.1847,19
1400,0.1847,19
1401,0.1847,19
1402,0.1847,19
1403,0.1847,19
1404,0.1847,19
1405,0.1847,19
1406,0.1847,19
1407,0.1847,19
1408,0.1847,19
1409,0.1847,19
1410,0.1847,19
1411,0.1847,19
1412,0.1847,19
1413,0.1847,19
1414,0.1847,19
1415,0.1847,19
1416,0.1847,19
1417,0.1847,19
1418,0.1847,19
1419,0.1847,19
1420,0.1847,19
1421,0.1847,19
1422,0.1847,19
1423,0.1847,19
1424,0.1847,19
1425,0.1847,19
1426,0.1847,19
1427,0.1847,19
1428,0.1847,19
1429,0.1847,19
1430,0.1847,19
1431,0.1847,19
1432,0.1847,19
1433,0.1847,19
1434,0.1847,19
1435,0.1847,19
1436,0.1847,19
1437,0.1847,19
1438,0.1847,19
1439,0.1847,19
1440,0.1847,19
1441,0.1847,19
1442,0.1847,19
1443,0.1847,19
1444,0.1847,19
1445,0.1847,19
1446,0.1847,19
1447,0.1847,19
1448,0.1847,19
1449,0.1847,19
1450,0.1847,19
1451,0.1847,19
1452,0.1847,19
1453,0.1847,19
1454,0.1847,19
1455,0.1847,19
1456,0.1847,19
1457,0.1847,19
1458,0.1847,19
1459,0.1847,19
1460,0.1847,19
1461,0.1847,19
1462,0.1847,19
1463,0.1847,19
1464,0.1847,19
1465,0.1847,19
1466,0.1847,19
1467,0.1847,19
1468,0.1847,19
1469,0.1847,19
1470,0.1847,19
1471,0.1847,19
1472,0.1847,19
1473,0.1847,19
1474,0.1847,19
1475,0.1847,19
1476,0.1847,19
1477,0.1847,19
1478,0.1847,19
1479,0.1847,19
1480,0.1847,19
1481,0.1847,19
1482,0.1847,19
1483,0.1847,19
1484,0.1847,19
1485,0.1847,19
1486,0.1847,19
1487,0.1847,19
1488,0.1847,19
1489,0.1847,19
1490,0.1847,19
1491,0.1847,19
1492,0.1847,19
1493,0.1847,19
1494,0.1847,19
1495,0.1847,19
1496,0.1847,19
1497,0.1847,19
1498,0.1847,19
