id,foi,wave
451,0.0748,26
452,0.0748,26
453,0.0748,26
454,0.0748,26
455,0.0748,26
456,0.0748,26
457,0.0748,26
458,0.0748,26
459,0.0748,26
460,0.0748,26
461,0.0748,26
462,0.0748,26
463,0.0748,26
464,0.0748,26
465,0.0748,26
466,0.0748,26
467,0.0748,26
468,0.0748,26
469,0.0748,26
470,0.0748,26
471,0.0748,26
472,0.0748,26
473,0.0748,26
474,0.0748,26
475,0.0748,26
476,0.0748,26
477,0.0748,26
478,0.0748,26
479,0.0748,26
480,0.0748,26
481,0.0748,26
482,0.0748,26
483,0.0748,26
484,0.0748,26
485,0.0748,26
486,0.0748,26
487,0.0748,26
488,0.0748,26
489,0.0748,26
490,0.0748,26
491,0.0748,26
492,0.0748,26
493,0.0748,26
494,0.0748,26
495,0.0748,26
496,0.0748,26
497,0.0748,26
498,0.0748,26
499,0.0748,26
500,0.0748,26
501,0.0748,26
502,0.0748,26
503,0.0748,26
504,0.0748,26
505,0.0748,26
506,0.0748,26
507,0.0748,26
508,0.0748,26
509,0.0748,26
510,0.0748,26
511,0.0748,26
512,0.0748,26
513,0.0748,26
514,0.0748,26
515,0.0748,26
516,0.0748,26
517,0.0748,26
518,0.0748,26
519,0.0748,26
520,0.0748,26
521,0.0748,26
522,0.0748,26
523,0.0748,26
524,0.0748,26
525,0.0748,26
526,0.0748,26
527,0.0748,26
528,0.0748,26
529,0.0748,26
530,0.0748,26
531,0.0748,26
532,0.0748,26
533,0.0748,26
534,0.0748,26
535,0.0748,26
536,0.0748,26
537,0.0748,26
538,0.0748,26
539,0.0748,26
540,0.0748,26
541,0.0748,26
542,0.0748,26
543,0.0748,26
544,0.0748,26
545,0.0748,26
546,0.0748,26
547,0.0748,26
548,0.0748,26
549,0.0748,26
550,0.0748,26
551,0.0748,26
552,0.0748,26
553,0.0748,26
554,0.0748,26
555,0.0748,26
556,0.0748,26
557,0.0748,26
558,0.0748,26
559,0.0748,26
560,0.0748,26
561,0.0748,26
562,0.0748,26
563,0.0748,26
564,0.0748,26
565,0.0748,26
566,0.0748,26
567,0.0748,26
568,0.0748,26
569,0.0748,26
570,0.0748,26
571,0.0748,26
572,0.0748,26
573,0.0748,26
574,0.0748,26
575,0.0748,26
576,0.0748,26
577,0.0748,26
578,0.0748,26
579,0.0748,26
580,0.0748,26
581,0.0748,26
582,0.0748,26
583,0.0748,26
584,0.0748,26
585,0.0748,26
586,0.0748,26
587,0.0748,26
588,0.0748,26
589,0.0748,26
590,0.0748,26
591,0.0748,26
592,0.0748,26
593,0.0748,26
594,0.0748,26
595,0.0748,26
596,0.0748,26
597,0.0748,26
598,0.0748,26
599,0.0748,26
600,0.0748,26
601,0.0748,26
602,0.0748,26
603,0.0748,26
604,0.0748,26
605,0.0748,26
606,0.0748,26
607,0.0748,26
608,0.0748,26
609,0.0748,26
610,0.0748,26
611,0.0748,26
612,0.0748,26
613,0.0748,26
614,0.0748,26
615,0.0748,26
616,0.0748,26
617,0.0748,26
618,0.0748,26
619,0.0748,26
620,0.0748,26
621,0.0748,26
622,0.0748,26
623,0.0748,26
624,0.0748,26
625,0.0748,26
626,0.0748,26
627,0.0748,26
628,0.0748,26
629,0.0748,26
630,0.0748,26
631,0.0748,26
632,0.0748,26
633,0.0748,26
634,0.0748,26
635,0.0748,26
636,0.0748,26
637,0.0748,26
