id,foi,wave
511,0.0829,27
512,0.0829,27
513,0.0829,27
514,0.0829,27
515,0.0829,27
516,0.0829,27
517,0.0829,27
518,0.0829,27
519,0.0829,27
520,0.0829,27
521,0.0829,27
522,0.0829,27
523,0.0829,27
524,0.0829,27
525,0.0829,27
526,0.0829,27
527,0.0829,27
528,0.0829,27
529,0.0829,27
530,0.0829,27
531,0.0829,27
532,0.0829,27
533,0.0829,27
534,0.0829,27
535,0.0829,27
536,0.0829,27
537,0.0829,27
538,0.0829,27
539,0.0829,27
540,0.0829,27
541,0.0829,27
542,0.0829,27
543,0.0829,27
544,0.0829,27
545,0.0829,27
546,0.0829,27
547,0.0829,27
548,0.0829,27
549,0.0829,27
550,0.0829,27
551,0.0829,27
552,0.0829,27
553,0.0829,27
554,0.0829,27
555,0.0829,27
556,0.0829,27
557,0.0829,27
558,0.0829,27
559,0.0829,27
560,0.0829,27
561,0.0829,27
562,0.0829,27
563,0.0829,27
564,0.0829,27
565,0.0829,27
566,0.0829,27
567,0.0829,27
568,0.0829,27
569,0.0829,27
570,0.0829,27
571,0.0829,27
572,0.0829,27
573,0.0829,27
574,0.0829,27
575,0.0829,27
576,0.0829,27
577,0.0829,27
578,0.0829,27
579,0.0829,27
580,0.0829,27
581,0.0829,27
582,0.0829,27
583,0.0829,27
584,0.0829,27
585,0.0829,27
586,0.0829,27
587,0.0829,27
588,0.0829,27
589,0.0829,27
590,0.0829,27
591,0.0829,27
592,0.0829,27
593,0.0829,27
594,0.0829,27
595,0.0829,27
596,0.0829,27
597,0.0829,27
598,0.0829,27
599,0.0829,27
600,0.0829,27
601,0.0829,27
602,0.0829,27
603,0.0829,27
604,0.0829,27
605,0.0829,27
606,0.0829,27
607,0.0829,27
608,0.0829,27
609,0.0829,27
610,0.0829,27
611,0.0829,27
612,0.0829,27
613,0.0829,27
614,0.0829,27
615,0.0829,27
616,0.0829,27
617,0.0829,27
618,0.0829,27
619,0.0829,27
620,0.0829,27
621,0.0829,27
622,0.0829,27
623,0.0829,27
624,0.0829,27
625,0.0829,27
626,0.0829,27
627,0.0829,27
628,0.0829,27
629,0.0829,27
630,0.0829,27
631,0.0829,27
632,0.0829,27
633,0.0829,27
634,0.0829,27
635,0.0829,27
636,0.0829,27
637,0.0829,27
638,0.0829,27
639,0.0829,27
640,0.0829,27
641,0.0829,27
642,0.0829,27
643,0.0829,27
644,0.0829,27
645,0.0829,27
646,0.0829,27
647,0.0829,27
648,0.0829,27
649,0.0829,27
650,0.0829,27
651,0.0829,27
652,0.0829,27
653,0.0829,27
654,0.0829,27
655,0.0829,27
656,0.0829,27
657,0.0829,27
658,0.0829,27
659,0.0829,27
660,0.0829,27
661,0.0829,27
662,0.0829,27
663,0.0829,27
664,0.0829,27
665,0.0829,27
666,0.0829,27
667,0.0829,27
668,0.0829,27
669,0.0829,27
670,0.0829,27
671,0.0829,27
672,0.0829,27
673,0.0829,27
674,0.0829,27
675,0.0829,27
676,0.0829,27
677,0.0829,27
678,0.0829,27
679,0.0829,27
680,0.0829,27
681,0.0829,27
682,0.0829,27
683,0.0829,27
684,0.0829,27
685,0.0829,27
686,0.0829,27
687,0.0829,27
688,0.0829,27
689,0.0829,27
690,0.0829,27
691,0.0829,27
692,0.0829,27
693,0.0829,27
694,0.0829,27
695,0.0829,27
696,0.0829,27
697,0.0829,27
698,0.0829,27
699,0.0829,27
700,0.0829,27
701,0.0829,27
702,0.0829,27
703,0.0829,27
704,0.0829,27
705,0.0829,27
706,0.0829,27
707,0.0829,27
708,0.0829,27
709,0.0829,27
710,0.0829,27
711,0.0829,27
712,0.0829,27
713,0.0829,27
714,0.0829,27
715,0.0829,27
716,0.0829,27
717,0.0829,27
718,0.0829,27
719,0.0829,27
720,0.0829,27
721,0.0829,27
722,0.0829,27
723,0.0829,27
724,0.0829,27
725,0.0829,27
726,0.0829,27
727,0.0829,27
728,0.0829,27
729,0.0829,27
730,0.0829,27
731,0.0829,27
732,0.0829,27
733,0.0829,27
734,0.0829,27
735,0.0829,27
736,0.0829,27
737,0.0829,27
738,0.0829,27
739,0.0829,27
740,0.0829,27
741,0.0829,27
742,0.0829,27
743,0.0829,27
744,0.0829,27
745,0.0829,27
746,0.0829,27
747,0.0829,27
748,0.0829,27
749,0.0829,27
750,0.0829,27
751,0.0829,27
752,0.0829,27
753,0.0829,27
754,0.0829,27
755,0.0829,27
756,0.0829,27
757,0.0829,27
758,0.0829,27
759,0.0829,27
760,0.0829,27
761,0.0829,27
762,0.0829,27
763,0.0829,27
764,0.0829,27
765,0.0829,27
766,0.0829,27
767,0.0829,27
768,0.0829,27
769,0.0829,27
770,0.0829,27
771,0.0829,27
772,0.0829,27
773,0.0829,27
774,0.0829,27
775,0.0829,27
776,0.0829,27
777,0.0829,27
778,0.0829,27
779,0.0829,27
780,0.0829,27
781,0.0829,27
782,0.0829,27
783,0.0829,27
784,0.0829,27
785,0.0829,27
786,0.0829,27
787,0.0829,27
788,0.0829,27
789,0.0829,27
790,0.0829,27
791,0.0829,27
792,0.0829,27
793,0.0829,27
794,0.0829,27
795,0.0829,27
796,0.0829,27
797,0.0829,27
798,0.0829,27
799,0.0829,27
800,0.0829,27
801,0.0829,27
802,0.0829,27
803,0.0829,27
804,0.0829,27
805,0.0829,27
806,0.0829,27
807,0.0829,27
808,0.0829,27
809,0.0829,27
810,0.0829,27
811,0.0829,27
812,0.0829,27
813,0.0829,27
814,0.0829,27
815,0.0829,27
816,0.0829,27
817,0.0829,27
818,0.0829,27
819,0.0829,27
820,0.0829,27
821,0.0829,27
822,0.0829,27
823,0.0829,27
824,0.0829,27
825,0.0829,27
826,0.0829,27
827,0.0829,27
828,0.0829,27
829,0.0829,27
830,0.0829,27
831,0.0829,27
832,0.0829,27
833,0.0829,27
834,0.0829,27
835,0.0829,27
836,0.0829,27
837,0.0829,27
838,0.0829,27
839,0.0829,27
840,0.0829,27
841,0.0829,27
842,0.0829,27
843,0.0829,27
844,0.0829,27
845,0.0829,27
846,0.0829,27
847,0.0829,27
848,0.0829,27
849,0.0829,27
850,0.0829,27
851,0.0829,27
852,0.0829,27
853,0.0829,27
854,0.0829,27
855,0.0829,27
856,0.0829,27
857,0.0829,27
858,0.0829,27
859,0.0829,27
860,0.0829,27
861,0.0829,27
862,0.0829,27
863,0.0829,27
864,0.0829,27
865,0.0829,27
866,0.0829,27
867,0.0829,27
868,0.0829,27
869,0.0829,27
870,0.0829,27
871,0.0829,27
872,0.0829,27
873,0.0829,27
874,0.0829,27
875,0.0829,27
876,0.0829,27
877,0.0829,27
878,0.0829,27
879,0.0829,27
880,0.0829,27
881,0.0829,27
882,0.0829,27
883,0.0829,27
884,0.0829,27
885,0.0829,27
886,0.0829,27
887,0.0829,27
888,0.0829,27
889,0.0829,27
890,0.0829,27
891,0.0829,27
892,0.0829,27
893,0.0829,27
894,0.0829,27
895,0.0829,27
896,0.0829,27
897,0.0829,27
898,0.0829,27
899,0.0829,27
900,0.0829,27
901,0.0829,27
902,0.0829,27
903,0.0829,27
904,0.0829,27
905,0.0829,27
906,0.0829,27
907,0.0829,27
908,0.0829,27
909,0.0829,27
910,0.0829,27
911,0.0829,27
912,0.0829,27
913,0.0829,27
914,0.0829,27
915,0.0829,27
916,0.0829,27
917,0.0829,27
918,0.0829,27
919,0.0829,27
920,0.0829,27
921,0.0829,27
922,0.0829,27
923,0.0829,27
924,0.0829,27
925,0.0829,27
926,0.0829,27
927,0.0829,27
928,0.0829,27
929,0.0829,27
930,0.0829,27
931,0.0829,27
932,0.0829,27
933,0.0829,27
934,0.0829,27
935,0.0829,27
936,0.0829,27
937,0.0829,27
938,0.0829,27
939,0.0829,27
940,0.0829,27
941,0.0829,27
942,0.0829,27
943,0.0829,27
944,0.0829,27
945,0.0829,27
946,0.0829,27
947,0.0829,27
948,0.0829,27
949,0.0829,27
950,0.0829,27
951,0.0829,27
952,0.0829,27
953,0.0829,27
954,0.0829,27
955,0.0829,27
956,0.0829,27
957,0.0829,27
958,0.0829,27
959,0.0829,27
960,0.0829,27
961,0.0829,27
962,0.0829,27
963,0.0829,27
964,0.0829,27
965,0.0829,27
966,0.0829,27
967,0.0829,27
968,0.0829,27
969,0.0829,27
970,0.0829,27
971,0.0829,27
972,0.0829,27
973,0.0829,27
974,0.0829,27
975,0.0829,27
976,0.0829,27
977,0.0829,27
978,0.0829,27
979,0.0829,27
980,0.0829,27
981,0.0829,27
982,0.0829,27
983,0.0829,27
984,0.0829,27
985,0.0829,27
986,0.0829,27
987,0.0829,27
988,0.0829,27
989,0.0829,27
990,0.0829,27
991,0.0829,27
992,0.0829,27
993,0.0829,27
994,0.0829,27
995,0.0829,27
996,0.0829,27
997,0.0829,27
998,0.0829,27
999,0.0829,27
1000,0.0829,27
1001,0.0829,27
1002,0.0829,27
1003,0.0829,27
1004,0.0829,27
1005,0.0829,27
1006,0.0829,27
1007,0.0829,27
1008,0.0829,27
1009,0.0829,27
1010,0.0829,27
1011,0.0829,27
1012,0.0829,27
1013,0.0829,27
1014,0.0829,27
1015,0.0829,27
1016,0.0829,27
1017,0.0829,27
1018,0.0829,27
1019,0.0829,27
1020,0.0829,27
1021,0.0829,27
1022,0.0829,27
1023,0.0829,27
1024,0.0829,27
1025,0.0829,27
1026,0.0829,27
1027,0.0829,27
1028,0.0829,27
1029,0.0829,27
1030,0.0829,27
1031,0.0829,27
1032,0.0829,27
1033,0.0829,27
1034,0.0829,27
1035,0.0829,27
1036,0.0829,27
1037,0.0829,27
1038,0.0829,27
1039,0.0829,27
1040,0.0829,27
1041,0.0829,27
1042,0.0829,27
1043,0.0829,27
1044,0.0829,27
1045,0.0829,27
1046,0.0829,27
1047,0.0829,27
1048,0.0829,27
1049,0.0829,27
1050,0.0829,27
1051,0.0829,27
1052,0.0829,27
1053,0.0829,27
1054,0.0829,27
1055,0.0829,27
1056,0.0829,27
1057,0.0829,27
1058,0.0829,27
1059,0.0829,27
1060,0.0829,27
1061,0.0829,27
1062,0.0829,27
1063,0.0829,27
1064,0.0829,27
1065,0.0829,27
1066,0.0829,27
1067,0.0829,27
1068,0.0829,27
1069,0.0829,27
1070,0.0829,27
1071,0.0829,27
1072,0.0829,27
1073,0.0829,27
1074,0.0829,27
1075,0.0829,27
1076,0.0829,27
1077,0.0829,27
1078,0.0829,27
1079,0.0829,27
1080,0.0829,27
1081,0.0829,27
1082,0.0829,27
1083,0.0829,27
1084,0.0829,27
1085,0.0829,27
1086,0.0829,27
1087,0.0829,27
1088,0.0829,27
1089,0.0829,27
1090,0.0829,27
1091,0.0829,27
1092,0.0829,27
1093,0.0829,27
1094,0.0829,27
1095,0.0829,27
1096,0.0829,27
1097,0.0829,27
1098,0.0829,27
1099,0.0829,27
1100,0.0829,27
1101,0.0829,27
1102,0.0829,27
1103,0.0829,27
1104,0.0829,27
1105,0.0829,27
1106,0.0829,27
1107,0.0829,27
1108,0.0829,27
1109,0.0829,27
1110,0.0829,27
1111,0.0829,27
1112,0.0829,27
1113,0.0829,27
1114,0.0829,27
1115,0.0829,27
1116,0.0829,27
1117,0.0829,27
1118,0.0829,27
1119,0.0829,27
1120,0.0829,27
1121,0.0829,27
1122,0.0829,27
1123,0.0829,27
1124,0.0829,27
1125,0.0829,27
1126,0.0829,27
1127,0.0829,27
1128,0.0829,27
1129,0.0829,27
1130,0.0829,27
1131,0.0829,27
1132,0.0829,27
1133,0.0829,27
1134,0.0829,27
1135,0.0829,27
1136,0.0829,27
1137,0.0829,27
1138,0.0829,27
1139,0.0829,27
1140,0.0829,27
1141,0.0829,27
1142,0.0829,27
1143,0.0829,27
1144,0.0829,27
1145,0.0829,27
1146,0.0829,27
1147,0.0829,27
1148,0.0829,27
1149,0.0829,27
1150,0.0829,27
1151,0.0829,27
1152,0.0829,27
1153,0.0829,27
1154,0.0829,27
1155,0.0829,27
1156,0.0829,27
1157,0.0829,27
1158,0.0829,27
1159,0.0829,27
1160,0.0829,27
1161,0.0829,27
1162,0.0829,27
1163,0.0829,27
1164,0.0829,27
1165,0.0829,27
1166,0.0829,27
1167,0.0829,27
1168,0.0829,27
1169,0.0829,27
1170,0.0829,27
1171,0.0829,27
1172,0.0829,27
1173,0.0829,27
1174,0.0829,27
1175,0.0829,27
1176,0.0829,27
1177,0.0829,27
1178,0.0829,27
1179,0.0829,27
1180,0.0829,27
1181,0.0829,27
1182,0.0829,27
1183,0.0829,27
1184,0.0829,27
1185,0.0829,27
1186,0.0829,27
1187,0.0829,27
1188,0.0829,27
1189,0.0829,27
1190,0.0829,27
1191,0.0829,27
1192,0.0829,27
1193,0.0829,27
1194,0.0829,27
1195,0.0829,27
1196,0.0829,27
1197,0.0829,27
1198,0.0829,27
1199,0.0829,27
1200,0.0829,27
1201,0.0829,27
1202,0.0829,27
1203,0.0829,27
1204,0.0829,27
1205,0.0829,27
1206,0.0829,27
1207,0.0829,27
1208,0.0829,27
1209,0.0829,27
1210,0.0829,27
1211,0.0829,27
1212,0.0829,27
1213,0.0829,27
1214,0.0829,27
1215,0.0829,27
1216,0.0829,27
1217,0.0829,27
1218,0.0829,27
1219,0.0829,27
1220,0.0829,27
1221,0.0829,27
1222,0.0829,27
1223,0.0829,27
1224,0.0829,27
1225,0.0829,27
1226,0.0829,27
1227,0.0829,27
1228,0.0829,27
1229,0.0829,27
1230,0.0829,27
1231,0.0829,27
1232,0.0829,27
1233,0.0829,27
1234,0.0829,27
1235,0.0829,27
1236,0.0829,27
1237,0.0829,27
1238,0.0829,27
1239,0.0829,27
1240,0.0829,27
1241,0.0829,27
1242,0.0829,27
1243,0.0829,27
1244,0.0829,27
1245,0.0829,27
1246,0.0829,27
1247,0.0829,27
1248,0.0829,27
1249,0.0829,27
1250,0.0829,27
1251,0.0829,27
1252,0.0829,27
1253,0.0829,27
1254,0.0829,27
1255,0.0829,27
1256,0.0829,27
1257,0.0829,27
1258,0.0829,27
1259,0.0829,27
1260,0.0829,27
1261,0.0829,27
1262,0.0829,27
1263,0.0829,27
1264,0.0829,27
1265,0.0829,27
1266,0.0829,27
1267,0.0829,27
1268,0.0829,27
1269,0.0829,27
1270,0.0829,27
1271,0.0829,27
1272,0.0829,27
1273,0.0829,27
1274,0.0829,27
1275,0.0829,27
1276,0.0829,27
1277,0.0829,27
1278,0.0829,27
1279,0.0829,27
1280,0.0829,27
1281,0.0829,27
1282,0.0829,27
1283,0.0829,27
1284,0.0829,27
1285,0.0829,27
1286,0.0829,27
1287,0.0829,27
1288,0.0829,27
1289,0.0829,27
1290,0.0829,27
1291,0.0829,27
1292,0.0829,27
1293,0.0829,27
1294,0.0829,27
1295,0.0829,27
1296,0.0829,27
1297,0.0829,27
1298,0.0829,27
1299,0.0829,27
1300,0.0829,27
1301,0.0829,27
1302,0.0829,27
1303,0.0829,27
1304,0.0829,27
1305,0.0829,27
1306,0.0829,27
1307,0.0829,27
1308,0.0829,27
1309,0.0829,27
1310,0.0829,27
1311,0.0829,27
1312,0.0829,27
1313,0.0829,27
1314,0.0829,27
1315,0.0829,27
1316,0.0829,27
1317,0.0829,27
1318,0.0829,27
1319,0.0829,27
1320,0.0829,27
1321,0.0829,27
1322,0.0829,27
1323,0.0829,27
1324,0.0829,27
1325,0.0829,27
1326,0.0829,27
1327,0.0829,27
1328,0.0829,27
1329,0.0829,27
1330,0.0829,27
1331,0.0829,27
1332,0.0829,27
1333,0.0829,27
1334,0.0829,27
1335,0.0829,27
1336,0.0829,27
1337,0.0829,27
1338,0.0829,27
1339,0.0829,27
1340,0.0829,27
1341,0.0829,27
1342,0.0829,27
1343,0.0829,27
1344,0.0829,27
1345,0.0829,27
1346,0.0829,27
1347,0.0829,27
1348,0.0829,27
1349,0.0829,27
1350,0.0829,27
1351,0.0829,27
1352,0.0829,27
1353,0.0829,27
1354,0.0829,27
1355,0.0829,27
1356,0.0829,27
1357,0.0829,27
1358,0.0829,27
1359,0.0829,27
1360,0.0829,27
1361,0.0829,27
1362,0.0829,27
1363,0.0829,27
1364,0.0829,27
1365,0.0829,27
1366,0.0829,27
1367,0.0829,27
1368,0.0829,27
1369,0.0829,27
1370,0.0829,27
1371,0.0829,27
1372,0.0829,27
1373,0.0829,27
1374,0.0829,27
1375,0.0829,27
1376,0.0829,27
1377,0.0829,27
1378,0.0829,27
1379,0.0829,27
1380,0.0829,27
1381,0.0829,27
1382,0.0829,27
1383,0.0829,27
1384,0.0829,27
1385,0.0829,27
1386,0.0829,27
1387,0.0829,27
1388,0.0829,27
1389,0.0829,27
1390,0.0829,27
1391,0.0829,27
1392,0.0829,27
1393,0.0829,27
1394,0.0829,27
1395,0.0829,27
1396,0.0829,27
1397,0.0829,27
1398,0.0829,27
1399,0.0829,27
1400,0.0829,27
1401,0.0829,27
1402,0.0829,27
1403,0.0829,27
1404,0.0829,27
1405,0.0829,27
1406,0.0829,27
1407,0.0829,27
1408,0.0829,27
1409,0.0829,27
1410,0.0829,27
1411,0.0829,27
1412,0.0829,27
1413,0.0829,27
1414,0.0829,27
1415,0.0829,27
1416,0.0829,27
1417,0.0829,27
1418,0.0829,27
1419,0.0829,27
1420,0.0829,27
1421,0.0829,27
1422,0.0829,27
1423,0.0829,27
1424,0.0829,27
1425,0.0829,27
1426,0.0829,27
1427,0.0829,27
1428,0.0829,27
1429,0.0829,27
1430,0.0829,27
1431,0.0829,27
1432,0.0829,27
1433,0.0829,27
1434,0.0829,27
1435,0.0829,27
1436,0.0829,27
1437,0.0829,27
1438,0.0829,27
1439,0.0829,27
1440,0.0829,27
1441,0.0829,27
1442,0.0829,27
1443,0.0829,27
1444,0.0829,27
1445,0.0829,27
1446,0.0829,27
1447,0.0829,27
1448,0.0829,27
1449,0.0829,27
1450,0.0829,27
1451,0.0829,27
1452,0.0829,27
1453,0.0829,27
1454,0.0829,27
1455,0.0829,27
1456,0.0829,27
1457,0.0829,27
1458,0.0829,27
1459,0.0829,27
1460,0.0829,27
1461,0.0829,27
1462,0.0829,27
1463,0.0829,27
1464,0.0829,27
1465,0.0829,27
1466,0.0829,27
1467,0.0829,27
1468,0.0829,27
1469,0.0829,27
1470,0.0829,27
1471,0.0829,27
1472,0.0829,27
1473,0.0829,27
1474,0.0829,27
1475,0.0829,27
1476,0.0829,27
1477,0.0829,27
1478,0.0829,27
1479,0.0829,27
1480,0.0829,27
1481,0.0829,27
1482,0.0829,27
1483,0.0829,27
1484,0.0829,27
1485,0.0829,27
1486,0.0829,27
1487,0.0829,27
1488,0.0829,27
1489,0.0829,27
1490,0.0829,27
1491,0.0829,27
1492,0.0829,27
1493,0.0829,27
1494,0.0829,27
1495,0.0829,27
1496,0.0829,27
1497,0.0829,27
1498,0.0829,27
