"part_id","hh_id","part_age","part_gender"
1200101,"HH1200101","[70,120)","M"
1200102,"HH1200102","[70,120)","M"
1200103,"HH1200103","[70,120)","M"
1200104,"HH1200104","[70,120)","M"
1200105,"HH1200105","[70,120)","M"
1200106,"HH1200106","[70,120)","M"
1200107,"HH1200107","[70,120)","M"
1200108,"HH1200108","[70,120)","M"
1200201,"HH1200201","[60,70)","M"
1200202,"HH1200202","[60,70)","M"
1200203,"HH1200203","[60,70)","M"
1200204,"HH1200204","[60,70)","M"
1200205,"HH1200205","[60,70)","M"
1200206,"HH1200206","[60,70)","M"
1200207,"HH1200207","[60,70)","M"
1200208,"HH1200208","[60,70)","M"
1200301,"HH1200301","[70,120)","M"
1200302,"HH1200302","[70,120)","M"
1200303,"HH1200303","[70,120)","M"
1200304,"HH1200304","[70,120)","M"
1200305,"HH1200305","[70,120)","M"
1200306,"HH1200306","[70,120)","M"
1200307,"HH1200307","[70,120)","M"
1200308,"HH1200308","[70,120)","M"
1200401,"HH1200401","[70,120)","M"
1200402,"HH1200402","[70,120)","M"
1200403,"HH1200403","[70,120)","M"
1200404,"HH1200404","[70,120)","M"
1200405,"HH1200405","[70,120)","M"
1200406,"HH1200406","[70,120)","M"
1200408,"HH1200408","[70,120)","M"
1200501,"HH1200501","[60,70)","M"
1200502,"HH1200502","[60,70)","M"
1200503,"HH1200503","[60,70)","M"
1200504,"HH1200504","[60,70)","M"
1200505,"HH1200505","[60,70)","M"
1200506,"HH1200506","[60,70)","M"
1200507,"HH1200507","[60,70)","M"
1200508,"HH1200508","[60,70)","M"
1200601,"HH1200601","[40,50)","F"
1200701,"HH1200701","[70,120)","M"
1200702,"HH1200702","[70,120)","M"
1200703,"HH1200703","[70,120)","M"
1200704,"HH1200704","[70,120)","M"
1200705,"HH1200705","[70,120)","M"
1200706,"HH1200706","[70,120)","M"
1200707,"HH1200707","[70,120)","M"
1200708,"HH1200708","[70,120)","M"
1200801,"HH1200801","[50,60)","M"
1200802,"HH1200802","[50,60)","M"
1200803,"HH1200803","[50,60)","M"
1200804,"HH1200804","[50,60)","M"
1200805,"HH1200805","[50,60)","M"
1200806,"HH1200806","[50,60)","M"
1200807,"HH1200807","[50,60)","M"
1200808,"HH1200808","[50,60)","M"
1200901,"HH1200901","[50,60)","M"
1200902,"HH1200902","[50,60)","M"
1200903,"HH1200903","[50,60)","M"
1200904,"HH1200904","[50,60)","M"
1200905,"HH1200905","[50,60)","M"
1200906,"HH1200906","[50,60)","M"
1200908,"HH1200908","[50,60)","M"
1201001,"HH1201001","[60,70)","M"
1201002,"HH1201002","[60,70)","M"
1201003,"HH1201003","[60,70)","M"
1201004,"HH1201004","[60,70)","M"
1201005,"HH1201005","[60,70)","M"
1201006,"HH1201006","[60,70)","M"
1201007,"HH1201007","[60,70)","M"
1201008,"HH1201008","[60,70)","M"
1201101,"HH1201101","[60,70)","M"
1201102,"HH1201102","[60,70)","M"
1201103,"HH1201103","[60,70)","M"
1201104,"HH1201104","[60,70)","M"
1201105,"HH1201105","[60,70)","M"
1201106,"HH1201106","[60,70)","M"
1201107,"HH1201107","[60,70)","M"
1201108,"HH1201108","[60,70)","M"
1201201,"HH1201201","[50,60)","F"
1201202,"HH1201202","[50,60)","F"
1201203,"HH1201203","[50,60)","F"
1201204,"HH1201204","[50,60)","F"
1201205,"HH1201205","[50,60)","F"
1201206,"HH1201206","[50,60)","F"
1201207,"HH1201207","[50,60)","F"
1201208,"HH1201208","[50,60)","F"
1201301,"HH1201301","[60,70)","M"
1201302,"HH1201302","[60,70)","M"
1201303,"HH1201303","[60,70)","M"
1201304,"HH1201304","[60,70)","M"
1201305,"HH1201305","[60,70)","M"
1201306,"HH1201306","[60,70)","M"
1201307,"HH1201307","[60,70)","M"
1201308,"HH1201308","[60,70)","M"
1201401,"HH1201401","[30,40)","M"
1201402,"HH1201402","[30,40)","M"
1201403,"HH1201403","[30,40)","M"
1201405,"HH1201405","[30,40)","M"
1201501,"HH1201501","[60,70)","F"
1201502,"HH1201502","[60,70)","F"
1201503,"HH1201503","[60,70)","F"
1201504,"HH1201504","[60,70)","F"
1201505,"HH1201505","[60,70)","F"
1201506,"HH1201506","[60,70)","F"
1201507,"HH1201507","[60,70)","F"
1201508,"HH1201508","[60,70)","F"
1201601,"HH1201601","[50,60)","M"
1201602,"HH1201602","[50,60)","M"
1201603,"HH1201603","[50,60)","M"
1201604,"HH1201604","[50,60)","M"
1201605,"HH1201605","[50,60)","M"
1201606,"HH1201606","[50,60)","M"
1201607,"HH1201607","[50,60)","M"
1201608,"HH1201608","[50,60)","M"
1201701,"HH1201701","[30,40)","F"
1201702,"HH1201702","[30,40)","F"
1201703,"HH1201703","[30,40)","F"
1201708,"HH1201708","[30,40)","F"
1201801,"HH1201801","[60,70)","F"
1201802,"HH1201802","[60,70)","F"
1201803,"HH1201803","[60,70)","F"
1201804,"HH1201804","[60,70)","F"
1201805,"HH1201805","[60,70)","F"
1201806,"HH1201806","[60,70)","F"
1201807,"HH1201807","[60,70)","F"
1201808,"HH1201808","[60,70)","F"
1201901,"HH1201901","[60,70)","M"
1201902,"HH1201902","[60,70)","M"
1201903,"HH1201903","[60,70)","M"
1201904,"HH1201904","[60,70)","M"
1201905,"HH1201905","[60,70)","M"
1201906,"HH1201906","[60,70)","M"
1201907,"HH1201907","[60,70)","M"
1201908,"HH1201908","[60,70)","M"
1202001,"HH1202001","[60,70)","F"
1202002,"HH1202002","[60,70)","F"
1202003,"HH1202003","[60,70)","F"
1202004,"HH1202004","[60,70)","F"
1202005,"HH1202005","[60,70)","F"
1202006,"HH1202006","[60,70)","F"
1202007,"HH1202007","[60,70)","F"
1202008,"HH1202008","[60,70)","F"
1202101,"HH1202101","[60,70)","F"
1202102,"HH1202102","[60,70)","F"
1202103,"HH1202103","[60,70)","F"
1202104,"HH1202104","[60,70)","F"
1202105,"HH1202105","[60,70)","F"
1202201,"HH1202201","[40,50)","M"
1202202,"HH1202202","[40,50)","M"
1202203,"HH1202203","[40,50)","M"
1202204,"HH1202204","[40,50)","M"
1202206,"HH1202206","[40,50)","M"
1202207,"HH1202207","[40,50)","M"
1202208,"HH1202208","[40,50)","M"
1202301,"HH1202301","[60,70)","F"
1202302,"HH1202302","[60,70)","F"
1202303,"HH1202303","[60,70)","F"
1202304,"HH1202304","[60,70)","F"
1202305,"HH1202305","[60,70)","F"
1202306,"HH1202306","[60,70)","F"
1202307,"HH1202307","[60,70)","F"
1202308,"HH1202308","[60,70)","F"
1202401,"HH1202401","[50,60)","F"
1202402,"HH1202402","[50,60)","F"
1202403,"HH1202403","[50,60)","F"
1202404,"HH1202404","[50,60)","F"
1202405,"HH1202405","[50,60)","F"
1202406,"HH1202406","[50,60)","F"
1202408,"HH1202408","[50,60)","F"
1202501,"HH1202501","[30,40)","M"
1202601,"HH1202601","[60,70)","F"
1202602,"HH1202602","[60,70)","F"
1202603,"HH1202603","[60,70)","F"
1202604,"HH1202604","[60,70)","F"
1202605,"HH1202605","[60,70)","F"
1202606,"HH1202606","[60,70)","F"
1202607,"HH1202607","[60,70)","F"
1202608,"HH1202608","[60,70)","F"
1202701,"HH1202701","[50,60)","M"
1202702,"HH1202702","[50,60)","M"
1202703,"HH1202703","[50,60)","M"
1202704,"HH1202704","[50,60)","M"
1202705,"HH1202705","[50,60)","M"
1202706,"HH1202706","[50,60)","M"
1202707,"HH1202707","[50,60)","M"
1202708,"HH1202708","[50,60)","M"
1202801,"HH1202801","[50,60)","M"
1202802,"HH1202802","[50,60)","M"
1202803,"HH1202803","[50,60)","M"
1202804,"HH1202804","[50,60)","M"
1202805,"HH1202805","[50,60)","M"
1202806,"HH1202806","[50,60)","M"
1202808,"HH1202808","[50,60)","M"
1202901,"HH1202901","[70,120)","M"
1202902,"HH1202902","[70,120)","M"
1202904,"HH1202904","[70,120)","M"
1202905,"HH1202905","[70,120)","M"
1202908,"HH1202908","[70,120)","M"
1203001,"HH1203001","[60,70)","F"
1203002,"HH1203002","[60,70)","F"
1203003,"HH1203003","[60,70)","F"
1203004,"HH1203004","[60,70)","F"
1203005,"HH1203005","[60,70)","F"
1203006,"HH1203006","[60,70)","F"
1203007,"HH1203007","[60,70)","F"
1203008,"HH1203008","[60,70)","F"
1203101,"HH1203101","[60,70)","M"
1203102,"HH1203102","[60,70)","M"
1203103,"HH1203103","[60,70)","M"
1203104,"HH1203104","[60,70)","M"
1203105,"HH1203105","[60,70)","M"
1203106,"HH1203106","[60,70)","M"
1203107,"HH1203107","[60,70)","M"
1203108,"HH1203108","[60,70)","M"
1203201,"HH1203201","[60,70)","M"
1203202,"HH1203202","[60,70)","M"
1203203,"HH1203203","[60,70)","M"
1203204,"HH1203204","[60,70)","M"
1203205,"HH1203205","[60,70)","M"
1203206,"HH1203206","[70,120)","M"
1203207,"HH1203207","[70,120)","M"
1203208,"HH1203208","[70,120)","M"
1203301,"HH1203301","[50,60)","M"
1203302,"HH1203302","[50,60)","M"
1203303,"HH1203303","[50,60)","M"
1203304,"HH1203304","[50,60)","M"
1203305,"HH1203305","[50,60)","M"
1203306,"HH1203306","[50,60)","M"
1203307,"HH1203307","[50,60)","M"
1203308,"HH1203308","[50,60)","M"
1203401,"HH1203401","[60,70)","M"
1203402,"HH1203402","[60,70)","M"
1203403,"HH1203403","[60,70)","M"
1203404,"HH1203404","[60,70)","M"
1203405,"HH1203405","[60,70)","M"
1203406,"HH1203406","[60,70)","M"
1203407,"HH1203407","[60,70)","M"
1203408,"HH1203408","[60,70)","M"
1203501,"HH1203501","[60,70)","M"
1203502,"HH1203502","[60,70)","M"
1203503,"HH1203503","[60,70)","M"
1203504,"HH1203504","[60,70)","M"
1203505,"HH1203505","[60,70)","M"
1203506,"HH1203506","[60,70)","M"
1203507,"HH1203507","[60,70)","M"
1203508,"HH1203508","[60,70)","M"
1203601,"HH1203601","[60,70)","F"
1203602,"HH1203602","[60,70)","F"
1203603,"HH1203603","[60,70)","F"
1203604,"HH1203604","[60,70)","F"
1203605,"HH1203605","[60,70)","F"
1203606,"HH1203606","[60,70)","F"
1203607,"HH1203607","[60,70)","F"
1203608,"HH1203608","[60,70)","F"
1203701,"HH1203701","[40,50)","F"
1203702,"HH1203702","[40,50)","F"
1203703,"HH1203703","[40,50)","F"
1203704,"HH1203704","[40,50)","F"
1203705,"HH1203705","[40,50)","F"
1203706,"HH1203706","[50,60)","F"
1203707,"HH1203707","[50,60)","F"
1203708,"HH1203708","[50,60)","F"
1203801,"HH1203801","[50,60)","M"
1203802,"HH1203802","[50,60)","M"
1203803,"HH1203803","[50,60)","M"
1203804,"HH1203804","[50,60)","M"
1203806,"HH1203806","[50,60)","M"
1203807,"HH1203807","[50,60)","M"
1203808,"HH1203808","[50,60)","M"
1203901,"HH1203901","[50,60)","M"
1204001,"HH1204001","[50,60)","F"
1204002,"HH1204002","[50,60)","F"
1204003,"HH1204003","[50,60)","F"
1204004,"HH1204004","[50,60)","F"
1204005,"HH1204005","[50,60)","F"
1204006,"HH1204006","[50,60)","F"
1204007,"HH1204007","[50,60)","F"
1204008,"HH1204008","[50,60)","F"
1204101,"HH1204101","[30,40)","M"
1204102,"HH1204102","[30,40)","M"
1204103,"HH1204103","[30,40)","M"
1204104,"HH1204104","[30,40)","M"
1204105,"HH1204105","[30,40)","M"
1204106,"HH1204106","[30,40)","M"
1204107,"HH1204107","[30,40)","M"
1204108,"HH1204108","[30,40)","M"
1204201,"HH1204201","[50,60)","F"
1204202,"HH1204202","[50,60)","F"
1204203,"HH1204203","[50,60)","F"
1204204,"HH1204204","[50,60)","F"
1204205,"HH1204205","[50,60)","F"
1204206,"HH1204206","[50,60)","F"
1204208,"HH1204208","[50,60)","F"
1204301,"HH1204301","[60,70)","F"
1204302,"HH1204302","[60,70)","F"
1204303,"HH1204303","[60,70)","F"
1204304,"HH1204304","[60,70)","F"
1204305,"HH1204305","[60,70)","F"
1204306,"HH1204306","[60,70)","F"
1204307,"HH1204307","[60,70)","F"
1204308,"HH1204308","[60,70)","F"
1204401,"HH1204401","[50,60)","M"
1204402,"HH1204402","[50,60)","M"
1204403,"HH1204403","[50,60)","M"
1204404,"HH1204404","[50,60)","M"
1204405,"HH1204405","[50,60)","M"
1204406,"HH1204406","[50,60)","M"
1204407,"HH1204407","[50,60)","M"
1204408,"HH1204408","[50,60)","M"
1204501,"HH1204501","[40,50)","F"
1204601,"HH1204601","[40,50)","F"
1204602,"HH1204602","[40,50)","F"
1204603,"HH1204603","[40,50)","F"
1204604,"HH1204604","[40,50)","F"
1204606,"HH1204606","[40,50)","F"
1204607,"HH1204607","[40,50)","F"
1204701,"HH1204701","[40,50)","M"
1204702,"HH1204702","[40,50)","M"
1204703,"HH1204703","[40,50)","M"
1204705,"HH1204705","[40,50)","M"
1204706,"HH1204706","[40,50)","M"
1204707,"HH1204707","[40,50)","M"
1204708,"HH1204708","[40,50)","M"
1204801,"HH1204801","[40,50)","F"
1204802,"HH1204802","[40,50)","F"
1204803,"HH1204803","[40,50)","F"
1204804,"HH1204804","[40,50)","F"
1204805,"HH1204805","[40,50)","F"
1204806,"HH1204806","[40,50)","F"
1204901,"HH1204901","[60,70)","F"
1204902,"HH1204902","[60,70)","F"
1204903,"HH1204903","[60,70)","F"
1204904,"HH1204904","[60,70)","F"
1204905,"HH1204905","[60,70)","F"
1204906,"HH1204906","[60,70)","F"
1204907,"HH1204907","[60,70)","F"
1204908,"HH1204908","[60,70)","F"
1205001,"HH1205001","[60,70)","F"
1205101,"HH1205101","[60,70)","M"
1205102,"HH1205102","[60,70)","M"
1205103,"HH1205103","[60,70)","M"
1205104,"HH1205104","[60,70)","M"
1205105,"HH1205105","[60,70)","M"
1205106,"HH1205106","[60,70)","M"
1205107,"HH1205107","[60,70)","M"
1205108,"HH1205108","[60,70)","M"
1205201,"HH1205201","[50,60)","F"
1205202,"HH1205202","[50,60)","F"
1205203,"HH1205203","[50,60)","F"
1205205,"HH1205205","[50,60)","F"
1205207,"HH1205207","[50,60)","F"
1205208,"HH1205208","[50,60)","F"
1205301,"HH1205301","[60,70)","M"
1205302,"HH1205302","[60,70)","M"
1205303,"HH1205303","[60,70)","M"
1205304,"HH1205304","[60,70)","M"
1205305,"HH1205305","[60,70)","M"
1205306,"HH1205306","[60,70)","M"
1205307,"HH1205307","[60,70)","M"
1205308,"HH1205308","[60,70)","M"
1205401,"HH1205401","[60,70)","M"
1205402,"HH1205402","[60,70)","M"
1205403,"HH1205403","[60,70)","M"
1205404,"HH1205404","[60,70)","M"
1205405,"HH1205405","[60,70)","M"
1205501,"HH1205501","[40,50)","F"
1205502,"HH1205502","[40,50)","F"
1205503,"HH1205503","[40,50)","F"
1205505,"HH1205505","[40,50)","F"
1205506,"HH1205506","[40,50)","F"
1205507,"HH1205507","[40,50)","F"
1205508,"HH1205508","[40,50)","F"
1205601,"HH1205601","[50,60)","F"
1205701,"HH1205701","[40,50)","F"
1205702,"HH1205702","[40,50)","F"
1205703,"HH1205703","[40,50)","F"
1205704,"HH1205704","[40,50)","F"
1205706,"HH1205706","[40,50)","F"
1205707,"HH1205707","[40,50)","F"
1205708,"HH1205708","[40,50)","F"
1205801,"HH1205801","[50,60)","F"
1205802,"HH1205802","[50,60)","F"
1205803,"HH1205803","[50,60)","F"
1205804,"HH1205804","[50,60)","F"
1205805,"HH1205805","[50,60)","F"
1205806,"HH1205806","[50,60)","F"
1205807,"HH1205807","[50,60)","F"
1205808,"HH1205808","[50,60)","F"
1205901,"HH1205901","[60,70)","M"
1205902,"HH1205902","[60,70)","M"
1205903,"HH1205903","[60,70)","M"
1205904,"HH1205904","[60,70)","M"
1205905,"HH1205905","[60,70)","M"
1205906,"HH1205906","[60,70)","M"
1205907,"HH1205907","[60,70)","M"
1205908,"HH1205908","[60,70)","M"
1206001,"HH1206001","[30,40)","F"
1206002,"HH1206002","[30,40)","F"
1206003,"HH1206003","[30,40)","F"
1206004,"HH1206004","[30,40)","F"
1206007,"HH1206007","[30,40)","F"
1206008,"HH1206008","[30,40)","F"
1206101,"HH1206101","[60,70)","M"
1206102,"HH1206102","[60,70)","M"
1206103,"HH1206103","[60,70)","M"
1206104,"HH1206104","[60,70)","M"
1206105,"HH1206105","[60,70)","M"
1206106,"HH1206106","[60,70)","M"
1206107,"HH1206107","[60,70)","M"
1206108,"HH1206108","[60,70)","M"
1206201,"HH1206201","[70,120)","M"
1206202,"HH1206202","[70,120)","M"
1206203,"HH1206203","[70,120)","M"
1206204,"HH1206204","[70,120)","M"
1206205,"HH1206205","[70,120)","M"
1206206,"HH1206206","[70,120)","M"
1206207,"HH1206207","[70,120)","M"
1206208,"HH1206208","[70,120)","M"
1206301,"HH1206301","[70,120)","M"
1206401,"HH1206401","[50,60)","F"
1206402,"HH1206402","[50,60)","F"
1206403,"HH1206403","[50,60)","F"
1206404,"HH1206404","[50,60)","F"
1206405,"HH1206405","[50,60)","F"
1206406,"HH1206406","[50,60)","F"
1206407,"HH1206407","[50,60)","F"
1206408,"HH1206408","[50,60)","F"
1206501,"HH1206501","[30,40)","F"
1206502,"HH1206502","[30,40)","F"
1206503,"HH1206503","[30,40)","F"
1206504,"HH1206504","[30,40)","F"
1206505,"HH1206505","[30,40)","F"
1206506,"HH1206506","[30,40)","F"
1206507,"HH1206507","[30,40)","F"
1206601,"HH1206601","[40,50)","M"
1206602,"HH1206602","[40,50)","M"
1206603,"HH1206603","[40,50)","M"
1206605,"HH1206605","[40,50)","M"
1206701,"HH1206701","[50,60)","M"
1206702,"HH1206702","[50,60)","M"
1206703,"HH1206703","[50,60)","M"
1206704,"HH1206704","[50,60)","M"
1206705,"HH1206705","[50,60)","M"
1206706,"HH1206706","[50,60)","M"
1206707,"HH1206707","[50,60)","M"
1206708,"HH1206708","[50,60)","M"
1206801,"HH1206801","[70,120)","M"
1206802,"HH1206802","[70,120)","M"
1206803,"HH1206803","[70,120)","M"
1206804,"HH1206804","[70,120)","M"
1206805,"HH1206805","[70,120)","M"
1206806,"HH1206806","[70,120)","M"
1206808,"HH1206808","[70,120)","M"
1206901,"HH1206901","[50,60)","F"
1206902,"HH1206902","[50,60)","F"
1206903,"HH1206903","[50,60)","F"
1206904,"HH1206904","[50,60)","F"
1206905,"HH1206905","[50,60)","F"
1206906,"HH1206906","[50,60)","F"
1206907,"HH1206907","[50,60)","F"
1206908,"HH1206908","[50,60)","F"
1207001,"HH1207001","[60,70)","M"
1207002,"HH1207002","[60,70)","M"
1207003,"HH1207003","[60,70)","M"
1207004,"HH1207004","[60,70)","M"
1207005,"HH1207005","[60,70)","M"
1207006,"HH1207006","[60,70)","M"
1207007,"HH1207007","[60,70)","M"
1207101,"HH1207101","[40,50)","F"
1207102,"HH1207102","[40,50)","F"
1207103,"HH1207103","[40,50)","F"
1207104,"HH1207104","[40,50)","F"
1207105,"HH1207105","[40,50)","F"
1207106,"HH1207106","[40,50)","F"
1207107,"HH1207107","[40,50)","F"
1207108,"HH1207108","[40,50)","F"
1207201,"HH1207201","[60,70)","M"
1207301,"HH1207301","[60,70)","M"
1207302,"HH1207302","[60,70)","M"
1207303,"HH1207303","[60,70)","M"
1207304,"HH1207304","[60,70)","M"
1207305,"HH1207305","[60,70)","M"
1207306,"HH1207306","[60,70)","M"
1207307,"HH1207307","[60,70)","M"
1207308,"HH1207308","[60,70)","M"
1207401,"HH1207401","[30,40)","F"
1207402,"HH1207402","[30,40)","F"
1207403,"HH1207403","[30,40)","F"
1207404,"HH1207404","[30,40)","F"
1207405,"HH1207405","[30,40)","F"
1207406,"HH1207406","[30,40)","F"
1207407,"HH1207407","[30,40)","F"
1207408,"HH1207408","[30,40)","F"
1207501,"HH1207501","[40,50)","F"
1207502,"HH1207502","[40,50)","F"
1207503,"HH1207503","[40,50)","F"
1207504,"HH1207504","[40,50)","F"
1207505,"HH1207505","[40,50)","F"
1207506,"HH1207506","[40,50)","F"
1207507,"HH1207507","[40,50)","F"
1207508,"HH1207508","[40,50)","F"
1207601,"HH1207601","[70,120)","F"
1207602,"HH1207602","[70,120)","F"
1207603,"HH1207603","[70,120)","F"
1207604,"HH1207604","[70,120)","F"
1207605,"HH1207605","[70,120)","F"
1207606,"HH1207606","[70,120)","F"
1207607,"HH1207607","[70,120)","F"
1207608,"HH1207608","[70,120)","F"
1207701,"HH1207701","[18,30)","F"
1207702,"HH1207702","[18,30)","F"
1207703,"HH1207703","[18,30)","F"
1207704,"HH1207704","[18,30)","F"
1207705,"HH1207705","[18,30)","F"
1207706,"HH1207706","[18,30)","F"
1207707,"HH1207707","[18,30)","F"
1207708,"HH1207708","[18,30)","F"
1207801,"HH1207801","[60,70)","F"
1207802,"HH1207802","[60,70)","F"
1207803,"HH1207803","[60,70)","F"
1207804,"HH1207804","[60,70)","F"
1207805,"HH1207805","[60,70)","F"
1207806,"HH1207806","[60,70)","F"
1207807,"HH1207807","[60,70)","F"
1207808,"HH1207808","[70,120)","F"
1207901,"HH1207901","[70,120)","M"
1207902,"HH1207902","[70,120)","M"
1207903,"HH1207903","[70,120)","M"
1207904,"HH1207904","[70,120)","M"
1207905,"HH1207905","[70,120)","M"
1207906,"HH1207906","[70,120)","M"
1207907,"HH1207907","[70,120)","M"
1207908,"HH1207908","[70,120)","M"
1208001,"HH1208001","[60,70)","M"
1208002,"HH1208002","[60,70)","M"
1208003,"HH1208003","[60,70)","M"
1208004,"HH1208004","[60,70)","M"
1208005,"HH1208005","[60,70)","M"
1208006,"HH1208006","[60,70)","M"
1208007,"HH1208007","[60,70)","M"
1208008,"HH1208008","[60,70)","M"
1208101,"HH1208101","[50,60)","F"
1208102,"HH1208102","[50,60)","F"
1208103,"HH1208103","[50,60)","F"
1208104,"HH1208104","[50,60)","F"
1208105,"HH1208105","[50,60)","F"
1208106,"HH1208106","[50,60)","F"
1208107,"HH1208107","[50,60)","F"
1208108,"HH1208108","[50,60)","F"
1208201,"HH1208201","[50,60)","F"
1208202,"HH1208202","[50,60)","F"
1208203,"HH1208203","[50,60)","F"
1208206,"HH1208206","[50,60)","F"
1208207,"HH1208207","[50,60)","F"
1208301,"HH1208301","[50,60)","M"
1208302,"HH1208302","[50,60)","M"
1208303,"HH1208303","[50,60)","M"
1208304,"HH1208304","[50,60)","M"
1208305,"HH1208305","[50,60)","M"
1208306,"HH1208306","[50,60)","M"
1208307,"HH1208307","[50,60)","M"
1208308,"HH1208308","[50,60)","M"
1208401,"HH1208401","[60,70)","F"
1208402,"HH1208402","[60,70)","F"
1208406,"HH1208406","[60,70)","F"
1208501,"HH1208501","[70,120)","F"
1208502,"HH1208502","[70,120)","F"
1208503,"HH1208503","[70,120)","F"
1208504,"HH1208504","[70,120)","F"
1208505,"HH1208505","[70,120)","F"
1208506,"HH1208506","[70,120)","F"
1208507,"HH1208507","[70,120)","F"
1208508,"HH1208508","[70,120)","F"
1208601,"HH1208601","[40,50)","F"
1208701,"HH1208701","[50,60)","F"
1208702,"HH1208702","[50,60)","F"
1208703,"HH1208703","[50,60)","F"
1208706,"HH1208706","[50,60)","F"
1208708,"HH1208708","[50,60)","F"
1208801,"HH1208801","[40,50)","F"
1208802,"HH1208802","[40,50)","F"
1208803,"HH1208803","[40,50)","F"
1208804,"HH1208804","[40,50)","F"
1208805,"HH1208805","[40,50)","F"
1208807,"HH1208807","[40,50)","F"
1208808,"HH1208808","[40,50)","F"
1208901,"HH1208901","[50,60)","F"
1208902,"HH1208902","[50,60)","F"
1208903,"HH1208903","[50,60)","F"
1208904,"HH1208904","[50,60)","F"
1208905,"HH1208905","[50,60)","F"
1208906,"HH1208906","[50,60)","F"
1208907,"HH1208907","[50,60)","F"
1208908,"HH1208908","[50,60)","F"
1209001,"HH1209001","[50,60)","M"
1209002,"HH1209002","[50,60)","M"
1209003,"HH1209003","[50,60)","M"
1209004,"HH1209004","[50,60)","M"
1209005,"HH1209005","[50,60)","M"
1209006,"HH1209006","[50,60)","M"
1209007,"HH1209007","[50,60)","M"
1209008,"HH1209008","[50,60)","M"
1209101,"HH1209101","[50,60)","F"
1209102,"HH1209102","[50,60)","F"
1209103,"HH1209103","[50,60)","F"
1209104,"HH1209104","[50,60)","F"
1209105,"HH1209105","[50,60)","F"
1209106,"HH1209106","[50,60)","F"
1209107,"HH1209107","[50,60)","F"
1209201,"HH1209201","[50,60)","F"
1209202,"HH1209202","[50,60)","F"
1209203,"HH1209203","[50,60)","F"
1209204,"HH1209204","[50,60)","F"
1209205,"HH1209205","[50,60)","F"
1209206,"HH1209206","[50,60)","F"
1209208,"HH1209208","[50,60)","F"
1209301,"HH1209301","[60,70)","M"
1209302,"HH1209302","[60,70)","M"
1209303,"HH1209303","[60,70)","M"
1209304,"HH1209304","[60,70)","M"
1209305,"HH1209305","[60,70)","M"
1209306,"HH1209306","[60,70)","M"
1209307,"HH1209307","[60,70)","M"
1209308,"HH1209308","[60,70)","M"
1209401,"HH1209401","[50,60)","F"
1209402,"HH1209402","[50,60)","F"
1209403,"HH1209403","[50,60)","F"
1209404,"HH1209404","[50,60)","F"
1209405,"HH1209405","[50,60)","F"
1209406,"HH1209406","[50,60)","F"
1209407,"HH1209407","[50,60)","F"
1209408,"HH1209408","[50,60)","F"
1209501,"HH1209501","[60,70)","F"
1209502,"HH1209502","[60,70)","F"
1209503,"HH1209503","[60,70)","F"
1209504,"HH1209504","[60,70)","F"
1209505,"HH1209505","[60,70)","F"
1209506,"HH1209506","[60,70)","F"
1209507,"HH1209507","[60,70)","F"
1209508,"HH1209508","[60,70)","F"
1209601,"HH1209601","[40,50)","F"
1209602,"HH1209602","[40,50)","F"
1209603,"HH1209603","[40,50)","F"
1209604,"HH1209604","[40,50)","F"
1209605,"HH1209605","[40,50)","F"
1209606,"HH1209606","[40,50)","F"
1209701,"HH1209701","[70,120)","F"
1209801,"HH1209801","[60,70)","M"
1209802,"HH1209802","[60,70)","M"
1209803,"HH1209803","[60,70)","M"
1209804,"HH1209804","[60,70)","M"
1209805,"HH1209805","[60,70)","M"
1209806,"HH1209806","[60,70)","M"
1209807,"HH1209807","[60,70)","M"
1209808,"HH1209808","[60,70)","M"
1209901,"HH1209901","[30,40)","F"
1209902,"HH1209902","[30,40)","F"
1209903,"HH1209903","[30,40)","F"
1209904,"HH1209904","[30,40)","F"
1209906,"HH1209906","[30,40)","F"
1210001,"HH1210001","[50,60)","F"
1210002,"HH1210002","[50,60)","F"
1210003,"HH1210003","[50,60)","F"
1210004,"HH1210004","[50,60)","F"
1210005,"HH1210005","[50,60)","F"
1210006,"HH1210006","[50,60)","F"
1210007,"HH1210007","[50,60)","F"
1210101,"HH1210101","[50,60)","F"
1210201,"HH1210201","[40,50)","M"
1210202,"HH1210202","[40,50)","M"
1210203,"HH1210203","[40,50)","M"
1210204,"HH1210204","[40,50)","M"
1210205,"HH1210205","[40,50)","M"
1210206,"HH1210206","[40,50)","M"
1210207,"HH1210207","[40,50)","M"
1210301,"HH1210301","[60,70)","M"
1210302,"HH1210302","[60,70)","M"
1210303,"HH1210303","[60,70)","M"
1210304,"HH1210304","[60,70)","M"
1210305,"HH1210305","[60,70)","M"
1210307,"HH1210307","[60,70)","M"
1210401,"HH1210401","[70,120)","F"
1210402,"HH1210402","[70,120)","F"
1210403,"HH1210403","[70,120)","F"
1210404,"HH1210404","[70,120)","F"
1210405,"HH1210405","[70,120)","F"
1210406,"HH1210406","[70,120)","F"
1210407,"HH1210407","[70,120)","F"
1210408,"HH1210408","[70,120)","F"
1210501,"HH1210501","[50,60)","M"
1210502,"HH1210502","[50,60)","M"
1210503,"HH1210503","[50,60)","M"
1210505,"HH1210505","[50,60)","M"
1210506,"HH1210506","[50,60)","M"
1210507,"HH1210507","[50,60)","M"
1210508,"HH1210508","[50,60)","M"
1210601,"HH1210601","[40,50)","F"
1210602,"HH1210602","[40,50)","F"
