"part_id","hh_id","part_age","part_gender"
2106321,"HH2106321",25,"F"
2106421,"HH2106421",46,"F"
2106521,"HH2106521",49,"M"
2106621,"HH2106621",40,"F"
2106721,"HH2106721",8,NA
2106821,"HH2106821",28,"F"
2107021,"HH2107021",22,"M"
2107221,"HH2107221",23,"M"
2107321,"HH2107321",52,"M"
2107621,"HH2107621",42,"F"
2107721,"HH2107721",50,"M"
2107821,"HH2107821",2,NA
2107921,"HH2107921",49,"F"
2108121,"HH2108121",50,"F"
2108221,"HH2108221",53,"F"
2108321,"HH2108321",46,"M"
2108421,"HH2108421",33,"M"
2108521,"HH2108521",28,"F"
2108721,"HH2108721",21,"M"
2108821,"HH2108821",31,"M"
2108921,"HH2108921",51,"F"
2109021,"HH2109021",45,"F"
2109121,"HH2109121",46,"F"
2109321,"HH2109321",13,NA
2109421,"HH2109421",51,"F"
2109621,"HH2109621",55,"M"
2109721,"HH2109721",27,"M"
2109921,"HH2109921",48,"M"
2110021,"HH2110021",49,"M"
2110121,"HH2110121",51,"M"
2110221,"HH2110221",42,"M"
2110321,"HH2110321",30,"M"
2110421,"HH2110421",54,"F"
2110621,"HH2110621",53,"F"
2110721,"HH2110721",48,"F"
2110821,"HH2110821",53,"F"
2110921,"HH2110921",31,"F"
2111021,"HH2111021",48,"F"
2111221,"HH2111221",34,"M"
2111421,"HH2111421",50,"F"
2111521,"HH2111521",29,"M"
2111621,"HH2111621",49,"M"
2111721,"HH2111721",2,NA
2111921,"HH2111921",28,"F"
2112021,"HH2112021",25,"F"
2112121,"HH2112121",47,"M"
2112221,"HH2112221",20,"F"
2112421,"HH2112421",53,"M"
2112521,"HH2112521",24,"M"
2112621,"HH2112621",46,"M"
2112721,"HH2112721",8,NA
2112821,"HH2112821",41,"M"
2112921,"HH2112921",47,"M"
2113221,"HH2113221",46,"F"
2113421,"HH2113421",21,"F"
2113521,"HH2113521",42,"M"
2113721,"HH2113721",49,"F"
2113921,"HH2113921",23,"F"
2114021,"HH2114021",31,"M"
2114121,"HH2114121",54,"F"
2114221,"HH2114221",23,"F"
2114421,"HH2114421",27,"F"
2114621,"HH2114621",23,"M"
2114921,"HH2114921",45,"M"
2115021,"HH2115021",32,"M"
2115121,"HH2115121",44,"F"
2115421,"HH2115421",18,"F"
2115621,"HH2115621",23,"F"
2115721,"HH2115721",43,"M"
2115821,"HH2115821",35,"M"
2115921,"HH2115921",8,NA
2116721,"HH2116721",21,"F"
2116921,"HH2116921",35,"M"
2117221,"HH2117221",21,"F"
2117321,"HH2117321",38,"M"
2117421,"HH2117421",29,"F"
2118021,"HH2118021",29,"M"
2118121,"HH2118121",41,"F"
2118421,"HH2118421",13,NA
2118621,"HH2118621",35,"F"
2118721,"HH2118721",22,"F"
2118821,"HH2118821",25,"F"
2119821,"HH2119821",8,NA
2119921,"HH2119921",2,NA
2120021,"HH2120021",13,NA
2120121,"HH2120121",13,NA
2120221,"HH2120221",33,"M"
2120321,"HH2120321",8,NA
2120621,"HH2120621",27,"M"
2120721,"HH2120721",16,NA
2120921,"HH2120921",37,"M"
2121821,"HH2121821",31,"F"
2121921,"HH2121921",34,"F"
2122421,"HH2122421",32,"M"
2122721,"HH2122721",31,"F"
2122821,"HH2122821",43,"F"
2123121,"HH2123121",27,"F"
2123221,"HH2123221",35,"F"
2123321,"HH2123321",23,"F"
2123621,"HH2123621",29,"M"
2123721,"HH2123721",31,"F"
2123921,"HH2123921",28,"F"
2124121,"HH2124121",39,"M"
2124221,"HH2124221",2,NA
2124421,"HH2124421",25,"M"
2124721,"HH2124721",39,"F"
2124921,"HH2124921",40,"F"
2125121,"HH2125121",41,"M"
2125221,"HH2125221",40,"F"
2125321,"HH2125321",8,NA
2125821,"HH2125821",32,"F"
2125921,"HH2125921",43,"M"
2126121,"HH2126121",29,"F"
2126221,"HH2126221",16,NA
2126321,"HH2126321",2,NA
2126421,"HH2126421",25,"F"
2126621,"HH2126621",27,"F"
2126921,"HH2126921",55,"M"
2127021,"HH2127021",29,"M"
2127221,"HH2127221",40,"F"
2127321,"HH2127321",8,NA
2127821,"HH2127821",34,"F"
2128121,"HH2128121",41,"M"
2128621,"HH2128621",8,NA
2128721,"HH2128721",30,"F"
2129921,"HH2129921",26,"F"
2130321,"HH2130321",2,NA
2130521,"HH2130521",8,NA
2130621,"HH2130621",26,"M"
2130821,"HH2130821",28,"M"
2131021,"HH2131021",13,NA
2131121,"HH2131121",38,"M"
2131221,"HH2131221",41,"F"
2131321,"HH2131321",42,"M"
2131421,"HH2131421",31,"M"
2131521,"HH2131521",38,"F"
2131721,"HH2131721",43,"M"
2131821,"HH2131821",16,NA
2132121,"HH2132121",41,"F"
2132321,"HH2132321",37,"F"
2132521,"HH2132521",39,"F"
2132721,"HH2132721",16,NA
2132821,"HH2132821",8,NA
2132921,"HH2132921",8,NA
2133021,"HH2133021",13,NA
2133221,"HH2133221",41,"M"
2133421,"HH2133421",27,"F"
2133721,"HH2133721",39,"M"
2133821,"HH2133821",8,NA
2134321,"HH2134321",8,NA
2134421,"HH2134421",8,NA
2134621,"HH2134621",2,NA
2134821,"HH2134821",NA,NA
2134921,"HH2134921",44,"M"
2135121,"HH2135121",13,NA
2135221,"HH2135221",13,NA
2135421,"HH2135421",8,NA
2135521,"HH2135521",39,"M"
2135621,"HH2135621",40,"M"
2135721,"HH2135721",28,"F"
2135921,"HH2135921",43,"M"
2136321,"HH2136321",13,NA
2136421,"HH2136421",37,"M"
2136521,"HH2136521",13,NA
2137621,"HH2137621",16,NA
2137921,"HH2137921",44,"F"
2138021,"HH2138021",32,"F"
2138121,"HH2138121",29,"M"
2138221,"HH2138221",35,"F"
2138421,"HH2138421",43,"F"
2138521,"HH2138521",33,"M"
2138721,"HH2138721",30,"F"
2138821,"HH2138821",37,"M"
2138921,"HH2138921",45,"M"
2139121,"HH2139121",30,"F"
2139421,"HH2139421",30,"M"
2139921,"HH2139921",16,NA
2140021,"HH2140021",13,NA
2140621,"HH2140621",28,"M"
2141021,"HH2141021",NA,NA
2141121,"HH2141121",43,"M"
2141221,"HH2141221",25,"F"
2141621,"HH2141621",34,"F"
2141721,"HH2141721",8,NA
2141821,"HH2141821",27,"F"
2142121,"HH2142121",34,"F"
2142321,"HH2142321",32,"M"
2142521,"HH2142521",38,"M"
2142721,"HH2142721",16,NA
2143021,"HH2143021",42,"M"
2143121,"HH2143121",39,"M"
2143221,"HH2143221",38,"M"
2143321,"HH2143321",13,NA
2143421,"HH2143421",8,NA
2143921,"HH2143921",8,NA
2144021,"HH2144021",40,"F"
2144221,"HH2144221",39,"F"
2144321,"HH2144321",40,"M"
2144821,"HH2144821",42,"M"
2145821,"HH2145821",25,"F"
2146021,"HH2146021",35,"M"
2146121,"HH2146121",36,"F"
2146221,"HH2146221",41,"M"
2146321,"HH2146321",13,NA
2146721,"HH2146721",42,"M"
2146821,"HH2146821",13,NA
2147421,"HH2147421",13,NA
2147721,"HH2147721",62,"M"
2147821,"HH2147821",65,"F"
2147921,"HH2147921",44,"F"
2148121,"HH2148121",40,"F"
2148421,"HH2148421",57,"M"
2148521,"HH2148521",59,"M"
2148621,"HH2148621",43,"M"
2149221,"HH2149221",29,"M"
2149921,"HH2149921",28,"F"
2150321,"HH2150321",8,NA
2150521,"HH2150521",31,"F"
2150621,"HH2150621",57,"F"
2150721,"HH2150721",78,"M"
2150821,"HH2150821",60,"F"
2151121,"HH2151121",72,"F"
2151721,"HH2151721",69,"M"
2151921,"HH2151921",72,"F"
2152221,"HH2152221",51,"F"
2152421,"HH2152421",62,"F"
2152621,"HH2152621",67,"M"
2152721,"HH2152721",59,"F"
2152821,"HH2152821",50,"M"
2153021,"HH2153021",40,"F"
2153721,"HH2153721",29,"F"
2153821,"HH2153821",23,"F"
2154021,"HH2154021",22,"M"
2154321,"HH2154321",54,"M"
2154621,"HH2154621",49,"M"
2154821,"HH2154821",77,"M"
2154921,"HH2154921",70,"M"
2155321,"HH2155321",50,"F"
2155421,"HH2155421",18,"M"
2155521,"HH2155521",71,"F"
2155821,"HH2155821",73,"F"
2155921,"HH2155921",61,"F"
2156021,"HH2156021",69,"M"
2156221,"HH2156221",46,"F"
2156421,"HH2156421",28,"F"
2156621,"HH2156621",54,"M"
2156821,"HH2156821",54,"F"
2157521,"HH2157521",8,NA
2158021,"HH2158021",47,"F"
2158121,"HH2158121",53,"F"
2158221,"HH2158221",55,"F"
2158321,"HH2158321",41,"M"
2158421,"HH2158421",49,"M"
2158521,"HH2158521",13,NA
2158921,"HH2158921",54,"F"
2159021,"HH2159021",52,"F"
2159121,"HH2159121",24,"F"
2159321,"HH2159321",8,NA
2159521,"HH2159521",2,NA
2159821,"HH2159821",13,NA
2160121,"HH2160121",16,NA
2160421,"HH2160421",2,NA
2160921,"HH2160921",22,"F"
2161221,"HH2161221",36,"F"
2161721,"HH2161721",38,"F"
2161821,"HH2161821",33,"M"
2162721,"HH2162721",37,"F"
2162821,"HH2162821",20,"F"
2163021,"HH2163021",24,"F"
2163121,"HH2163121",45,"F"
2163621,"HH2163621",57,"F"
2163721,"HH2163721",19,"F"
2163821,"HH2163821",47,"F"
2164221,"HH2164221",8,NA
2164321,"HH2164321",13,NA
2164421,"HH2164421",13,NA
2164521,"HH2164521",2,NA
2164921,"HH2164921",8,NA
2165421,"HH2165421",8,NA
2165521,"HH2165521",13,NA
2165921,"HH2165921",2,NA
2166821,"HH2166821",13,NA
2167421,"HH2167421",13,NA
2167521,"HH2167521",54,"F"
2167921,"HH2167921",8,NA
2168221,"HH2168221",8,NA
2168621,"HH2168621",16,NA
2169121,"HH2169121",16,NA
2169621,"HH2169621",53,"M"
2169721,"HH2169721",46,"M"
2169821,"HH2169821",30,"F"
2170021,"HH2170021",32,"F"
2170121,"HH2170121",48,"F"
2170221,"HH2170221",33,"M"
2170321,"HH2170321",50,"M"
2170421,"HH2170421",34,"F"
2170821,"HH2170821",25,"F"
2170921,"HH2170921",23,"F"
2171021,"HH2171021",26,"F"
2171221,"HH2171221",41,"F"
2171421,"HH2171421",54,"M"
2171621,"HH2171621",25,"F"
2171821,"HH2171821",30,"F"
2171921,"HH2171921",54,"M"
2172321,"HH2172321",36,"F"
2172421,"HH2172421",42,"F"
2172721,"HH2172721",35,"F"
2172821,"HH2172821",41,"M"
2173021,"HH2173021",34,"M"
2173321,"HH2173321",28,"F"
2173421,"HH2173421",52,"M"
2173521,"HH2173521",23,"F"
2173721,"HH2173721",34,"M"
2173821,"HH2173821",32,"M"
2174121,"HH2174121",20,"M"
2174321,"HH2174321",46,"F"
2174421,"HH2174421",37,"F"
2174521,"HH2174521",53,"M"
2174621,"HH2174621",40,"M"
2175021,"HH2175021",30,"F"
2175121,"HH2175121",54,"M"
2175421,"HH2175421",33,"M"
2175521,"HH2175521",50,"M"
2176121,"HH2176121",32,"F"
2176421,"HH2176421",53,"M"
2176621,"HH2176621",13,NA
2176921,"HH2176921",53,"M"
2177321,"HH2177321",51,"M"
2177421,"HH2177421",21,"F"
2177721,"HH2177721",54,"F"
2177821,"HH2177821",28,"M"
2177921,"HH2177921",55,"M"
2178021,"HH2178021",28,"F"
2178121,"HH2178121",44,"F"
2178221,"HH2178221",42,"M"
2178421,"HH2178421",49,"M"
2178821,"HH2178821",43,"F"
2179121,"HH2179121",54,"F"
2179221,"HH2179221",35,"M"
2179621,"HH2179621",51,"M"
2179721,"HH2179721",54,"M"
2180021,"HH2180021",34,"F"
2180121,"HH2180121",23,"F"
2180221,"HH2180221",20,"F"
2180321,"HH2180321",51,"M"
2180621,"HH2180621",31,"F"
2181521,"HH2181521",45,"F"
2181621,"HH2181621",2,NA
2182521,"HH2182521",16,NA
2182721,"HH2182721",23,"F"
2183021,"HH2183021",42,"F"
2183521,"HH2183521",28,"F"
2183821,"HH2183821",42,"M"
2183921,"HH2183921",37,"F"
2184221,"HH2184221",43,"F"
2184321,"HH2184321",24,"F"
2185021,"HH2185021",29,"F"
2185121,"HH2185121",42,"M"
2185521,"HH2185521",8,NA
2185621,"HH2185621",8,NA
2185721,"HH2185721",8,NA
2185821,"HH2185821",8,NA
2185921,"HH2185921",8,NA
2186021,"HH2186021",13,NA
2186121,"HH2186121",8,NA
2187421,"HH2187421",8,NA
2188321,"HH2188321",2,NA
2188521,"HH2188521",8,NA
2188921,"HH2188921",49,"M"
2189021,"HH2189021",16,NA
2189121,"HH2189121",26,"F"
2189221,"HH2189221",63,"F"
2189321,"HH2189321",8,NA
2189421,"HH2189421",55,"M"
2189521,"HH2189521",40,"M"
2189621,"HH2189621",44,"M"
2189721,"HH2189721",43,"F"
2189921,"HH2189921",57,"F"
2190021,"HH2190021",48,"M"
2190121,"HH2190121",76,"M"
2190421,"HH2190421",41,"M"
2190521,"HH2190521",2,NA
2190621,"HH2190621",70,"F"
2190821,"HH2190821",60,"M"
2191021,"HH2191021",64,"M"
2191221,"HH2191221",68,"F"
2191321,"HH2191321",69,"F"
2191421,"HH2191421",57,"F"
2191621,"HH2191621",82,"F"
2191721,"HH2191721",16,NA
2191821,"HH2191821",8,NA
2191921,"HH2191921",74,"F"
2192021,"HH2192021",58,"F"
2192221,"HH2192221",65,"M"
2192321,"HH2192321",60,"F"
2192421,"HH2192421",39,"F"
2192521,"HH2192521",57,"F"
2192621,"HH2192621",2,NA
2192721,"HH2192721",54,"F"
2192921,"HH2192921",65,"M"
2193021,"HH2193021",52,"M"
2193121,"HH2193121",60,"F"
2193221,"HH2193221",65,"M"
2193321,"HH2193321",49,"M"
2193421,"HH2193421",67,"M"
2193521,"HH2193521",36,"F"
2193721,"HH2193721",63,"F"
2193821,"HH2193821",68,"F"
2194121,"HH2194121",68,"M"
2194221,"HH2194221",31,"F"
2194321,"HH2194321",13,NA
2194521,"HH2194521",74,"M"
2194721,"HH2194721",34,"F"
2194821,"HH2194821",13,NA
2194921,"HH2194921",55,"F"
2195121,"HH2195121",72,"M"
2195321,"HH2195321",8,NA
2195521,"HH2195521",8,NA
2195621,"HH2195621",8,NA
2195721,"HH2195721",62,"M"
2195921,"HH2195921",60,"M"
2196021,"HH2196021",67,"F"
2196121,"HH2196121",57,"F"
2196221,"HH2196221",13,NA
2196321,"HH2196321",33,"F"
2196421,"HH2196421",25,"M"
2196621,"HH2196621",2,NA
2196721,"HH2196721",71,"F"
2196821,"HH2196821",57,"M"
2197021,"HH2197021",60,"M"
2197421,"HH2197421",2,NA
2197521,"HH2197521",13,NA
2197721,"HH2197721",8,NA
2197921,"HH2197921",16,NA
2198021,"HH2198021",13,NA
2198421,"HH2198421",8,NA
2198621,"HH2198621",2,NA
2198821,"HH2198821",37,"F"
2198921,"HH2198921",30,"F"
2199121,"HH2199121",16,NA
2199221,"HH2199221",2,NA
2199321,"HH2199321",8,NA
2199421,"HH2199421",13,NA
2199821,"HH2199821",72,"F"
2199921,"HH2199921",63,"F"
2200021,"HH2200021",63,"F"
2200121,"HH2200121",54,"M"
2200221,"HH2200221",66,"M"
2200521,"HH2200521",49,"F"
2200621,"HH2200621",69,"F"
2200721,"HH2200721",40,"F"
2200921,"HH2200921",72,"F"
2201121,"HH2201121",65,"M"
2201221,"HH2201221",67,"M"
2201421,"HH2201421",56,"F"
2201621,"HH2201621",37,"F"
2201821,"HH2201821",41,"F"
2201921,"HH2201921",37,"F"
2202021,"HH2202021",16,NA
2202221,"HH2202221",58,"F"
2202321,"HH2202321",51,"F"
2202421,"HH2202421",36,"F"
2202621,"HH2202621",43,"F"
2202721,"HH2202721",57,"F"
2202921,"HH2202921",74,"F"
2203521,"HH2203521",71,"F"
2203721,"HH2203721",50,"F"
2203821,"HH2203821",66,"F"
2203921,"HH2203921",49,"M"
2204021,"HH2204021",66,"M"
2204821,"HH2204821",58,"F"
2204921,"HH2204921",24,"F"
2205021,"HH2205021",57,"M"
2205721,"HH2205721",13,NA
2205821,"HH2205821",16,NA
2205921,"HH2205921",13,NA
2206021,"HH2206021",2,NA
2206121,"HH2206121",8,NA
2206221,"HH2206221",8,NA
2206321,"HH2206321",8,NA
2206421,"HH2206421",16,NA
2206621,"HH2206621",8,NA
2206921,"HH2206921",39,"F"
2207021,"HH2207021",23,"F"
2207321,"HH2207321",20,"F"
2208121,"HH2208121",54,"M"
2208221,"HH2208221",49,"M"
2208321,"HH2208321",49,"M"
2208421,"HH2208421",33,"M"
2208721,"HH2208721",13,NA
2209021,"HH2209021",16,NA
2209121,"HH2209121",24,"F"
2209221,"HH2209221",20,"F"
2209421,"HH2209421",23,"F"
2209721,"HH2209721",24,"F"
2209821,"HH2209821",20,"F"
2209921,"HH2209921",22,"F"
2210121,"HH2210121",20,"M"
2210221,"HH2210221",54,"M"
2210321,"HH2210321",32,"F"
2210421,"HH2210421",21,"M"
2210521,"HH2210521",34,"F"
2210621,"HH2210621",23,"F"
2210721,"HH2210721",8,NA
2210921,"HH2210921",31,"F"
2211021,"HH2211021",2,NA
2211121,"HH2211121",32,"F"
2211321,"HH2211321",8,NA
2211521,"HH2211521",20,"M"
2211821,"HH2211821",41,"M"
2211921,"HH2211921",37,"M"
2212021,"HH2212021",30,"M"
2212321,"HH2212321",31,"F"
2212821,"HH2212821",35,"F"
2213021,"HH2213021",25,"M"
2213121,"HH2213121",16,NA
2213221,"HH2213221",22,"F"
2213421,"HH2213421",35,"F"
2213521,"HH2213521",37,"M"
2214121,"HH2214121",39,"M"
2214221,"HH2214221",31,"F"
2214521,"HH2214521",8,NA
2214721,"HH2214721",13,NA
2215221,"HH2215221",18,"F"
2215321,"HH2215321",25,"F"
2215421,"HH2215421",13,NA
2215521,"HH2215521",29,"F"
2215621,"HH2215621",25,"F"
2215721,"HH2215721",42,"M"
2216021,"HH2216021",36,"M"
2216421,"HH2216421",35,"M"
2216621,"HH2216621",33,"M"
2216921,"HH2216921",13,NA
2217021,"HH2217021",8,NA
2217221,"HH2217221",20,"M"
2217321,"HH2217321",36,"M"
2217621,"HH2217621",8,NA
2217721,"HH2217721",36,"M"
2217821,"HH2217821",22,"F"
2217921,"HH2217921",13,NA
2218021,"HH2218021",22,"F"
2218121,"HH2218121",0,NA
2218221,"HH2218221",40,"M"
2218421,"HH2218421",0,NA
2218521,"HH2218521",13,NA
2218721,"HH2218721",13,NA
2219121,"HH2219121",35,"M"
2219221,"HH2219221",13,NA
2219421,"HH2219421",13,NA
2219621,"HH2219621",8,NA
2219721,"HH2219721",8,NA
2219821,"HH2219821",13,NA
2219921,"HH2219921",16,NA
2220121,"HH2220121",31,"M"
2220521,"HH2220521",13,NA
2220821,"HH2220821",2,NA
2221021,"HH2221021",2,NA
2221121,"HH2221121",44,"M"
2221321,"HH2221321",33,"F"
2221421,"HH2221421",18,"F"
2221821,"HH2221821",55,"M"
2222121,"HH2222121",20,"F"
2222821,"HH2222821",51,"M"
2223321,"HH2223321",25,"F"
2223721,"HH2223721",26,"M"
2223921,"HH2223921",13,NA
2224021,"HH2224021",NA,NA
2224221,"HH2224221",8,NA
2224321,"HH2224321",NA,NA
2224421,"HH2224421",13,NA
2224721,"HH2224721",8,NA
2224821,"HH2224821",8,NA
2224921,"HH2224921",13,NA
2225221,"HH2225221",16,NA
2225321,"HH2225321",8,NA
2225421,"HH2225421",8,NA
2000122,"HH2000122",58,"F"
2000222,"HH2000222",60,"M"
2000322,"HH2000322",59,"M"
2000422,"HH2000422",57,"F"
2000522,"HH2000522",60,"F"
2000822,"HH2000822",55,"F"
2001222,"HH2001222",59,"F"
2001322,"HH2001322",47,"M"
2001622,"HH2001622",59,"F"
2001722,"HH2001722",67,"F"
2001822,"HH2001822",72,"F"
2002822,"HH2002822",62,"M"
2002922,"HH2002922",68,"F"
2003022,"HH2003022",63,"F"
2003122,"HH2003122",65,"M"
2003222,"HH2003222",58,"F"
2003422,"HH2003422",65,"M"
2003522,"HH2003522",61,"F"
2003722,"HH2003722",62,"M"
2003822,"HH2003822",71,"M"
2003922,"HH2003922",68,"M"
2004022,"HH2004022",62,"F"
2004122,"HH2004122",70,"M"
2004222,"HH2004222",73,"F"
2004522,"HH2004522",60,"F"
2004622,"HH2004622",59,"F"
2004922,"HH2004922",68,"M"
2005122,"HH2005122",64,"F"
2005322,"HH2005322",72,"F"
2005522,"HH2005522",68,"M"
2005622,"HH2005622",75,"F"
2005722,"HH2005722",13,NA
2005822,"HH2005822",61,"M"
2006022,"HH2006022",64,"F"
2006522,"HH2006522",72,"M"
2006622,"HH2006622",73,"M"
2007022,"HH2007022",77,"M"
2007122,"HH2007122",69,"M"
2007222,"HH2007222",8,NA
2007422,"HH2007422",61,"M"
2007622,"HH2007622",67,"F"
2007722,"HH2007722",67,"M"
2007922,"HH2007922",68,"M"
2008022,"HH2008022",76,"F"
2008122,"HH2008122",70,"M"
2008222,"HH2008222",77,"M"
2008322,"HH2008322",57,"M"
2008422,"HH2008422",8,NA
2008522,"HH2008522",66,"F"
2008722,"HH2008722",70,"M"
2008822,"HH2008822",81,"M"
2009022,"HH2009022",69,"M"
2009222,"HH2009222",70,"M"
2009322,"HH2009322",72,"M"
2009522,"HH2009522",61,"M"
2009722,"HH2009722",69,"M"
2009822,"HH2009822",60,"F"
2010122,"HH2010122",74,"M"
2010222,"HH2010222",64,"F"
2010422,"HH2010422",77,"M"
2010622,"HH2010622",68,"F"
2010722,"HH2010722",68,"M"
2010822,"HH2010822",65,"F"
2010922,"HH2010922",68,"M"
2011022,"HH2011022",62,"M"
2011222,"HH2011222",59,"F"
2011322,"HH2011322",61,"M"
2011422,"HH2011422",65,"M"
2011522,"HH2011522",64,"F"
2011622,"HH2011622",73,"F"
2011722,"HH2011722",13,NA
2011822,"HH2011822",13,NA
2011922,"HH2011922",66,"M"
2012022,"HH2012022",72,"F"
2012222,"HH2012222",2,NA
2012322,"HH2012322",68,"M"
2012422,"HH2012422",66,"M"
2012522,"HH2012522",68,"F"
2012722,"HH2012722",60,"F"
2012922,"HH2012922",38,"M"
2013022,"HH2013022",76,"M"
2013122,"HH2013122",55,"M"
2013222,"HH2013222",69,"M"
2013322,"HH2013322",72,"F"
2013422,"HH2013422",74,"M"
2013622,"HH2013622",56,"F"
2013722,"HH2013722",51,"M"
2013822,"HH2013822",65,"M"
2014022,"HH2014022",68,"F"
2014122,"HH2014122",69,"F"
2014222,"HH2014222",66,"M"
2014322,"HH2014322",69,"M"
2014422,"HH2014422",62,"F"
2014522,"HH2014522",59,"M"
2014622,"HH2014622",8,NA
2014822,"HH2014822",58,"M"
2014922,"HH2014922",61,"F"
2015022,"HH2015022",61,"M"
2015122,"HH2015122",69,"M"
2015222,"HH2015222",79,"F"
2015322,"HH2015322",2,NA
2015422,"HH2015422",65,"M"
2015522,"HH2015522",59,"F"
2015622,"HH2015622",73,"M"
2015722,"HH2015722",2,NA
2015922,"HH2015922",73,"M"
2016022,"HH2016022",58,"M"
2016222,"HH2016222",69,"M"
2016322,"HH2016322",62,"F"
2016422,"HH2016422",69,"M"
2016622,"HH2016622",67,"F"
2016722,"HH2016722",8,NA
2016822,"HH2016822",68,"M"
2016922,"HH2016922",57,"F"
2017022,"HH2017022",62,"M"
2017122,"HH2017122",68,"M"
2017422,"HH2017422",75,"M"
2017522,"HH2017522",64,"M"
2017622,"HH2017622",78,"M"
2018022,"HH2018022",66,"M"
2018122,"HH2018122",61,"M"
2018222,"HH2018222",2,NA
2018322,"HH2018322",68,"M"
2018422,"HH2018422",72,"M"
2018622,"HH2018622",66,"M"
2018722,"HH2018722",67,"M"
2018822,"HH2018822",64,"F"
2018922,"HH2018922",64,"M"
2019022,"HH2019022",65,"M"
2019122,"HH2019122",72,"M"
2019222,"HH2019222",8,NA
2019322,"HH2019322",65,"F"
2019422,"HH2019422",68,"M"
2019522,"HH2019522",57,"F"
2019622,"HH2019622",80,"M"
2019722,"HH2019722",35,"M"
2019822,"HH2019822",63,"M"
2020122,"HH2020122",8,NA
2020222,"HH2020222",65,"M"
2020722,"HH2020722",66,"F"
2020822,"HH2020822",67,"M"
2020922,"HH2020922",85,"M"
2021022,"HH2021022",74,"F"
2021122,"HH2021122",74,"F"
2021322,"HH2021322",62,"F"
2021522,"HH2021522",62,"M"
2021722,"HH2021722",69,"F"
2021822,"HH2021822",75,"F"
2022122,"HH2022122",67,"M"
2022422,"HH2022422",8,NA
2022522,"HH2022522",64,"M"
2023322,"HH2023322",58,"F"
2023422,"HH2023422",70,"M"
2023522,"HH2023522",65,"F"
2023622,"HH2023622",67,"M"
2023822,"HH2023822",73,"F"
2023922,"HH2023922",61,"M"
2024122,"HH2024122",77,"M"
2024222,"HH2024222",61,"F"
2024422,"HH2024422",68,"M"
2024622,"HH2024622",78,"M"
2024722,"HH2024722",70,"M"
2024822,"HH2024822",71,"M"
2024922,"HH2024922",70,"M"
2025022,"HH2025022",65,"M"
2025122,"HH2025122",73,"M"
2025522,"HH2025522",56,"M"
2025722,"HH2025722",70,"F"
2025822,"HH2025822",55,"F"
2025922,"HH2025922",57,"M"
2026022,"HH2026022",59,"M"
2026122,"HH2026122",8,NA
2026422,"HH2026422",64,"M"
2026522,"HH2026522",62,"M"
2026622,"HH2026622",60,"F"
2026722,"HH2026722",47,"M"
2026922,"HH2026922",59,"M"
2027022,"HH2027022",65,"M"
2027122,"HH2027122",70,"M"
2027222,"HH2027222",76,"M"
2027422,"HH2027422",66,"M"
2027522,"HH2027522",55,"M"
2027622,"HH2027622",56,"M"
2027722,"HH2027722",74,"M"
2027822,"HH2027822",66,"M"
2027922,"HH2027922",8,NA
2028322,"HH2028322",64,"M"
2028422,"HH2028422",72,"M"
2028522,"HH2028522",64,"F"
2028622,"HH2028622",63,"F"
2028722,"HH2028722",65,"M"
2028822,"HH2028822",72,"M"
2029022,"HH2029022",60,"M"
2029122,"HH2029122",73,"M"
2029222,"HH2029222",61,"F"
2029322,"HH2029322",75,"M"
2029422,"HH2029422",70,"F"
2029522,"HH2029522",67,"M"
2029622,"HH2029622",67,"M"
2029822,"HH2029822",76,"M"
2029922,"HH2029922",18,"M"
2030022,"HH2030022",72,"M"
2030222,"HH2030222",48,"M"
2030322,"HH2030322",8,NA
2030422,"HH2030422",71,"M"
2030522,"HH2030522",13,NA
2030722,"HH2030722",65,"F"
2030822,"HH2030822",76,"M"
2031022,"HH2031022",66,"F"
2031222,"HH2031222",61,"M"
2031322,"HH2031322",61,"F"
2031422,"HH2031422",66,"F"
2031622,"HH2031622",68,"M"
2031922,"HH2031922",61,"F"
2032022,"HH2032022",69,"F"
2032322,"HH2032322",63,"M"
2032422,"HH2032422",73,"M"
2032722,"HH2032722",68,"M"
2032822,"HH2032822",8,NA
2033122,"HH2033122",63,"F"
2033222,"HH2033222",74,"M"
2033322,"HH2033322",64,"F"
2033422,"HH2033422",67,"M"
2033522,"HH2033522",72,"M"
2033722,"HH2033722",74,"M"
2033922,"HH2033922",61,"F"
2034022,"HH2034022",65,"M"
2034122,"HH2034122",70,"F"
2034622,"HH2034622",62,"F"
2034722,"HH2034722",69,"F"
2034822,"HH2034822",55,"F"
2034922,"HH2034922",67,"M"
2035022,"HH2035022",61,"F"
2035322,"HH2035322",13,NA
2035422,"HH2035422",70,"F"
2035522,"HH2035522",60,"M"
2035622,"HH2035622",67,"M"
2035722,"HH2035722",49,"M"
2035922,"HH2035922",77,"M"
2036022,"HH2036022",61,"M"
2036122,"HH2036122",68,"M"
2036222,"HH2036222",59,"F"
2036322,"HH2036322",62,"F"
2036522,"HH2036522",63,"F"
2037122,"HH2037122",77,"F"
2037222,"HH2037222",8,NA
2037322,"HH2037322",56,"M"
2037422,"HH2037422",66,"F"
2037522,"HH2037522",67,"F"
2037622,"HH2037622",75,"M"
2037722,"HH2037722",66,"F"
2037922,"HH2037922",69,"M"
2038122,"HH2038122",62,"F"
2038222,"HH2038222",70,"M"
2038322,"HH2038322",68,"M"
2038422,"HH2038422",68,"M"
